adc,ScatteringCross_section_m2,Water,Silica,Glass,PSL,Dust
0,3.78444789678723e-13,0.86708202452302,0.892974415913632,1.04292798551989,0.997383441557419,1.07546171707272
1,4.27354709770763e-13,0.932106087624056,1.18722592936043,1.1070076274769,1.03161002804508,1.1100664927
2,4.76264629862803e-13,0.974232438421715,1.20725301799478,1.13819453331785,1.07073257172784,1.16068274398001
3,5.25174549954843e-13,1.02718639668972,1.24688234129505,1.1628246107963,1.08805395968566,1.18443655845499
4,5.74084470046883e-13,1.09524466328708,1.28891135342597,1.1885443900595,1.11304010231756,1.19963852066495
5,6.22994390138924e-13,1.12474503728352,1.32048323612806,1.22324691940045,1.14879192430956,1.25786282713499
6,6.71904310230964e-13,1.25921823725816,1.35932147612802,1.26254196590052,1.18284485581964,1.26762884935829
7,7.20814230323004e-13,1.31548368187223,1.39613898871009,1.26881746439754,1.24342215554312,1.33492975990404
8,7.69724150415044e-13,1.50330014018692,1.4043137707127,1.33364002530108,1.35643048930212,1.37902992811252
9,8.18634070507084e-13,1.63875523556069,1.44226133745412,1.34566426886782,1.4578980350028,1.45507524850545
10,8.67543990599124e-13,1.67816334272846,1.48102092839033,1.38636010081149,1.52251104674186,1.51576805692923
11,9.16453910691164e-13,1.73527859723573,1.4961929211484,1.4463924551323,1.5288863485329,1.65804636762629
12,9.65363830783204e-13,1.7863747226222,1.52700313683677,1.5612683078122,1.61266186771377,1.69753341789818
13,1.01427375087524e-12,1.86798411964968,1.57700534133695,1.6010547812911,1.65575142615524,1.75703281924213
14,1.06318367096728e-12,1.86759435806817,1.60503725093288,1.70766721809641,1.69770953411273,1.82343342680129
15,1.11209359105932e-12,1.94124580696139,1.66972389122336,1.74406783455585,1.72482582380236,1.90587326619711
16,1.16100351115136e-12,1.99987866692075,1.72760723131414,1.77638818728745,1.77762647201506,1.92944493727075
17,1.2099134312434e-12,2.04482961561983,1.78651041854482,1.87643038597101,1.81429586288296,1.99231967471659
18,1.25882335133544e-12,2.08676776105683,1.78664969278785,1.9059598341391,1.85427783542755,2.01190303686291
19,1.30773327142748e-12,2.15681066078993,1.83195551617498,1.96993077966781,1.86275165204048,2.05837925682854
20,1.35664319151952e-12,2.16963702100948,1.87603872708405,1.98609877873405,1.91775608634855,2.08014433353431
21,1.40555311161156e-12,2.17854705482762,1.9801441795421,2.00920468090352,1.9338562966773,2.09737889991773
22,1.4544630317036e-12,2.20419074318907,2.00965236343402,2.03678319771088,1.94150219292382,2.14287119237009
23,1.50337295179564e-12,2.25519935215446,2.01840160331968,2.07572727047784,1.97932218781338,2.16066211589781
24,1.55228287188769e-12,2.26459671696414,2.11304336936128,2.08831974325107,2.01201374591191,2.17494731298733
25,1.60119279197973e-12,2.28798498208276,2.16547611084829,2.1029046394866,2.03130272217674,2.23294521536231
26,1.65010271207177e-12,2.32410018080864,2.24333648167433,2.13799919668297,2.14093694303633,2.24621909614624
27,1.69901263216381e-12,2.34239257169178,2.29169619929567,2.1638481818796,2.1080916221099,2.26882452692447
28,1.74792255225585e-12,2.36099720257088,2.31774886231875,2.17261797333566,2.20115579742238,2.38085554429982
29,1.79683247234789e-12,2.37560215418048,2.33108408273941,2.19734884260419,2.22927670085966,2.44693527329214
30,1.84574239243993e-12,2.38592053286507,2.36838317722769,2.24199623131045,2.30952036392516,2.48957440208293
31,1.89465231253197e-12,2.42891618843805,2.40028642696775,2.24990000630527,2.35967375747342,2.52180759437462
32,1.94356223262401e-12,2.45631510626273,2.4050871038487,2.29253225850255,2.3886719930144,2.57059177008527
33,1.99247215271605e-12,2.4642520424081,2.42197719836461,2.30577276452314,2.37591184279904,2.62642084584156
34,2.04138207280809e-12,2.47685715870925,2.46308324692043,2.34308529609371,2.35764378525656,2.64281579443802
35,2.09029199290013e-12,2.52878520618569,2.48230698427038,2.37479782931665,2.45376824966121,2.6552823755956
36,2.13920191299217e-12,2.54804161703762,2.4903501036913,2.4377891690175,2.43146842404267,2.71275722739591
