adc,\sigma_{sca} (m^{2})
108,-2.68785635138068e-12
109,-2.63527755039402e-12
110,-2.58269874940735e-12
111,-2.53011994842069e-12
112,-2.47754114743402e-12
113,-2.42496234644736e-12
114,-2.37238354546069e-12
115,-2.31980474447403e-12
116,-2.26722594348737e-12
117,-2.2146471425007e-12
118,-2.16206834151404e-12
119,-2.10948954052737e-12
120,-2.05691073954071e-12
121,-2.00433193855404e-12
122,-1.95175313756738e-12
123,-1.89917433658071e-12
124,-1.84659553559405e-12
125,-1.79401673460738e-12
126,-1.74143793362072e-12
127,-1.68885913263405e-12
128,-1.63628033164739e-12
129,-1.58370153066072e-12
130,-1.53112272967406e-12
131,-1.4785439286874e-12
132,-1.42596512770073e-12
133,-1.37338632671407e-12
134,-1.3208075257274e-12
135,-1.26822872474074e-12
136,-1.21564992375407e-12
137,-1.16307112276741e-12
138,-1.11049232178074e-12
139,-1.05791352079408e-12
140,-1.00533471980741e-12
141,-9.52755918820749e-13
142,-9.00177117834085e-13
143,-8.4759831684742e-13
144,-7.95019515860755e-13
145,-7.42440714874091e-13
146,-6.89861913887426e-13
147,-6.37283112900761e-13
148,-5.84704311914097e-13
149,-5.32125510927432e-13
150,-4.79546709940768e-13
151,-4.26967908954103e-13
152,-3.74389107967438e-13
153,-3.21810306980774e-13
154,-2.69231505994109e-13
155,-2.16652705007444e-13
156,-1.6407390402078e-13
157,-1.11495103034115e-13
158,-5.89163020474505e-14
159,-6.33750106078582e-15
160,4.62412999258788e-14
161,9.88201009125434e-14
162,1.51398901899208e-13
163,2.03977702885873e-13
164,2.56556503872537e-13
165,3.09135304859202e-13
166,3.61714105845867e-13
167,4.14292906832531e-13
168,4.66871707819196e-13
169,5.19450508805861e-13
170,5.72029309792525e-13
171,6.2460811077919e-13
172,6.77186911765854e-13
173,7.29765712752519e-13
174,7.82344513739184e-13
175,8.34923314725848e-13
176,8.87502115712513e-13
177,9.40080916699178e-13
178,9.92659717685842e-13
179,1.04523851867251e-12
180,1.09781731965917e-12
181,1.15039612064584e-12
182,1.2029749216325e-12
183,1.25555372261917e-12
184,1.30813252360583e-12
185,1.36071132459249e-12
186,1.41329012557916e-12
187,1.46586892656582e-12
188,1.51844772755249e-12
189,1.57102652853915e-12
190,1.62360532952582e-12
191,1.67618413051248e-12
192,1.72876293149915e-12
193,1.78134173248581e-12
194,1.83392053347248e-12
195,1.88649933445914e-12
196,1.93907813544581e-12
197,1.99165693643247e-12
198,2.04423573741914e-12
199,2.0968145384058e-12
200,2.14939333939246e-12
201,2.20197214037913e-12
202,2.25455094136579e-12
203,2.30712974235246e-12
204,2.35970854333912e-12
205,2.41228734432579e-12
206,2.46486614531245e-12
207,2.51744494629912e-12
208,2.57002374728578e-12
209,2.62260254827245e-12
210,2.67518134925911e-12
211,2.72776015024578e-12
212,2.78033895123244e-12
213,2.8329177522191e-12
214,2.88549655320577e-12
215,2.93807535419243e-12
216,2.9906541551791e-12
217,3.04323295616576e-12
218,3.09581175715243e-12
219,3.14839055813909e-12
220,3.20096935912576e-12
221,3.25354816011242e-12
222,3.30612696109909e-12
223,3.35870576208575e-12
224,3.41128456307242e-12
225,3.46386336405908e-12
226,3.51644216504574e-12
227,3.56902096603241e-12
228,3.62159976701907e-12
229,3.67417856800574e-12
230,3.7267573689924e-12
231,3.77933616997907e-12
232,3.83191497096573e-12
233,3.8844937719524e-12
234,3.93707257293906e-12
235,3.98965137392573e-12
236,4.04223017491239e-12
237,4.09480897589906e-12
238,4.14738777688572e-12
239,4.19996657787238e-12
240,4.25254537885905e-12
241,4.30512417984571e-12
242,4.35770298083238e-12
243,4.41028178181904e-12
244,4.46286058280571e-12
245,4.51543938379237e-12
246,4.56801818477904e-12
247,4.6205969857657e-12
248,4.67317578675237e-12
249,4.72575458773903e-12
250,4.7783333887257e-12
251,4.83091218971236e-12
252,4.88349099069903e-12
253,4.93606979168569e-12
254,4.98864859267235e-12
255,5.04122739365902e-12
256,5.09380619464568e-12
257,5.14638499563235e-12
258,5.19896379661901e-12
259,5.25154259760568e-12
260,5.30412139859234e-12
261,5.35670019957901e-12
262,5.40927900056567e-12
263,5.46185780155234e-12
264,5.514436602539e-12
265,5.56701540352567e-12
266,5.61959420451233e-12
267,5.67217300549899e-12
268,5.72475180648566e-12
269,5.77733060747232e-12
270,5.82990940845899e-12
271,5.88248820944565e-12
272,5.93506701043232e-12
273,5.98764581141898e-12
274,6.04022461240565e-12
275,6.09280341339231e-12
276,6.14538221437898e-12
277,6.19796101536564e-12
278,6.25053981635231e-12
279,6.30311861733897e-12
280,6.35569741832564e-12
281,6.4082762193123e-12
282,6.46085502029896e-12
283,6.51343382128563e-12
284,6.56601262227229e-12
285,6.61859142325896e-12
286,6.67117022424562e-12
287,6.72374902523229e-12
288,6.77632782621895e-12
289,6.82890662720562e-12
290,6.88148542819228e-12
291,6.93406422917895e-12
292,6.98664303016561e-12
293,7.03922183115228e-12
294,7.09180063213894e-12
295,7.1443794331256e-12
296,7.19695823411227e-12
297,7.24953703509893e-12
298,7.3021158360856e-12
299,7.35469463707226e-12
300,7.40727343805893e-12
301,7.45985223904559e-12
302,7.51243104003226e-12
303,7.56500984101892e-12
304,7.61758864200559e-12
305,7.67016744299225e-12
306,7.72274624397892e-12
307,7.77532504496558e-12
308,7.82790384595225e-12
309,7.88048264693891e-12
310,7.93306144792557e-12
311,7.98564024891224e-12
312,8.0382190498989e-12
313,8.09079785088557e-12
314,8.14337665187223e-12
315,8.1959554528589e-12
316,8.24853425384556e-12
317,8.30111305483223e-12
318,8.35369185581889e-12
319,8.40627065680556e-12
320,8.45884945779222e-12
321,8.51142825877888e-12
322,8.56400705976555e-12
323,8.61658586075221e-12
324,8.66916466173888e-12
325,8.72174346272554e-12
326,8.77432226371221e-12
327,8.82690106469887e-12
328,8.87947986568554e-12
329,8.9320586666722e-12
330,8.98463746765887e-12
331,9.03721626864553e-12
332,9.0897950696322e-12
333,9.14237387061886e-12
334,9.19495267160553e-12
335,9.24753147259219e-12
336,9.30011027357885e-12
337,9.35268907456552e-12
338,9.40526787555218e-12
339,9.45784667653885e-12
340,9.51042547752551e-12
341,9.56300427851218e-12
342,9.61558307949884e-12
343,9.66816188048551e-12
344,9.72074068147217e-12
345,9.77331948245884e-12
346,9.8258982834455e-12
347,9.87847708443217e-12
348,9.93105588541883e-12
349,9.9836346864055e-12
350,1.00362134873922e-11
351,1.00887922883788e-11
352,1.01413710893655e-11
353,1.01939498903522e-11
354,1.02465286913388e-11
355,1.02991074923255e-11
356,1.03516862933121e-11
357,1.04042650942988e-11
358,1.04568438952855e-11
359,1.05094226962721e-11
360,1.05620014972588e-11
361,1.06145802982455e-11
362,1.06671590992321e-11
363,1.07197379002188e-11
364,1.07723167012055e-11
365,1.08248955021921e-11
366,1.08774743031788e-11
367,1.09300531041655e-11
368,1.09826319051521e-11
369,1.10352107061388e-11
370,1.10877895071255e-11
371,1.11403683081121e-11
372,1.11929471090988e-11
373,1.12455259100854e-11
374,1.12981047110721e-11
375,1.13506835120588e-11
376,1.14032623130454e-11
377,1.14558411140321e-11
378,1.15084199150188e-11
379,1.15609987160054e-11
380,1.16135775169921e-11
381,1.16661563179788e-11
382,1.17187351189654e-11
383,1.17713139199521e-11
384,1.18238927209388e-11
385,1.18764715219254e-11
386,1.19290503229121e-11
387,1.19816291238988e-11
388,1.20342079248854e-11
389,1.20867867258721e-11
390,1.21393655268587e-11
391,1.21919443278454e-11
392,1.22445231288321e-11
393,1.22971019298187e-11
394,1.23496807308054e-11
395,1.24022595317921e-11
396,1.24548383327787e-11
397,1.25074171337654e-11
398,1.25599959347521e-11
399,1.26125747357387e-11
400,1.26651535367254e-11
401,1.27177323377121e-11
402,1.27703111386987e-11
403,1.28228899396854e-11
404,1.28754687406721e-11
405,1.29280475416587e-11
406,1.29806263426454e-11
407,1.3033205143632e-11
408,1.30857839446187e-11
409,1.31383627456054e-11
410,1.3190941546592e-11
411,1.32435203475787e-11
412,1.32960991485654e-11
413,1.3348677949552e-11
414,1.34012567505387e-11
415,1.34538355515254e-11
416,1.3506414352512e-11
417,1.35589931534987e-11
418,1.36115719544854e-11
419,1.3664150755472e-11
420,1.37167295564587e-11
421,1.37693083574453e-11
422,1.3821887158432e-11
423,1.38744659594187e-11
424,1.39270447604053e-11
425,1.3979623561392e-11
426,1.40322023623787e-11
427,1.40847811633653e-11
428,1.4137359964352e-11
429,1.41899387653387e-11
430,1.42425175663253e-11
431,1.4295096367312e-11
432,1.43476751682987e-11
433,1.44002539692853e-11
434,1.4452832770272e-11
435,1.45054115712587e-11
436,1.45579903722453e-11
437,1.4610569173232e-11
438,1.46631479742186e-11
439,1.47157267752053e-11
440,1.4768305576192e-11
441,1.48208843771786e-11
442,1.48734631781653e-11
443,1.4926041979152e-11
444,1.49786207801386e-11
445,1.50311995811253e-11
446,1.5083778382112e-11
447,1.51363571830986e-11
448,1.51889359840853e-11
449,1.5241514785072e-11
450,1.52940935860586e-11
451,1.53466723870453e-11
452,1.5399251188032e-11
453,1.54518299890186e-11
454,1.55044087900053e-11
455,1.55569875909919e-11
456,1.56095663919786e-11
457,1.56621451929653e-11
458,1.57147239939519e-11
459,1.57673027949386e-11
460,1.58198815959253e-11
461,1.58724603969119e-11
462,1.59250391978986e-11
463,1.59776179988853e-11
464,1.60301967998719e-11
465,1.60827756008586e-11
466,1.61353544018453e-11
467,1.61879332028319e-11
468,1.62405120038186e-11
469,1.62930908048053e-11
470,1.63456696057919e-11
471,1.63982484067786e-11
472,1.64508272077652e-11
473,1.65034060087519e-11
474,1.65559848097386e-11
475,1.66085636107252e-11
476,1.66611424117119e-11
477,1.67137212126986e-11
478,1.67663000136852e-11
479,1.68188788146719e-11
480,1.68714576156586e-11
481,1.69240364166452e-11
482,1.69766152176319e-11
483,1.70291940186186e-11
484,1.70817728196052e-11
485,1.71343516205919e-11
486,1.71869304215785e-11
487,1.72395092225652e-11
488,1.72920880235519e-11
489,1.73446668245385e-11
490,1.73972456255252e-11
491,1.74498244265119e-11
492,1.75024032274985e-11
493,1.75549820284852e-11
494,1.76075608294719e-11
495,1.76601396304585e-11
496,1.77127184314452e-11
497,1.77652972324319e-11
498,1.78178760334185e-11
499,1.78704548344052e-11
500,1.79230336353919e-11
501,1.79756124363785e-11
502,1.80281912373652e-11
503,1.80807700383518e-11
504,1.81333488393385e-11
505,1.81859276403252e-11
506,1.82385064413118e-11
507,1.82910852422985e-11
508,1.83436640432852e-11
509,1.83962428442718e-11
510,1.84488216452585e-11
511,1.85014004462452e-11
512,1.85539792472318e-11
513,1.86065580482185e-11
514,1.86591368492052e-11
515,1.87117156501918e-11
516,1.87642944511785e-11
517,1.88168732521652e-11
518,1.88694520531518e-11
519,1.89220308541385e-11
520,1.89746096551251e-11
521,1.90271884561118e-11
522,1.90797672570985e-11
523,1.91323460580851e-11
524,1.91849248590718e-11
525,1.92375036600585e-11
526,1.92900824610451e-11
527,1.93426612620318e-11
528,1.93952400630185e-11
529,1.94478188640051e-11
530,1.95003976649918e-11
531,1.95529764659785e-11
532,1.96055552669651e-11
533,1.96581340679518e-11
534,1.97107128689385e-11
535,1.97632916699251e-11
536,1.98158704709118e-11
537,1.98684492718984e-11
538,1.99210280728851e-11
539,1.99736068738718e-11
540,2.00261856748584e-11
541,2.00787644758451e-11
542,2.01313432768318e-11
543,2.01839220778184e-11
544,2.02365008788051e-11
545,2.02890796797918e-11
546,2.03416584807784e-11
547,2.03942372817651e-11
548,2.04468160827518e-11
549,2.04993948837384e-11
550,2.05519736847251e-11
551,2.06045524857118e-11
552,2.06571312866984e-11
553,2.07097100876851e-11
554,2.07622888886717e-11
555,2.08148676896584e-11
556,2.08674464906451e-11
557,2.09200252916317e-11
558,2.09726040926184e-11
559,2.10251828936051e-11
560,2.10777616945917e-11
561,2.11303404955784e-11
562,2.11829192965651e-11
563,2.12354980975517e-11
564,2.12880768985384e-11
565,2.13406556995251e-11
566,2.13932345005117e-11
567,2.14458133014984e-11
568,2.14983921024851e-11
569,2.15509709034717e-11
570,2.16035497044584e-11
571,2.1656128505445e-11
572,2.17087073064317e-11
573,2.17612861074184e-11
574,2.1813864908405e-11
575,2.18664437093917e-11
576,2.19190225103784e-11
577,2.1971601311365e-11
578,2.20241801123517e-11
579,2.20767589133384e-11
580,2.2129337714325e-11
581,2.21819165153117e-11
582,2.22344953162984e-11
583,2.2287074117285e-11
584,2.23396529182717e-11
585,2.23922317192583e-11
586,2.2444810520245e-11
587,2.24973893212317e-11
588,2.25499681222183e-11
589,2.2602546923205e-11
590,2.26551257241917e-11
591,2.27077045251783e-11
592,2.2760283326165e-11
593,2.28128621271517e-11
594,2.28654409281383e-11
595,2.2918019729125e-11
596,2.29705985301117e-11
597,2.30231773310983e-11
598,2.3075756132085e-11
599,2.31283349330717e-11
600,2.31809137340583e-11
601,2.3233492535045e-11
602,2.32860713360316e-11
603,2.33386501370183e-11
604,2.3391228938005e-11
605,2.34438077389916e-11
606,2.34963865399783e-11
607,2.3548965340965e-11
608,2.36015441419516e-11
609,2.36541229429383e-11
610,2.3706701743925e-11
611,2.37592805449116e-11
612,2.38118593458983e-11
613,2.3864438146885e-11
614,2.39170169478716e-11
615,2.39695957488583e-11
616,2.4022174549845e-11
617,2.40747533508316e-11
618,2.41273321518183e-11
619,2.41799109528049e-11
620,2.42324897537916e-11
621,2.42850685547783e-11
622,2.43376473557649e-11
623,2.43902261567516e-11
624,2.44428049577383e-11
625,2.44953837587249e-11
626,2.45479625597116e-11
627,2.46005413606983e-11
628,2.46531201616849e-11
629,2.47056989626716e-11
630,2.47582777636583e-11
631,2.48108565646449e-11
632,2.48634353656316e-11
633,2.49160141666183e-11
634,2.49685929676049e-11
635,2.50211717685916e-11
636,2.50737505695782e-11
637,2.51263293705649e-11
638,2.51789081715516e-11
639,2.52314869725382e-11
640,2.52840657735249e-11
641,2.53366445745116e-11
642,2.53892233754982e-11
643,2.54418021764849e-11
644,2.54943809774716e-11
645,2.55469597784582e-11
646,2.55995385794449e-11
647,2.56521173804316e-11
648,2.57046961814182e-11
649,2.57572749824049e-11
650,2.58098537833915e-11
651,2.58624325843782e-11
652,2.59150113853649e-11
653,2.59675901863515e-11
654,2.60201689873382e-11
655,2.60727477883249e-11
656,2.61253265893115e-11
657,2.61779053902982e-11
658,2.62304841912849e-11
659,2.62830629922715e-11
660,2.63356417932582e-11
661,2.63882205942449e-11
662,2.64407993952315e-11
663,2.64933781962182e-11
664,2.65459569972049e-11
665,2.65985357981915e-11
666,2.66511145991782e-11
667,2.67036934001648e-11
668,2.67562722011515e-11
669,2.68088510021382e-11
670,2.68614298031248e-11
671,2.69140086041115e-11
672,2.69665874050982e-11
673,2.70191662060848e-11
674,2.70717450070715e-11
675,2.71243238080582e-11
676,2.71769026090448e-11
677,2.72294814100315e-11
678,2.72820602110182e-11
679,2.73346390120048e-11
680,2.73872178129915e-11
681,2.74397966139782e-11
682,2.74923754149648e-11
683,2.75449542159515e-11
684,2.75975330169381e-11
685,2.76501118179248e-11
686,2.77026906189115e-11
687,2.77552694198981e-11
688,2.78078482208848e-11
689,2.78604270218715e-11
690,2.79130058228581e-11
691,2.79655846238448e-11
692,2.80181634248315e-11
693,2.80707422258181e-11
694,2.81233210268048e-11
695,2.81758998277915e-11
696,2.82284786287781e-11
697,2.82810574297648e-11
698,2.83336362307515e-11
699,2.83862150317381e-11
700,2.84387938327248e-11
701,2.84913726337114e-11
702,2.85439514346981e-11
703,2.85965302356848e-11
704,2.86491090366714e-11
705,2.87016878376581e-11
706,2.87542666386448e-11
707,2.88068454396314e-11
708,2.88594242406181e-11
709,2.89120030416048e-11
710,2.89645818425914e-11
711,2.90171606435781e-11
712,2.90697394445648e-11
713,2.91223182455514e-11
714,2.91748970465381e-11
715,2.92274758475248e-11
716,2.92800546485114e-11
717,2.93326334494981e-11
718,2.93852122504847e-11
719,2.94377910514714e-11
720,2.94903698524581e-11
721,2.95429486534447e-11
722,2.95955274544314e-11
723,2.96481062554181e-11
724,2.97006850564047e-11
725,2.97532638573914e-11
726,2.98058426583781e-11
727,2.98584214593647e-11
728,2.99110002603514e-11
729,2.99635790613381e-11
730,3.00161578623247e-11
731,3.00687366633114e-11
732,3.0121315464298e-11
733,3.01738942652847e-11
734,3.02264730662714e-11
735,3.0279051867258e-11
736,3.03316306682447e-11
737,3.03842094692314e-11
738,3.0436788270218e-11
739,3.04893670712047e-11
740,3.05419458721914e-11
741,3.0594524673178e-11
742,3.06471034741647e-11
743,3.06996822751514e-11
744,3.0752261076138e-11
745,3.08048398771247e-11
746,3.08574186781114e-11
747,3.0909997479098e-11
748,3.09625762800847e-11
749,3.10151550810713e-11
750,3.1067733882058e-11
751,3.11203126830447e-11
752,3.11728914840313e-11
753,3.1225470285018e-11
754,3.12780490860047e-11
755,3.13306278869913e-11
756,3.1383206687978e-11
757,3.14357854889647e-11
758,3.14883642899513e-11
759,3.1540943090938e-11
760,3.15935218919247e-11
761,3.16461006929113e-11
762,3.1698679493898e-11
763,3.17512582948847e-11
764,3.18038370958713e-11
765,3.1856415896858e-11
766,3.19089946978446e-11
767,3.19615734988313e-11
768,3.2014152299818e-11
769,3.20667311008046e-11
770,3.21193099017913e-11
771,3.2171888702778e-11
772,3.22244675037646e-11
773,3.22770463047513e-11
774,3.2329625105738e-11
775,3.23822039067246e-11
776,3.24347827077113e-11
777,3.2487361508698e-11
778,3.25399403096846e-11
779,3.25925191106713e-11
780,3.26450979116579e-11
781,3.26976767126446e-11
782,3.27502555136313e-11
783,3.28028343146179e-11
784,3.28554131156046e-11
785,3.29079919165913e-11
786,3.29605707175779e-11
787,3.30131495185646e-11
788,3.30657283195513e-11
789,3.31183071205379e-11
790,3.31708859215246e-11
791,3.32234647225113e-11
792,3.32760435234979e-11
793,3.33286223244846e-11
794,3.33812011254713e-11
795,3.34337799264579e-11
796,3.34863587274446e-11
797,3.35389375284312e-11
798,3.35915163294179e-11
799,3.36440951304046e-11
800,3.36966739313912e-11
801,3.37492527323779e-11
802,3.38018315333646e-11
803,3.38544103343512e-11
804,3.39069891353379e-11
805,3.39595679363246e-11
806,3.40121467373112e-11
807,3.40647255382979e-11
808,3.41173043392846e-11
809,3.41698831402712e-11
810,3.42224619412579e-11
811,3.42750407422446e-11
812,3.43276195432312e-11
813,3.43801983442179e-11
814,3.44327771452045e-11
815,3.44853559461912e-11
816,3.45379347471779e-11
817,3.45905135481645e-11
818,3.46430923491512e-11
819,3.46956711501379e-11
820,3.47482499511245e-11
821,3.48008287521112e-11
822,3.48534075530979e-11
823,3.49059863540845e-11
824,3.49585651550712e-11
825,3.50111439560579e-11
826,3.50637227570445e-11
827,3.51163015580312e-11
828,3.51688803590179e-11
829,3.52214591600045e-11
830,3.52740379609912e-11
831,3.53266167619778e-11
832,3.53791955629645e-11
833,3.54317743639512e-11
834,3.54843531649378e-11
835,3.55369319659245e-11
836,3.55895107669112e-11
837,3.56420895678978e-11
838,3.56946683688845e-11
839,3.57472471698712e-11
840,3.57998259708578e-11
841,3.58524047718445e-11
842,3.59049835728312e-11
843,3.59575623738178e-11
844,3.60101411748045e-11
845,3.60627199757912e-11
846,3.61152987767778e-11
847,3.61678775777645e-11
848,3.62204563787511e-11
849,3.62730351797378e-11
850,3.63256139807245e-11
851,3.63781927817111e-11
852,3.64307715826978e-11
853,3.64833503836845e-11
854,3.65359291846711e-11
855,3.65885079856578e-11
856,3.66410867866445e-11
857,3.66936655876311e-11
858,3.67462443886178e-11
859,3.67988231896045e-11
860,3.68514019905911e-11
861,3.69039807915778e-11
862,3.69565595925645e-11
863,3.70091383935511e-11
864,3.70617171945378e-11
865,3.71142959955244e-11
866,3.71668747965111e-11
867,3.72194535974978e-11
868,3.72720323984844e-11
869,3.73246111994711e-11
870,3.73771900004578e-11
871,3.74297688014444e-11
872,3.74823476024311e-11
873,3.75349264034178e-11
874,3.75875052044044e-11
875,3.76400840053911e-11
876,3.76926628063778e-11
877,3.77452416073644e-11
878,3.77978204083511e-11
879,3.78503992093378e-11
880,3.79029780103244e-11
881,3.79555568113111e-11
882,3.80081356122977e-11
883,3.80607144132844e-11
884,3.81132932142711e-11
885,3.81658720152577e-11
886,3.82184508162444e-11
887,3.82710296172311e-11
888,3.83236084182177e-11
889,3.83761872192044e-11
890,3.84287660201911e-11
891,3.84813448211777e-11
892,3.85339236221644e-11
893,3.85865024231511e-11
894,3.86390812241377e-11
895,3.86916600251244e-11
896,3.8744238826111e-11
897,3.87968176270977e-11
898,3.88493964280844e-11
899,3.8901975229071e-11
900,3.89545540300577e-11
901,3.90071328310444e-11
902,3.9059711632031e-11
903,3.91122904330177e-11
904,3.91648692340044e-11
905,3.9217448034991e-11
906,3.92700268359777e-11
907,3.93226056369644e-11
908,3.9375184437951e-11
909,3.94277632389377e-11
910,3.94803420399244e-11
911,3.9532920840911e-11
912,3.95854996418977e-11
913,3.96380784428843e-11
914,3.9690657243871e-11
915,3.97432360448577e-11
916,3.97958148458443e-11
917,3.9848393646831e-11
918,3.99009724478177e-11
919,3.99535512488043e-11
920,4.0006130049791e-11
921,4.00587088507777e-11
922,4.01112876517643e-11
923,4.0163866452751e-11
924,4.02164452537377e-11
925,4.02690240547243e-11
926,4.0321602855711e-11
927,4.03741816566976e-11
928,4.04267604576843e-11
929,4.0479339258671e-11
930,4.05319180596576e-11
931,4.05844968606443e-11
932,4.0637075661631e-11
933,4.06896544626176e-11
934,4.07422332636043e-11
935,4.0794812064591e-11
936,4.08473908655776e-11
937,4.08999696665643e-11
938,4.0952548467551e-11
939,4.10051272685376e-11
940,4.10577060695243e-11
941,4.1110284870511e-11
942,4.11628636714976e-11
943,4.12154424724843e-11
944,4.1268021273471e-11
945,4.13206000744576e-11
946,4.13731788754443e-11
947,4.14257576764309e-11
948,4.14783364774176e-11
949,4.15309152784043e-11
950,4.15834940793909e-11
951,4.16360728803776e-11
952,4.16886516813643e-11
953,4.17412304823509e-11
954,4.17938092833376e-11
955,4.18463880843243e-11
956,4.18989668853109e-11
957,4.19515456862976e-11
958,4.20041244872843e-11
959,4.20567032882709e-11
960,4.21092820892576e-11
961,4.21618608902442e-11
962,4.22144396912309e-11
963,4.22670184922176e-11
964,4.23195972932042e-11
965,4.23721760941909e-11
966,4.24247548951776e-11
967,4.24773336961642e-11
968,4.25299124971509e-11
969,4.25824912981376e-11
970,4.26350700991242e-11
971,4.26876489001109e-11
972,4.27402277010976e-11
973,4.27928065020842e-11
974,4.28453853030709e-11
975,4.28979641040576e-11
976,4.29505429050442e-11
977,4.30031217060309e-11
978,4.30557005070175e-11
979,4.31082793080042e-11
980,4.31608581089909e-11
981,4.32134369099775e-11
982,4.32660157109642e-11
983,4.33185945119509e-11
984,4.33711733129375e-11
985,4.34237521139242e-11
986,4.34763309149109e-11
987,4.35289097158975e-11
988,4.35814885168842e-11
989,4.36340673178709e-11
990,4.36866461188575e-11
991,4.37392249198442e-11
992,4.37918037208309e-11
993,4.38443825218175e-11
994,4.38969613228042e-11
995,4.39495401237908e-11
996,4.40021189247775e-11
997,4.40546977257642e-11
998,4.41072765267508e-11
999,4.41598553277375e-11
1000,4.42124341287242e-11
1001,4.42650129297108e-11
1002,4.43175917306975e-11
1003,4.43701705316842e-11
1004,4.44227493326708e-11
1005,4.44753281336575e-11
1006,4.45279069346442e-11
1007,4.45804857356308e-11
1008,4.46330645366175e-11
1009,4.46856433376042e-11
1010,4.47382221385908e-11
1011,4.47908009395775e-11
1012,4.48433797405641e-11
1013,4.48959585415508e-11
1014,4.49485373425375e-11
1015,4.50011161435241e-11
1016,4.50536949445108e-11
1017,4.51062737454975e-11
1018,4.51588525464841e-11
1019,4.52114313474708e-11
1020,4.52640101484575e-11
1021,4.53165889494441e-11
1022,4.53691677504308e-11
1023,4.54217465514175e-11
1024,4.54743253524041e-11
1025,4.55269041533908e-11
1026,4.55794829543775e-11
1027,4.56320617553641e-11
1028,4.56846405563508e-11
1029,4.57372193573374e-11
1030,4.57897981583241e-11
1031,4.58423769593108e-11
1032,4.58949557602974e-11
1033,4.59475345612841e-11
1034,4.60001133622708e-11
1035,4.60526921632574e-11
1036,4.61052709642441e-11
1037,4.61578497652308e-11
1038,4.62104285662174e-11
1039,4.62630073672041e-11
1040,4.63155861681908e-11
1041,4.63681649691774e-11
1042,4.64207437701641e-11
1043,4.64733225711508e-11
1044,4.65259013721374e-11
1045,4.65784801731241e-11
1046,4.66310589741107e-11
1047,4.66836377750974e-11
1048,4.67362165760841e-11
1049,4.67887953770707e-11
1050,4.68413741780574e-11
1051,4.68939529790441e-11
1052,4.69465317800307e-11
1053,4.69991105810174e-11
1054,4.70516893820041e-11
1055,4.71042681829907e-11
1056,4.71568469839774e-11
