adc,\sigma_{sca} (m^{2})
594,3.00512600159174e-11
595,3.00898043600871e-11
596,3.01283487042569e-11
597,3.01668930484267e-11
598,3.02054373925964e-11
599,3.02439817367662e-11
600,3.02825260809359e-11
601,3.03210704251057e-11
602,3.03596147692755e-11
603,3.03981591134452e-11
604,3.0436703457615e-11
605,3.04752478017847e-11
606,3.05137921459545e-11
607,3.05523364901243e-11
608,3.0590880834294e-11
609,3.06294251784638e-11
610,3.06679695226336e-11
611,3.07065138668033e-11
612,3.07450582109731e-11
613,3.07836025551428e-11
614,3.08221468993126e-11
615,3.08606912434824e-11
616,3.08992355876521e-11
617,3.09377799318219e-11
618,3.09763242759917e-11
619,3.10148686201614e-11
620,3.10534129643312e-11
621,3.10919573085009e-11
622,3.11305016526707e-11
623,3.11690459968405e-11
624,3.12075903410102e-11
625,3.124613468518e-11
626,3.12846790293498e-11
627,3.13232233735195e-11
628,3.13617677176893e-11
629,3.1400312061859e-11
630,3.14388564060288e-11
631,3.14774007501986e-11
632,3.15159450943683e-11
633,3.15544894385381e-11
634,3.15930337827079e-11
635,3.16315781268776e-11
636,3.16701224710474e-11
637,3.17086668152171e-11
638,3.17472111593869e-11
639,3.17857555035567e-11
640,3.18242998477264e-11
641,3.18628441918962e-11
642,3.1901388536066e-11
643,3.19399328802357e-11
644,3.19784772244055e-11
645,3.20170215685752e-11
646,3.2055565912745e-11
647,3.20941102569148e-11
648,3.21326546010845e-11
649,3.21711989452543e-11
650,3.22097432894241e-11
651,3.22482876335938e-11
652,3.22868319777636e-11
653,3.23253763219333e-11
654,3.23639206661031e-11
655,3.24024650102729e-11
656,3.24410093544426e-11
657,3.24795536986124e-11
658,3.25180980427822e-11
659,3.25566423869519e-11
660,3.25951867311217e-11
661,3.26337310752914e-11
662,3.26722754194612e-11
663,3.2710819763631e-11
664,3.27493641078007e-11
665,3.27879084519705e-11
666,3.28264527961403e-11
667,3.286499714031e-11
668,3.29035414844798e-11
669,3.29420858286495e-11
670,3.29806301728193e-11
671,3.30191745169891e-11
672,3.30577188611588e-11
673,3.30962632053286e-11
674,3.31348075494984e-11
675,3.31733518936681e-11
676,3.32118962378379e-11
677,3.32504405820076e-11
678,3.32889849261774e-11
679,3.33275292703472e-11
680,3.33660736145169e-11
681,3.34046179586867e-11
682,3.34431623028565e-11
683,3.34817066470262e-11
684,3.3520250991196e-11
685,3.35587953353657e-11
686,3.35973396795355e-11
687,3.36358840237053e-11
688,3.3674428367875e-11
689,3.37129727120448e-11
690,3.37515170562146e-11
691,3.37900614003843e-11
692,3.38286057445541e-11
693,3.38671500887238e-11
694,3.39056944328936e-11
695,3.39442387770634e-11
696,3.39827831212331e-11
697,3.40213274654029e-11
698,3.40598718095727e-11
699,3.40984161537424e-11
700,3.41369604979122e-11
701,3.41755048420819e-11
702,3.42140491862517e-11
703,3.42525935304215e-11
704,3.42911378745912e-11
705,3.4329682218761e-11
706,3.43682265629307e-11
707,3.44067709071005e-11
708,3.44453152512703e-11
709,3.448385959544e-11
710,3.45224039396098e-11
711,3.45609482837796e-11
712,3.45994926279493e-11
713,3.46380369721191e-11
714,3.46765813162888e-11
715,3.47151256604586e-11
716,3.47536700046284e-11
717,3.47922143487981e-11
718,3.48307586929679e-11
719,3.48693030371377e-11
720,3.49078473813074e-11
721,3.49463917254772e-11
722,3.49849360696469e-11
723,3.50234804138167e-11
724,3.50620247579865e-11
725,3.51005691021562e-11
726,3.5139113446326e-11
727,3.51776577904958e-11
728,3.52162021346655e-11
729,3.52547464788353e-11
730,3.5293290823005e-11
731,3.53318351671748e-11
732,3.53703795113446e-11
733,3.54089238555143e-11
734,3.54474681996841e-11
735,3.54860125438539e-11
736,3.55245568880236e-11
737,3.55631012321934e-11
738,3.56016455763631e-11
739,3.56401899205329e-11
740,3.56787342647027e-11
741,3.57172786088724e-11
742,3.57558229530422e-11
743,3.5794367297212e-11
744,3.58329116413817e-11
745,3.58714559855515e-11
746,3.59100003297212e-11
747,3.5948544673891e-11
748,3.59870890180608e-11
749,3.60256333622305e-11
750,3.60641777064003e-11
751,3.61027220505701e-11
752,3.61412663947398e-11
753,3.61798107389096e-11
754,3.62183550830793e-11
755,3.62568994272491e-11
756,3.62954437714189e-11
757,3.63339881155886e-11
758,3.63725324597584e-11
759,3.64110768039282e-11
760,3.64496211480979e-11
761,3.64881654922677e-11
762,3.65267098364374e-11
763,3.65652541806072e-11
764,3.6603798524777e-11
765,3.66423428689467e-11
766,3.66808872131165e-11
767,3.67194315572862e-11
768,3.6757975901456e-11
769,3.67965202456258e-11
770,3.68350645897955e-11
771,3.68736089339653e-11
772,3.69121532781351e-11
773,3.69506976223048e-11
774,3.69892419664746e-11
775,3.70277863106443e-11
776,3.70663306548141e-11
777,3.71048749989839e-11
778,3.71434193431536e-11
779,3.71819636873234e-11
780,3.72205080314932e-11
781,3.72590523756629e-11
782,3.72975967198327e-11
783,3.73361410640024e-11
784,3.73746854081722e-11
785,3.7413229752342e-11
786,3.74517740965117e-11
787,3.74903184406815e-11
788,3.75288627848513e-11
789,3.7567407129021e-11
790,3.76059514731908e-11
791,3.76444958173605e-11
792,3.76830401615303e-11
793,3.77215845057001e-11
794,3.77601288498698e-11
795,3.77986731940396e-11
796,3.78372175382094e-11
797,3.78757618823791e-11
798,3.79143062265489e-11
799,3.79528505707186e-11
800,3.79913949148884e-11
801,3.80299392590582e-11
802,3.80684836032279e-11
803,3.81070279473977e-11
804,3.81455722915675e-11
805,3.81841166357372e-11
806,3.8222660979907e-11
807,3.82612053240767e-11
808,3.82997496682465e-11
809,3.83382940124163e-11
810,3.8376838356586e-11
811,3.84153827007558e-11
812,3.84539270449256e-11
813,3.84924713890953e-11
814,3.85310157332651e-11
815,3.85695600774348e-11
816,3.86081044216046e-11
817,3.86466487657744e-11
818,3.86851931099441e-11
819,3.87237374541139e-11
820,3.87622817982836e-11
821,3.88008261424534e-11
822,3.88393704866232e-11
823,3.88779148307929e-11
824,3.89164591749627e-11
825,3.89550035191325e-11
826,3.89935478633022e-11
827,3.9032092207472e-11
828,3.90706365516417e-11
829,3.91091808958115e-11
830,3.91477252399813e-11
831,3.9186269584151e-11
832,3.92248139283208e-11
833,3.92633582724906e-11
834,3.93019026166603e-11
835,3.93404469608301e-11
836,3.93789913049998e-11
837,3.94175356491696e-11
838,3.94560799933394e-11
839,3.94946243375091e-11
840,3.95331686816789e-11
841,3.95717130258487e-11
842,3.96102573700184e-11
843,3.96488017141882e-11
844,3.96873460583579e-11
845,3.97258904025277e-11
846,3.97644347466975e-11
847,3.98029790908672e-11
848,3.9841523435037e-11
849,3.98800677792068e-11
850,3.99186121233765e-11
851,3.99571564675463e-11
852,3.9995700811716e-11
853,4.00342451558858e-11
854,4.00727895000556e-11
855,4.01113338442253e-11
856,4.01498781883951e-11
857,4.01884225325649e-11
858,4.02269668767346e-11
859,4.02655112209044e-11
860,4.03040555650741e-11
861,4.03425999092439e-11
862,4.03811442534137e-11
863,4.04196885975834e-11
864,4.04582329417532e-11
865,4.0496777285923e-11
866,4.05353216300927e-11
867,4.05738659742625e-11
868,4.06124103184322e-11
869,4.0650954662602e-11
870,4.06894990067718e-11
871,4.07280433509415e-11
872,4.07665876951113e-11
873,4.08051320392811e-11
874,4.08436763834508e-11
875,4.08822207276206e-11
876,4.09207650717903e-11
877,4.09593094159601e-11
878,4.09978537601299e-11
879,4.10363981042996e-11
880,4.10749424484694e-11
881,4.11134867926392e-11
882,4.11520311368089e-11
883,4.11905754809787e-11
884,4.12291198251484e-11
885,4.12676641693182e-11
886,4.1306208513488e-11
887,4.13447528576577e-11
888,4.13832972018275e-11
889,4.14218415459972e-11
890,4.1460385890167e-11
891,4.14989302343368e-11
892,4.15374745785065e-11
893,4.15760189226763e-11
894,4.16145632668461e-11
895,4.16531076110158e-11
896,4.16916519551856e-11
897,4.17301962993553e-11
898,4.17687406435251e-11
899,4.18072849876949e-11
900,4.18458293318646e-11
901,4.18843736760344e-11
902,4.19229180202042e-11
903,4.19614623643739e-11
904,4.20000067085437e-11
905,4.20385510527134e-11
906,4.20770953968832e-11
907,4.2115639741053e-11
908,4.21541840852227e-11
909,4.21927284293925e-11
910,4.22312727735623e-11
911,4.2269817117732e-11
912,4.23083614619018e-11
913,4.23469058060715e-11
914,4.23854501502413e-11
915,4.24239944944111e-11
916,4.24625388385808e-11
917,4.25010831827506e-11
918,4.25396275269204e-11
919,4.25781718710901e-11
920,4.26167162152599e-11
921,4.26552605594296e-11
922,4.26938049035994e-11
923,4.27323492477692e-11
924,4.27708935919389e-11
925,4.28094379361087e-11
926,4.28479822802785e-11
927,4.28865266244482e-11
928,4.2925070968618e-11
929,4.29636153127877e-11
930,4.30021596569575e-11
931,4.30407040011273e-11
932,4.3079248345297e-11
933,4.31177926894668e-11
934,4.31563370336366e-11
935,4.31948813778063e-11
936,4.32334257219761e-11
937,4.32719700661458e-11
938,4.33105144103156e-11
939,4.33490587544854e-11
940,4.33876030986551e-11
941,4.34261474428249e-11
942,4.34646917869947e-11
943,4.35032361311644e-11
944,4.35417804753342e-11
945,4.35803248195039e-11
946,4.36188691636737e-11
947,4.36574135078435e-11
948,4.36959578520132e-11
949,4.3734502196183e-11
950,4.37730465403528e-11
951,4.38115908845225e-11
952,4.38501352286923e-11
953,4.3888679572862e-11
954,4.39272239170318e-11
955,4.39657682612016e-11
956,4.40043126053713e-11
957,4.40428569495411e-11
958,4.40814012937109e-11
959,4.41199456378806e-11
960,4.41584899820504e-11
961,4.41970343262201e-11
962,4.42355786703899e-11
963,4.42741230145597e-11
964,4.43126673587294e-11
965,4.43512117028992e-11
966,4.4389756047069e-11
967,4.44283003912387e-11
968,4.44668447354085e-11
969,4.45053890795782e-11
970,4.4543933423748e-11
971,4.45824777679178e-11
972,4.46210221120875e-11
973,4.46595664562573e-11
974,4.46981108004271e-11
975,4.47366551445968e-11
976,4.47751994887666e-11
977,4.48137438329363e-11
978,4.48522881771061e-11
979,4.48908325212759e-11
980,4.49293768654456e-11
981,4.49679212096154e-11
982,4.50064655537851e-11
983,4.50450098979549e-11
984,4.50835542421247e-11
985,4.51220985862944e-11
986,4.51606429304642e-11
987,4.5199187274634e-11
988,4.52377316188037e-11
989,4.52762759629735e-11
990,4.53148203071432e-11
991,4.5353364651313e-11
992,4.53919089954828e-11
993,4.54304533396525e-11
994,4.54689976838223e-11
995,4.55075420279921e-11
996,4.55460863721618e-11
997,4.55846307163316e-11
998,4.56231750605013e-11
999,4.56617194046711e-11
1000,4.57002637488409e-11
1001,4.57388080930106e-11
1002,4.57773524371804e-11
1003,4.58158967813502e-11
1004,4.58544411255199e-11
1005,4.58929854696897e-11
1006,4.59315298138594e-11
1007,4.59700741580292e-11
1008,4.6008618502199e-11
1009,4.60471628463687e-11
1010,4.60857071905385e-11
1011,4.61242515347083e-11
1012,4.6162795878878e-11
1013,4.62013402230478e-11
1014,4.62398845672175e-11
1015,4.62784289113873e-11
1016,4.63169732555571e-11
1017,4.63555175997268e-11
1018,4.63940619438966e-11
1019,4.64326062880664e-11
1020,4.64711506322361e-11
1021,4.65096949764059e-11
1022,4.65482393205756e-11
1023,4.65867836647454e-11
1024,4.66253280089152e-11
1025,4.66638723530849e-11
1026,4.67024166972547e-11
1027,4.67409610414245e-11
1028,4.67795053855942e-11
1029,4.6818049729764e-11
1030,4.68565940739337e-11
1031,4.68951384181035e-11
1032,4.69336827622733e-11
1033,4.6972227106443e-11
1034,4.70107714506128e-11
1035,4.70493157947825e-11
1036,4.70878601389523e-11
1037,4.71264044831221e-11
1038,4.71649488272918e-11
1039,4.72034931714616e-11
1040,4.72420375156314e-11
1041,4.72805818598011e-11
1042,4.73191262039709e-11
1043,4.73576705481406e-11
1044,4.73962148923104e-11
1045,4.74347592364802e-11
1046,4.74733035806499e-11
1047,4.75118479248197e-11
1048,4.75503922689895e-11
1049,4.75889366131592e-11
1050,4.7627480957329e-11
1051,4.76660253014987e-11
1052,4.77045696456685e-11
1053,4.77431139898383e-11
1054,4.7781658334008e-11
1055,4.78202026781778e-11
1056,4.78587470223476e-11
1057,4.78972913665173e-11
1058,4.79358357106871e-11
1059,4.79743800548568e-11
1060,4.80129243990266e-11
1061,4.80514687431964e-11
1062,4.80900130873661e-11
1063,4.81285574315359e-11
1064,4.81671017757057e-11
1065,4.82056461198754e-11
1066,4.82441904640452e-11
1067,4.82827348082149e-11
1068,4.83212791523847e-11
