adc,\sigma_{sca} (m^{2})
238,5.16817099377388e-12
239,5.19360182762096e-12
240,5.21903266146804e-12
241,5.24446349531511e-12
242,5.26989432916219e-12
243,5.29532516300927e-12
244,5.32075599685635e-12
245,5.34618683070343e-12
246,5.37161766455051e-12
247,5.39704849839759e-12
248,5.42247933224466e-12
249,5.44791016609174e-12
250,5.47334099993882e-12
251,5.4987718337859e-12
252,5.52420266763298e-12
253,5.54963350148006e-12
254,5.57506433532714e-12
255,5.60049516917421e-12
256,5.62592600302129e-12
257,5.65135683686837e-12
258,5.67678767071545e-12
259,5.70221850456253e-12
260,5.72764933840961e-12
261,5.75308017225669e-12
262,5.77851100610377e-12
263,5.80394183995084e-12
264,5.82937267379792e-12
265,5.854803507645e-12
266,5.88023434149208e-12
267,5.90566517533916e-12
268,5.93109600918624e-12
269,5.95652684303332e-12
270,5.98195767688039e-12
271,6.00738851072747e-12
272,6.03281934457455e-12
273,6.05825017842163e-12
274,6.08368101226871e-12
275,6.10911184611579e-12
276,6.13454267996287e-12
277,6.15997351380994e-12
278,6.18540434765702e-12
279,6.2108351815041e-12
280,6.23626601535118e-12
281,6.26169684919826e-12
282,6.28712768304534e-12
283,6.31255851689242e-12
284,6.33798935073949e-12
285,6.36342018458657e-12
286,6.38885101843365e-12
287,6.41428185228073e-12
288,6.43971268612781e-12
289,6.46514351997489e-12
290,6.49057435382197e-12
291,6.51600518766905e-12
292,6.54143602151612e-12
293,6.5668668553632e-12
294,6.59229768921028e-12
295,6.61772852305736e-12
296,6.64315935690444e-12
297,6.66859019075152e-12
298,6.6940210245986e-12
299,6.71945185844567e-12
300,6.74488269229275e-12
301,6.77031352613983e-12
302,6.79574435998691e-12
303,6.82117519383399e-12
304,6.84660602768107e-12
305,6.87203686152815e-12
306,6.89746769537522e-12
307,6.9228985292223e-12
308,6.94832936306938e-12
309,6.97376019691646e-12
310,6.99919103076354e-12
311,7.02462186461062e-12
312,7.0500526984577e-12
313,7.07548353230477e-12
314,7.10091436615185e-12
315,7.12634519999893e-12
316,7.15177603384601e-12
317,7.17720686769309e-12
318,7.20263770154017e-12
319,7.22806853538725e-12
320,7.25349936923432e-12
321,7.2789302030814e-12
322,7.30436103692848e-12
323,7.32979187077556e-12
324,7.35522270462264e-12
325,7.38065353846972e-12
326,7.4060843723168e-12
327,7.43151520616387e-12
328,7.45694604001095e-12
329,7.48237687385803e-12
330,7.50780770770511e-12
331,7.53323854155219e-12
332,7.55866937539927e-12
333,7.58410020924635e-12
334,7.60953104309343e-12
335,7.6349618769405e-12
336,7.66039271078758e-12
337,7.68582354463466e-12
338,7.71125437848174e-12
339,7.73668521232882e-12
340,7.7621160461759e-12
341,7.78754688002297e-12
342,7.81297771387005e-12
343,7.83840854771713e-12
344,7.86383938156421e-12
345,7.88927021541129e-12
346,7.91470104925837e-12
347,7.94013188310545e-12
348,7.96556271695253e-12
349,7.9909935507996e-12
350,8.01642438464668e-12
351,8.04185521849376e-12
352,8.06728605234084e-12
353,8.09271688618792e-12
354,8.118147720035e-12
355,8.14357855388207e-12
356,8.16900938772915e-12
357,8.19444022157623e-12
358,8.21987105542331e-12
359,8.24530188927039e-12
360,8.27073272311747e-12
361,8.29616355696455e-12
362,8.32159439081163e-12
363,8.3470252246587e-12
364,8.37245605850578e-12
365,8.39788689235286e-12
366,8.42331772619994e-12
367,8.44874856004702e-12
368,8.4741793938941e-12
369,8.49961022774117e-12
370,8.52504106158825e-12
371,8.55047189543533e-12
372,8.57590272928241e-12
373,8.60133356312949e-12
374,8.62676439697657e-12
375,8.65219523082365e-12
376,8.67762606467073e-12
377,8.7030568985178e-12
378,8.72848773236488e-12
379,8.75391856621196e-12
380,8.77934940005904e-12
381,8.80478023390612e-12
382,8.8302110677532e-12
383,8.85564190160028e-12
384,8.88107273544735e-12
385,8.90650356929443e-12
386,8.93193440314151e-12
387,8.95736523698859e-12
388,8.98279607083567e-12
389,9.00822690468275e-12
390,9.03365773852983e-12
391,9.0590885723769e-12
392,9.08451940622398e-12
393,9.10995024007106e-12
394,9.13538107391814e-12
395,9.16081190776522e-12
396,9.1862427416123e-12
397,9.21167357545938e-12
398,9.23710440930645e-12
399,9.26253524315353e-12
400,9.28796607700061e-12
401,9.31339691084769e-12
402,9.33882774469477e-12
403,9.36425857854185e-12
404,9.38968941238893e-12
405,9.41512024623601e-12
406,9.44055108008308e-12
407,9.46598191393016e-12
408,9.49141274777724e-12
409,9.51684358162432e-12
410,9.5422744154714e-12
411,9.56770524931848e-12
412,9.59313608316555e-12
413,9.61856691701263e-12
414,9.64399775085971e-12
415,9.66942858470679e-12
416,9.69485941855387e-12
417,9.72029025240095e-12
418,9.74572108624803e-12
419,9.77115192009511e-12
420,9.79658275394218e-12
421,9.82201358778926e-12
422,9.84744442163634e-12
423,9.87287525548342e-12
424,9.8983060893305e-12
425,9.92373692317758e-12
426,9.94916775702465e-12
427,9.97459859087173e-12
428,1.00000294247188e-11
429,1.00254602585659e-11
430,1.0050891092413e-11
431,1.007632192626e-11
432,1.01017527601071e-11
433,1.01271835939542e-11
434,1.01526144278013e-11
435,1.01780452616484e-11
436,1.02034760954954e-11
437,1.02289069293425e-11
438,1.02543377631896e-11
439,1.02797685970367e-11
440,1.03051994308838e-11
441,1.03306302647308e-11
442,1.03560610985779e-11
443,1.0381491932425e-11
444,1.04069227662721e-11
445,1.04323536001191e-11
446,1.04577844339662e-11
447,1.04832152678133e-11
448,1.05086461016604e-11
449,1.05340769355075e-11
450,1.05595077693545e-11
451,1.05849386032016e-11
452,1.06103694370487e-11
453,1.06358002708958e-11
454,1.06612311047429e-11
455,1.06866619385899e-11
456,1.0712092772437e-11
457,1.07375236062841e-11
458,1.07629544401312e-11
459,1.07883852739782e-11
460,1.08138161078253e-11
461,1.08392469416724e-11
462,1.08646777755195e-11
463,1.08901086093666e-11
464,1.09155394432136e-11
465,1.09409702770607e-11
466,1.09664011109078e-11
467,1.09918319447549e-11
468,1.1017262778602e-11
469,1.1042693612449e-11
470,1.10681244462961e-11
471,1.10935552801432e-11
472,1.11189861139903e-11
473,1.11444169478373e-11
474,1.11698477816844e-11
475,1.11952786155315e-11
476,1.12207094493786e-11
477,1.12461402832257e-11
478,1.12715711170727e-11
479,1.12970019509198e-11
480,1.13224327847669e-11
481,1.1347863618614e-11
482,1.13732944524611e-11
483,1.13987252863081e-11
484,1.14241561201552e-11
485,1.14495869540023e-11
486,1.14750177878494e-11
487,1.15004486216964e-11
488,1.15258794555435e-11
489,1.15513102893906e-11
490,1.15767411232377e-11
491,1.16021719570848e-11
492,1.16276027909318e-11
493,1.16530336247789e-11
494,1.1678464458626e-11
495,1.17038952924731e-11
496,1.17293261263202e-11
497,1.17547569601672e-11
498,1.17801877940143e-11
499,1.18056186278614e-11
500,1.18310494617085e-11
501,1.18564802955555e-11
502,1.18819111294026e-11
503,1.19073419632497e-11
504,1.19327727970968e-11
505,1.19582036309439e-11
506,1.19836344647909e-11
507,1.2009065298638e-11
508,1.20344961324851e-11
509,1.20599269663322e-11
510,1.20853578001793e-11
511,1.21107886340263e-11
512,1.21362194678734e-11
513,1.21616503017205e-11
514,1.21870811355676e-11
515,1.22125119694147e-11
516,1.22379428032617e-11
517,1.22633736371088e-11
518,1.22888044709559e-11
519,1.2314235304803e-11
520,1.233966613865e-11
521,1.23650969724971e-11
522,1.23905278063442e-11
523,1.24159586401913e-11
524,1.24413894740384e-11
525,1.24668203078854e-11
526,1.24922511417325e-11
527,1.25176819755796e-11
528,1.25431128094267e-11
529,1.25685436432738e-11
530,1.25939744771208e-11
531,1.26194053109679e-11
532,1.2644836144815e-11
533,1.26702669786621e-11
534,1.26956978125091e-11
535,1.27211286463562e-11
536,1.27465594802033e-11
537,1.27719903140504e-11
538,1.27974211478975e-11
539,1.28228519817445e-11
540,1.28482828155916e-11
541,1.28737136494387e-11
542,1.28991444832858e-11
543,1.29245753171329e-11
544,1.29500061509799e-11
545,1.2975436984827e-11
546,1.30008678186741e-11
547,1.30262986525212e-11
548,1.30517294863682e-11
549,1.30771603202153e-11
550,1.31025911540624e-11
551,1.31280219879095e-11
552,1.31534528217566e-11
553,1.31788836556036e-11
554,1.32043144894507e-11
555,1.32297453232978e-11
556,1.32551761571449e-11
557,1.3280606990992e-11
558,1.3306037824839e-11
559,1.33314686586861e-11
560,1.33568994925332e-11
561,1.33823303263803e-11
562,1.34077611602273e-11
563,1.34331919940744e-11
564,1.34586228279215e-11
565,1.34840536617686e-11
566,1.35094844956157e-11
567,1.35349153294627e-11
568,1.35603461633098e-11
569,1.35857769971569e-11
570,1.3611207831004e-11
571,1.36366386648511e-11
572,1.36620694986981e-11
573,1.36875003325452e-11
574,1.37129311663923e-11
575,1.37383620002394e-11
576,1.37637928340864e-11
577,1.37892236679335e-11
578,1.38146545017806e-11
579,1.38400853356277e-11
580,1.38655161694748e-11
581,1.38909470033218e-11
582,1.39163778371689e-11
583,1.3941808671016e-11
584,1.39672395048631e-11
585,1.39926703387102e-11
586,1.40181011725572e-11
587,1.40435320064043e-11
588,1.40689628402514e-11
589,1.40943936740985e-11
590,1.41198245079455e-11
591,1.41452553417926e-11
592,1.41706861756397e-11
593,1.41961170094868e-11
594,1.42215478433339e-11
595,1.42469786771809e-11
596,1.4272409511028e-11
597,1.42978403448751e-11
598,1.43232711787222e-11
599,1.43487020125693e-11
600,1.43741328464163e-11
601,1.43995636802634e-11
602,1.44249945141105e-11
603,1.44504253479576e-11
604,1.44758561818046e-11
605,1.45012870156517e-11
606,1.45267178494988e-11
607,1.45521486833459e-11
608,1.4577579517193e-11
609,1.460301035104e-11
610,1.46284411848871e-11
611,1.46538720187342e-11
612,1.46793028525813e-11
613,1.47047336864284e-11
614,1.47301645202754e-11
615,1.47555953541225e-11
616,1.47810261879696e-11
617,1.48064570218167e-11
618,1.48318878556637e-11
619,1.48573186895108e-11
620,1.48827495233579e-11
621,1.4908180357205e-11
622,1.49336111910521e-11
623,1.49590420248991e-11
624,1.49844728587462e-11
625,1.50099036925933e-11
626,1.50353345264404e-11
627,1.50607653602875e-11
628,1.50861961941345e-11
629,1.51116270279816e-11
630,1.51370578618287e-11
631,1.51624886956758e-11
632,1.51879195295228e-11
633,1.52133503633699e-11
634,1.5238781197217e-11
635,1.52642120310641e-11
636,1.52896428649112e-11
637,1.53150736987582e-11
638,1.53405045326053e-11
639,1.53659353664524e-11
640,1.53913662002995e-11
641,1.54167970341466e-11
642,1.54422278679936e-11
643,1.54676587018407e-11
644,1.54930895356878e-11
645,1.55185203695349e-11
646,1.55439512033819e-11
647,1.5569382037229e-11
648,1.55948128710761e-11
649,1.56202437049232e-11
650,1.56456745387703e-11
651,1.56711053726173e-11
652,1.56965362064644e-11
653,1.57219670403115e-11
654,1.57473978741586e-11
655,1.57728287080057e-11
656,1.57982595418527e-11
657,1.58236903756998e-11
658,1.58491212095469e-11
659,1.5874552043394e-11
660,1.5899982877241e-11
661,1.59254137110881e-11
662,1.59508445449352e-11
663,1.59762753787823e-11
664,1.60017062126294e-11
665,1.60271370464764e-11
666,1.60525678803235e-11
667,1.60779987141706e-11
668,1.61034295480177e-11
669,1.61288603818648e-11
670,1.61542912157118e-11
671,1.61797220495589e-11
672,1.6205152883406e-11
673,1.62305837172531e-11
674,1.62560145511001e-11
675,1.62814453849472e-11
676,1.63068762187943e-11
677,1.63323070526414e-11
678,1.63577378864885e-11
679,1.63831687203355e-11
680,1.64085995541826e-11
681,1.64340303880297e-11
682,1.64594612218768e-11
683,1.64848920557239e-11
684,1.65103228895709e-11
685,1.6535753723418e-11
686,1.65611845572651e-11
687,1.65866153911122e-11
688,1.66120462249592e-11
689,1.66374770588063e-11
690,1.66629078926534e-11
691,1.66883387265005e-11
692,1.67137695603476e-11
693,1.67392003941946e-11
694,1.67646312280417e-11
695,1.67900620618888e-11
696,1.68154928957359e-11
697,1.6840923729583e-11
698,1.686635456343e-11
699,1.68917853972771e-11
700,1.69172162311242e-11
701,1.69426470649713e-11
702,1.69680778988183e-11
703,1.69935087326654e-11
704,1.70189395665125e-11
705,1.70443704003596e-11
706,1.70698012342067e-11
707,1.70952320680537e-11
708,1.71206629019008e-11
709,1.71460937357479e-11
710,1.7171524569595e-11
711,1.71969554034421e-11
712,1.72223862372891e-11
713,1.72478170711362e-11
714,1.72732479049833e-11
715,1.72986787388304e-11
716,1.73241095726774e-11
717,1.73495404065245e-11
718,1.73749712403716e-11
719,1.74004020742187e-11
720,1.74258329080658e-11
721,1.74512637419128e-11
722,1.74766945757599e-11
723,1.7502125409607e-11
724,1.75275562434541e-11
725,1.75529870773012e-11
726,1.75784179111482e-11
727,1.76038487449953e-11
728,1.76292795788424e-11
729,1.76547104126895e-11
730,1.76801412465365e-11
731,1.77055720803836e-11
732,1.77310029142307e-11
733,1.77564337480778e-11
734,1.77818645819249e-11
735,1.78072954157719e-11
736,1.7832726249619e-11
737,1.78581570834661e-11
738,1.78835879173132e-11
739,1.79090187511603e-11
740,1.79344495850073e-11
741,1.79598804188544e-11
742,1.79853112527015e-11
743,1.80107420865486e-11
744,1.80361729203956e-11
745,1.80616037542427e-11
746,1.80870345880898e-11
747,1.81124654219369e-11
748,1.8137896255784e-11
749,1.8163327089631e-11
750,1.81887579234781e-11
751,1.82141887573252e-11
752,1.82396195911723e-11
753,1.82650504250194e-11
754,1.82904812588664e-11
755,1.83159120927135e-11
756,1.83413429265606e-11
757,1.83667737604077e-11
758,1.83922045942547e-11
759,1.84176354281018e-11
760,1.84430662619489e-11
761,1.8468497095796e-11
762,1.84939279296431e-11
763,1.85193587634901e-11
764,1.85447895973372e-11
765,1.85702204311843e-11
766,1.85956512650314e-11
767,1.86210820988785e-11
768,1.86465129327255e-11
769,1.86719437665726e-11
770,1.86973746004197e-11
771,1.87228054342668e-11
772,1.87482362681138e-11
773,1.87736671019609e-11
774,1.8799097935808e-11
775,1.88245287696551e-11
776,1.88499596035022e-11
777,1.88753904373492e-11
778,1.89008212711963e-11
779,1.89262521050434e-11
780,1.89516829388905e-11
781,1.89771137727376e-11
782,1.90025446065846e-11
783,1.90279754404317e-11
784,1.90534062742788e-11
785,1.90788371081259e-11
786,1.91042679419729e-11
787,1.912969877582e-11
788,1.91551296096671e-11
789,1.91805604435142e-11
790,1.92059912773613e-11
791,1.92314221112083e-11
792,1.92568529450554e-11
793,1.92822837789025e-11
794,1.93077146127496e-11
795,1.93331454465967e-11
796,1.93585762804437e-11
797,1.93840071142908e-11
798,1.94094379481379e-11
799,1.9434868781985e-11
800,1.94602996158321e-11
801,1.94857304496791e-11
802,1.95111612835262e-11
803,1.95365921173733e-11
804,1.95620229512204e-11
805,1.95874537850674e-11
806,1.96128846189145e-11
807,1.96383154527616e-11
808,1.96637462866087e-11
809,1.96891771204558e-11
810,1.97146079543028e-11
811,1.97400387881499e-11
812,1.9765469621997e-11
813,1.97909004558441e-11
814,1.98163312896911e-11
815,1.98417621235382e-11
816,1.98671929573853e-11
817,1.98926237912324e-11
818,1.99180546250795e-11
819,1.99434854589265e-11
820,1.99689162927736e-11
821,1.99943471266207e-11
822,2.00197779604678e-11
823,2.00452087943149e-11
824,2.00706396281619e-11
825,2.0096070462009e-11
826,2.01215012958561e-11
827,2.01469321297032e-11
828,2.01723629635503e-11
829,2.01977937973973e-11
830,2.02232246312444e-11
831,2.02486554650915e-11
832,2.02740862989386e-11
833,2.02995171327856e-11
834,2.03249479666327e-11
835,2.03503788004798e-11
836,2.03758096343269e-11
837,2.0401240468174e-11
838,2.0426671302021e-11
839,2.04521021358681e-11
840,2.04775329697152e-11
841,2.05029638035623e-11
842,2.05283946374093e-11
843,2.05538254712564e-11
844,2.05792563051035e-11
845,2.06046871389506e-11
846,2.06301179727977e-11
847,2.06555488066447e-11
848,2.06809796404918e-11
849,2.07064104743389e-11
850,2.0731841308186e-11
851,2.07572721420331e-11
852,2.07827029758801e-11
853,2.08081338097272e-11
854,2.08335646435743e-11
855,2.08589954774214e-11
856,2.08844263112685e-11
857,2.09098571451155e-11
858,2.09352879789626e-11
859,2.09607188128097e-11
860,2.09861496466568e-11
861,2.10115804805038e-11
862,2.10370113143509e-11
863,2.1062442148198e-11
864,2.10878729820451e-11
865,2.11133038158922e-11
866,2.11387346497392e-11
867,2.11641654835863e-11
868,2.11895963174334e-11
869,2.12150271512805e-11
870,2.12404579851275e-11
871,2.12658888189746e-11
872,2.12913196528217e-11
873,2.13167504866688e-11
874,2.13421813205159e-11
875,2.13676121543629e-11
876,2.139304298821e-11
877,2.14184738220571e-11
878,2.14439046559042e-11
879,2.14693354897513e-11
880,2.14947663235983e-11
881,2.15201971574454e-11
882,2.15456279912925e-11
883,2.15710588251396e-11
884,2.15964896589867e-11
885,2.16219204928337e-11
886,2.16473513266808e-11
887,2.16727821605279e-11
888,2.1698212994375e-11
889,2.1723643828222e-11
890,2.17490746620691e-11
891,2.17745054959162e-11
892,2.17999363297633e-11
893,2.18253671636104e-11
894,2.18507979974574e-11
895,2.18762288313045e-11
896,2.19016596651516e-11
897,2.19270904989987e-11
898,2.19525213328458e-11
899,2.19779521666928e-11
900,2.20033830005399e-11
901,2.2028813834387e-11
902,2.20542446682341e-11
903,2.20796755020811e-11
904,2.21051063359282e-11
905,2.21305371697753e-11
906,2.21559680036224e-11
907,2.21813988374695e-11
908,2.22068296713165e-11
909,2.22322605051636e-11
910,2.22576913390107e-11
911,2.22831221728578e-11
912,2.23085530067049e-11
913,2.23339838405519e-11
914,2.2359414674399e-11
915,2.23848455082461e-11
916,2.24102763420932e-11
917,2.24357071759402e-11
918,2.24611380097873e-11
919,2.24865688436344e-11
920,2.25119996774815e-11
921,2.25374305113286e-11
922,2.25628613451756e-11
923,2.25882921790227e-11
924,2.26137230128698e-11
925,2.26391538467169e-11
926,2.2664584680564e-11
927,2.2690015514411e-11
928,2.27154463482581e-11
929,2.27408771821052e-11
930,2.27663080159523e-11
931,2.27917388497993e-11
932,2.28171696836464e-11
933,2.28426005174935e-11
934,2.28680313513406e-11
935,2.28934621851877e-11
936,2.29188930190347e-11
937,2.29443238528818e-11
938,2.29697546867289e-11
939,2.2995185520576e-11
940,2.30206163544231e-11
941,2.30460471882701e-11
942,2.30714780221172e-11
943,2.30969088559643e-11
944,2.31223396898114e-11
945,2.31477705236584e-11
946,2.31732013575055e-11
947,2.31986321913526e-11
948,2.32240630251997e-11
949,2.32494938590468e-11
950,2.32749246928938e-11
951,2.33003555267409e-11
952,2.3325786360588e-11
953,2.33512171944351e-11
954,2.33766480282822e-11
955,2.34020788621292e-11
956,2.34275096959763e-11
957,2.34529405298234e-11
958,2.34783713636705e-11
959,2.35038021975175e-11
960,2.35292330313646e-11
961,2.35546638652117e-11
962,2.35800946990588e-11
963,2.36055255329059e-11
964,2.36309563667529e-11
965,2.36563872006e-11
966,2.36818180344471e-11
967,2.37072488682942e-11
968,2.37326797021413e-11
969,2.37581105359883e-11
970,2.37835413698354e-11
971,2.38089722036825e-11
972,2.38344030375296e-11
973,2.38598338713766e-11
974,2.38852647052237e-11
975,2.39106955390708e-11
976,2.39361263729179e-11
977,2.3961557206765e-11
978,2.3986988040612e-11
979,2.40124188744591e-11
980,2.40378497083062e-11
981,2.40632805421533e-11
982,2.40887113760004e-11
983,2.41141422098474e-11
984,2.41395730436945e-11
985,2.41650038775416e-11
986,2.41904347113887e-11
987,2.42158655452357e-11
988,2.42412963790828e-11
989,2.42667272129299e-11
990,2.4292158046777e-11
991,2.43175888806241e-11
992,2.43430197144711e-11
993,2.43684505483182e-11
994,2.43938813821653e-11
995,2.44193122160124e-11
996,2.44447430498595e-11
997,2.44701738837065e-11
998,2.44956047175536e-11
999,2.45210355514007e-11
1000,2.45464663852478e-11
1001,2.45718972190948e-11
1002,2.45973280529419e-11
1003,2.4622758886789e-11
1004,2.46481897206361e-11
1005,2.46736205544832e-11
1006,2.46990513883302e-11
1007,2.47244822221773e-11
1008,2.47499130560244e-11
1009,2.47753438898715e-11
1010,2.48007747237186e-11
1011,2.48262055575656e-11
1012,2.48516363914127e-11
1013,2.48770672252598e-11
1014,2.49024980591069e-11
1015,2.49279288929539e-11
1016,2.4953359726801e-11
1017,2.49787905606481e-11
1018,2.50042213944952e-11
1019,2.50296522283423e-11
1020,2.50550830621893e-11
1021,2.50805138960364e-11
1022,2.51059447298835e-11
1023,2.51313755637306e-11
1024,2.51568063975777e-11
1025,2.51822372314247e-11
1026,2.52076680652718e-11
1027,2.52330988991189e-11
1028,2.5258529732966e-11
1029,2.5283960566813e-11
1030,2.53093914006601e-11
1031,2.53348222345072e-11
1032,2.53602530683543e-11
1033,2.53856839022014e-11
1034,2.54111147360484e-11
1035,2.54365455698955e-11
1036,2.54619764037426e-11
1037,2.54874072375897e-11
1038,2.55128380714368e-11
1039,2.55382689052838e-11
1040,2.55636997391309e-11
1041,2.5589130572978e-11
1042,2.56145614068251e-11
1043,2.56399922406721e-11
1044,2.56654230745192e-11
1045,2.56908539083663e-11
1046,2.57162847422134e-11
1047,2.57417155760605e-11
1048,2.57671464099075e-11
1049,2.57925772437546e-11
1050,2.58180080776017e-11
1051,2.58434389114488e-11
1052,2.58688697452959e-11
1053,2.58943005791429e-11
1054,2.591973141299e-11
1055,2.59451622468371e-11
1056,2.59705930806842e-11
1057,2.59960239145312e-11
1058,2.60214547483783e-11
1059,2.60468855822254e-11
1060,2.60723164160725e-11
1061,2.60977472499196e-11
1062,2.61231780837666e-11
1063,2.61486089176137e-11
1064,2.61740397514608e-11
1065,2.61994705853079e-11
1066,2.6224901419155e-11
