adc,ScatteringCross_section_m2,Water,Silica,Glass,PSL,Dust
10,-6.3005912336004e-13,NaN,NaN,NaN,NaN,NaN
92,1.4552692521004e-12,2.20430208454186,2.05626852733266,2.04382898964595,1.94168955345539,2.1436266837716
208,4.40524597836152e-12,3.89549727028954,3.64290954788307,3.62433793021725,3.59672942163428,4.11639999477882
328,7.45694604001095e-12,5.16444588965474,4.80747264423344,4.7315479602794,4.72018212057483,5.70514913971169
451,1.05849386032016e-11,6.17425653311285,5.84570786891444,5.63993361117553,5.68260142494185,7.15484421083674
578,1.38146545017806e-11,7.11514248648527,6.64737274538065,6.56355006644282,6.52509250758379,8.56484022892182
708,1.71206629019008e-11,7.950136628333,7.41018201570351,7.35934182807006,7.26360763774734,9.96052115299268
842,2.05283946374093e-11,8.77548159954905,8.24432542720017,8.05949829012959,8.03009219257456,11.4156870193995
979,2.40124188744591e-11,9.48325989394019,8.91851091072492,8.68798101657069,8.6609179884115,12.8571627072783
1119,2.75727356130501e-11,10.1934362421318,9.56243556694013,9.38910163864093,9.30612544872409,14.4049022825806
1263,3.12347756870294e-11,10.8773541760287,10.2187278789676,10.0570594694601,9.89008623193411,16.0204677125537
1411,3.49985390963971e-11,11.5796869272968,10.7227181180079,10.6239268475733,10.4664123534724,17.7829728277582
1562,3.88385950073059e-11,12.1639343386947,11.4092606737299,11.1732374367319,11.1062844314491,19.6938137519221
1716,4.2754943419756e-11,12.6822287467196,11.9314876217827,11.7365189875065,11.6338872308458,21.7430899135548
1874,4.67730151675945e-11,13.3583134112938,12.5196047549619,12.2611566740822,12.1840161984996,24.0227467918661
4095,1.03254897141956e-10,20.0648119595583,18.7499819621181,18.3534815074079,18.2302627675816,NaN
