adc,\sigma_{sca} (m^{2})
283,7.56041919626961e-12
284,7.60909102518138e-12
285,7.65776285409315e-12
286,7.70643468300492e-12
287,7.75510651191669e-12
288,7.80377834082846e-12
289,7.85245016974023e-12
290,7.901121998652e-12
291,7.94979382756376e-12
292,7.99846565647553e-12
293,8.0471374853873e-12
294,8.09580931429907e-12
295,8.14448114321084e-12
296,8.19315297212261e-12
297,8.24182480103438e-12
298,8.29049662994615e-12
299,8.33916845885792e-12
300,8.38784028776969e-12
301,8.43651211668145e-12
302,8.48518394559322e-12
303,8.53385577450499e-12
304,8.58252760341676e-12
305,8.63119943232853e-12
306,8.6798712612403e-12
307,8.72854309015207e-12
308,8.77721491906384e-12
309,8.82588674797561e-12
310,8.87455857688738e-12
311,8.92323040579914e-12
312,8.97190223471091e-12
313,9.02057406362268e-12
314,9.06924589253445e-12
315,9.11791772144622e-12
316,9.16658955035799e-12
317,9.21526137926976e-12
318,9.26393320818153e-12
319,9.3126050370933e-12
320,9.36127686600506e-12
321,9.40994869491683e-12
322,9.4586205238286e-12
323,9.50729235274037e-12
324,9.55596418165214e-12
325,9.60463601056391e-12
326,9.65330783947568e-12
327,9.70197966838745e-12
328,9.75065149729921e-12
329,9.79932332621098e-12
330,9.84799515512275e-12
331,9.89666698403452e-12
332,9.94533881294629e-12
333,9.99401064185806e-12
334,1.00426824707698e-11
335,1.00913542996816e-11
336,1.01400261285934e-11
337,1.01886979575051e-11
338,1.02373697864169e-11
339,1.02860416153287e-11
340,1.03347134442404e-11
341,1.03833852731522e-11
342,1.0432057102064e-11
343,1.04807289309757e-11
344,1.05294007598875e-11
345,1.05780725887993e-11
346,1.06267444177111e-11
347,1.06754162466228e-11
348,1.07240880755346e-11
349,1.07727599044464e-11
350,1.08214317333581e-11
351,1.08701035622699e-11
352,1.09187753911817e-11
353,1.09674472200934e-11
354,1.10161190490052e-11
355,1.1064790877917e-11
356,1.11134627068287e-11
357,1.11621345357405e-11
358,1.12108063646523e-11
359,1.12594781935641e-11
360,1.13081500224758e-11
361,1.13568218513876e-11
362,1.14054936802994e-11
363,1.14541655092111e-11
364,1.15028373381229e-11
365,1.15515091670347e-11
366,1.16001809959464e-11
367,1.16488528248582e-11
368,1.169752465377e-11
369,1.17461964826817e-11
370,1.17948683115935e-11
371,1.18435401405053e-11
372,1.1892211969417e-11
373,1.19408837983288e-11
374,1.19895556272406e-11
375,1.20382274561524e-11
376,1.20868992850641e-11
377,1.21355711139759e-11
378,1.21842429428877e-11
379,1.22329147717994e-11
380,1.22815866007112e-11
381,1.2330258429623e-11
382,1.23789302585347e-11
383,1.24276020874465e-11
384,1.24762739163583e-11
385,1.252494574527e-11
386,1.25736175741818e-11
387,1.26222894030936e-11
388,1.26709612320054e-11
389,1.27196330609171e-11
390,1.27683048898289e-11
391,1.28169767187407e-11
392,1.28656485476524e-11
393,1.29143203765642e-11
394,1.2962992205476e-11
395,1.30116640343877e-11
396,1.30603358632995e-11
397,1.31090076922113e-11
398,1.3157679521123e-11
399,1.32063513500348e-11
400,1.32550231789466e-11
401,1.33036950078583e-11
402,1.33523668367701e-11
403,1.34010386656819e-11
404,1.34497104945937e-11
405,1.34983823235054e-11
406,1.35470541524172e-11
407,1.3595725981329e-11
408,1.36443978102407e-11
409,1.36930696391525e-11
410,1.37417414680643e-11
411,1.3790413296976e-11
412,1.38390851258878e-11
413,1.38877569547996e-11
414,1.39364287837113e-11
415,1.39851006126231e-11
416,1.40337724415349e-11
417,1.40824442704466e-11
418,1.41311160993584e-11
419,1.41797879282702e-11
420,1.4228459757182e-11
421,1.42771315860937e-11
422,1.43258034150055e-11
423,1.43744752439173e-11
424,1.4423147072829e-11
425,1.44718189017408e-11
426,1.45204907306526e-11
427,1.45691625595643e-11
428,1.46178343884761e-11
429,1.46665062173879e-11
430,1.47151780462996e-11
431,1.47638498752114e-11
432,1.48125217041232e-11
433,1.4861193533035e-11
434,1.49098653619467e-11
435,1.49585371908585e-11
436,1.50072090197703e-11
437,1.5055880848682e-11
438,1.51045526775938e-11
439,1.51532245065056e-11
440,1.52018963354173e-11
441,1.52505681643291e-11
442,1.52992399932409e-11
443,1.53479118221526e-11
444,1.53965836510644e-11
445,1.54452554799762e-11
446,1.5493927308888e-11
447,1.55425991377997e-11
448,1.55912709667115e-11
449,1.56399427956233e-11
450,1.5688614624535e-11
451,1.57372864534468e-11
452,1.57859582823586e-11
453,1.58346301112703e-11
454,1.58833019401821e-11
455,1.59319737690939e-11
456,1.59806455980056e-11
457,1.60293174269174e-11
458,1.60779892558292e-11
459,1.61266610847409e-11
460,1.61753329136527e-11
461,1.62240047425645e-11
462,1.62726765714763e-11
463,1.6321348400388e-11
464,1.63700202292998e-11
465,1.64186920582116e-11
466,1.64673638871233e-11
467,1.65160357160351e-11
468,1.65647075449469e-11
469,1.66133793738586e-11
470,1.66620512027704e-11
471,1.67107230316822e-11
472,1.67593948605939e-11
473,1.68080666895057e-11
474,1.68567385184175e-11
475,1.69054103473292e-11
476,1.6954082176241e-11
477,1.70027540051528e-11
478,1.70514258340646e-11
479,1.71000976629763e-11
480,1.71487694918881e-11
481,1.71974413207999e-11
482,1.72461131497116e-11
483,1.72947849786234e-11
484,1.73434568075352e-11
485,1.73921286364469e-11
486,1.74408004653587e-11
487,1.74894722942705e-11
488,1.75381441231822e-11
489,1.7586815952094e-11
490,1.76354877810058e-11
491,1.76841596099176e-11
492,1.77328314388293e-11
493,1.77815032677411e-11
494,1.78301750966529e-11
495,1.78788469255646e-11
496,1.79275187544764e-11
497,1.79761905833882e-11
498,1.80248624122999e-11
499,1.80735342412117e-11
500,1.81222060701235e-11
501,1.81708778990352e-11
502,1.8219549727947e-11
503,1.82682215568588e-11
504,1.83168933857705e-11
505,1.83655652146823e-11
506,1.84142370435941e-11
507,1.84629088725059e-11
508,1.85115807014176e-11
509,1.85602525303294e-11
510,1.86089243592412e-11
511,1.86575961881529e-11
512,1.87062680170647e-11
513,1.87549398459765e-11
514,1.88036116748882e-11
515,1.88522835038e-11
516,1.89009553327118e-11
517,1.89496271616235e-11
518,1.89982989905353e-11
519,1.90469708194471e-11
520,1.90956426483589e-11
521,1.91443144772706e-11
522,1.91929863061824e-11
523,1.92416581350942e-11
524,1.92903299640059e-11
525,1.93390017929177e-11
526,1.93876736218295e-11
527,1.94363454507412e-11
528,1.9485017279653e-11
529,1.95336891085648e-11
530,1.95823609374765e-11
531,1.96310327663883e-11
532,1.96797045953001e-11
533,1.97283764242118e-11
534,1.97770482531236e-11
535,1.98257200820354e-11
536,1.98743919109472e-11
537,1.99230637398589e-11
538,1.99717355687707e-11
539,2.00204073976825e-11
540,2.00690792265942e-11
541,2.0117751055506e-11
542,2.01664228844178e-11
543,2.02150947133295e-11
544,2.02637665422413e-11
545,2.03124383711531e-11
546,2.03611102000648e-11
547,2.04097820289766e-11
548,2.04584538578884e-11
549,2.05071256868001e-11
550,2.05557975157119e-11
551,2.06044693446237e-11
552,2.06531411735355e-11
553,2.07018130024472e-11
554,2.0750484831359e-11
555,2.07991566602708e-11
556,2.08478284891825e-11
557,2.08965003180943e-11
558,2.09451721470061e-11
559,2.09938439759178e-11
560,2.10425158048296e-11
561,2.10911876337414e-11
562,2.11398594626531e-11
563,2.11885312915649e-11
564,2.12372031204767e-11
565,2.12858749493885e-11
566,2.13345467783002e-11
567,2.1383218607212e-11
568,2.14318904361238e-11
569,2.14805622650355e-11
570,2.15292340939473e-11
571,2.15779059228591e-11
572,2.16265777517708e-11
573,2.16752495806826e-11
574,2.17239214095944e-11
575,2.17725932385061e-11
576,2.18212650674179e-11
577,2.18699368963297e-11
578,2.19186087252414e-11
579,2.19672805541532e-11
580,2.2015952383065e-11
581,2.20646242119768e-11
582,2.21132960408885e-11
583,2.21619678698003e-11
584,2.22106396987121e-11
585,2.22593115276238e-11
586,2.23079833565356e-11
587,2.23566551854474e-11
588,2.24053270143591e-11
589,2.24539988432709e-11
590,2.25026706721827e-11
591,2.25513425010944e-11
592,2.26000143300062e-11
593,2.2648686158918e-11
594,2.26973579878298e-11
595,2.27460298167415e-11
596,2.27947016456533e-11
597,2.28433734745651e-11
598,2.28920453034768e-11
599,2.29407171323886e-11
600,2.29893889613004e-11
601,2.30380607902121e-11
602,2.30867326191239e-11
603,2.31354044480357e-11
604,2.31840762769474e-11
605,2.32327481058592e-11
606,2.3281419934771e-11
607,2.33300917636827e-11
608,2.33787635925945e-11
609,2.34274354215063e-11
610,2.34761072504181e-11
611,2.35247790793298e-11
612,2.35734509082416e-11
613,2.36221227371534e-11
614,2.36707945660651e-11
615,2.37194663949769e-11
616,2.37681382238887e-11
617,2.38168100528004e-11
618,2.38654818817122e-11
619,2.3914153710624e-11
620,2.39628255395357e-11
621,2.40114973684475e-11
622,2.40601691973593e-11
623,2.41088410262711e-11
624,2.41575128551828e-11
625,2.42061846840946e-11
626,2.42548565130064e-11
627,2.43035283419181e-11
628,2.43522001708299e-11
629,2.44008719997417e-11
630,2.44495438286534e-11
631,2.44982156575652e-11
632,2.4546887486477e-11
633,2.45955593153887e-11
634,2.46442311443005e-11
635,2.46929029732123e-11
636,2.4741574802124e-11
637,2.47902466310358e-11
638,2.48389184599476e-11
639,2.48875902888594e-11
640,2.49362621177711e-11
641,2.49849339466829e-11
642,2.50336057755947e-11
643,2.50822776045064e-11
644,2.51309494334182e-11
645,2.517962126233e-11
646,2.52282930912417e-11
647,2.52769649201535e-11
648,2.53256367490653e-11
649,2.5374308577977e-11
650,2.54229804068888e-11
651,2.54716522358006e-11
652,2.55203240647123e-11
653,2.55689958936241e-11
654,2.56176677225359e-11
655,2.56663395514477e-11
656,2.57150113803594e-11
657,2.57636832092712e-11
658,2.5812355038183e-11
659,2.58610268670947e-11
660,2.59096986960065e-11
661,2.59583705249183e-11
662,2.600704235383e-11
663,2.60557141827418e-11
664,2.61043860116536e-11
665,2.61530578405653e-11
666,2.62017296694771e-11
667,2.62504014983889e-11
668,2.62990733273007e-11
669,2.63477451562124e-11
670,2.63964169851242e-11
671,2.6445088814036e-11
672,2.64937606429477e-11
673,2.65424324718595e-11
674,2.65911043007713e-11
675,2.6639776129683e-11
676,2.66884479585948e-11
677,2.67371197875066e-11
678,2.67857916164183e-11
679,2.68344634453301e-11
680,2.68831352742419e-11
681,2.69318071031536e-11
682,2.69804789320654e-11
683,2.70291507609772e-11
684,2.7077822589889e-11
685,2.71264944188007e-11
686,2.71751662477125e-11
687,2.72238380766243e-11
688,2.7272509905536e-11
689,2.73211817344478e-11
690,2.73698535633596e-11
691,2.74185253922713e-11
692,2.74671972211831e-11
693,2.75158690500949e-11
694,2.75645408790066e-11
695,2.76132127079184e-11
696,2.76618845368302e-11
697,2.77105563657419e-11
698,2.77592281946537e-11
699,2.78079000235655e-11
700,2.78565718524773e-11
701,2.7905243681389e-11
702,2.79539155103008e-11
703,2.80025873392126e-11
704,2.80512591681243e-11
705,2.80999309970361e-11
706,2.81486028259479e-11
707,2.81972746548596e-11
708,2.82459464837714e-11
709,2.82946183126832e-11
710,2.83432901415949e-11
711,2.83919619705067e-11
712,2.84406337994185e-11
713,2.84893056283303e-11
714,2.8537977457242e-11
715,2.85866492861538e-11
716,2.86353211150656e-11
717,2.86839929439773e-11
718,2.87326647728891e-11
719,2.87813366018009e-11
720,2.88300084307126e-11
721,2.88786802596244e-11
722,2.89273520885362e-11
723,2.89760239174479e-11
724,2.90246957463597e-11
725,2.90733675752715e-11
726,2.91220394041832e-11
727,2.9170711233095e-11
728,2.92193830620068e-11
729,2.92680548909186e-11
730,2.93167267198303e-11
731,2.93653985487421e-11
732,2.94140703776539e-11
733,2.94627422065656e-11
734,2.95114140354774e-11
735,2.95600858643892e-11
736,2.96087576933009e-11
737,2.96574295222127e-11
738,2.97061013511245e-11
739,2.97547731800362e-11
740,2.9803445008948e-11
741,2.98521168378598e-11
742,2.99007886667715e-11
743,2.99494604956833e-11
744,2.99981323245951e-11
745,3.00468041535069e-11
746,3.00954759824186e-11
747,3.01441478113304e-11
748,3.01928196402422e-11
749,3.02414914691539e-11
750,3.02901632980657e-11
751,3.03388351269775e-11
752,3.03875069558892e-11
753,3.0436178784801e-11
754,3.04848506137128e-11
755,3.05335224426245e-11
756,3.05821942715363e-11
757,3.06308661004481e-11
758,3.06795379293599e-11
759,3.07282097582716e-11
760,3.07768815871834e-11
761,3.08255534160952e-11
762,3.08742252450069e-11
763,3.09228970739187e-11
764,3.09715689028305e-11
765,3.10202407317422e-11
766,3.1068912560654e-11
767,3.11175843895658e-11
768,3.11662562184775e-11
769,3.12149280473893e-11
770,3.12635998763011e-11
771,3.13122717052128e-11
772,3.13609435341246e-11
773,3.14096153630364e-11
774,3.14582871919482e-11
775,3.15069590208599e-11
776,3.15556308497717e-11
777,3.16043026786835e-11
778,3.16529745075952e-11
779,3.1701646336507e-11
780,3.17503181654188e-11
781,3.17989899943305e-11
782,3.18476618232423e-11
783,3.18963336521541e-11
784,3.19450054810658e-11
785,3.19936773099776e-11
786,3.20423491388894e-11
787,3.20910209678012e-11
788,3.21396927967129e-11
789,3.21883646256247e-11
790,3.22370364545365e-11
791,3.22857082834482e-11
792,3.233438011236e-11
793,3.23830519412718e-11
794,3.24317237701835e-11
795,3.24803955990953e-11
796,3.25290674280071e-11
797,3.25777392569188e-11
798,3.26264110858306e-11
799,3.26750829147424e-11
800,3.27237547436542e-11
801,3.27724265725659e-11
802,3.28210984014777e-11
803,3.28697702303895e-11
804,3.29184420593012e-11
805,3.2967113888213e-11
806,3.30157857171248e-11
807,3.30644575460365e-11
808,3.31131293749483e-11
809,3.31618012038601e-11
810,3.32104730327718e-11
811,3.32591448616836e-11
812,3.33078166905954e-11
813,3.33564885195071e-11
814,3.34051603484189e-11
815,3.34538321773307e-11
816,3.35025040062425e-11
817,3.35511758351542e-11
818,3.3599847664066e-11
819,3.36485194929778e-11
820,3.36971913218895e-11
821,3.37458631508013e-11
822,3.37945349797131e-11
823,3.38432068086248e-11
824,3.38918786375366e-11
825,3.39405504664484e-11
826,3.39892222953601e-11
827,3.40378941242719e-11
828,3.40865659531837e-11
829,3.41352377820954e-11
830,3.41839096110072e-11
831,3.4232581439919e-11
832,3.42812532688308e-11
833,3.43299250977425e-11
834,3.43785969266543e-11
835,3.44272687555661e-11
836,3.44759405844778e-11
837,3.45246124133896e-11
838,3.45732842423014e-11
839,3.46219560712131e-11
840,3.46706279001249e-11
841,3.47192997290367e-11
842,3.47679715579484e-11
843,3.48166433868602e-11
844,3.4865315215772e-11
845,3.49139870446837e-11
846,3.49626588735955e-11
847,3.50113307025073e-11
848,3.50600025314191e-11
849,3.51086743603308e-11
850,3.51573461892426e-11
851,3.52060180181544e-11
852,3.52546898470661e-11
853,3.53033616759779e-11
854,3.53520335048897e-11
855,3.54007053338014e-11
856,3.54493771627132e-11
857,3.5498048991625e-11
858,3.55467208205367e-11
859,3.55953926494485e-11
860,3.56440644783603e-11
861,3.56927363072721e-11
862,3.57414081361838e-11
863,3.57900799650956e-11
864,3.58387517940074e-11
865,3.58874236229191e-11
866,3.59360954518309e-11
867,3.59847672807427e-11
868,3.60334391096544e-11
869,3.60821109385662e-11
870,3.6130782767478e-11
871,3.61794545963897e-11
872,3.62281264253015e-11
873,3.62767982542133e-11
874,3.6325470083125e-11
875,3.63741419120368e-11
876,3.64228137409486e-11
877,3.64714855698604e-11
878,3.65201573987721e-11
879,3.65688292276839e-11
880,3.66175010565957e-11
881,3.66661728855074e-11
882,3.67148447144192e-11
883,3.6763516543331e-11
884,3.68121883722427e-11
885,3.68608602011545e-11
886,3.69095320300663e-11
887,3.6958203858978e-11
888,3.70068756878898e-11
889,3.70555475168016e-11
890,3.71042193457134e-11
891,3.71528911746251e-11
892,3.72015630035369e-11
893,3.72502348324487e-11
894,3.72989066613604e-11
895,3.73475784902722e-11
896,3.7396250319184e-11
897,3.74449221480957e-11
898,3.74935939770075e-11
899,3.75422658059193e-11
900,3.7590937634831e-11
901,3.76396094637428e-11
902,3.76882812926546e-11
903,3.77369531215663e-11
904,3.77856249504781e-11
905,3.78342967793899e-11
906,3.78829686083017e-11
907,3.79316404372134e-11
908,3.79803122661252e-11
909,3.8028984095037e-11
910,3.80776559239487e-11
911,3.81263277528605e-11
912,3.81749995817723e-11
913,3.8223671410684e-11
914,3.82723432395958e-11
915,3.83210150685076e-11
916,3.83696868974193e-11
917,3.84183587263311e-11
918,3.84670305552429e-11
919,3.85157023841547e-11
920,3.85643742130664e-11
921,3.86130460419782e-11
922,3.866171787089e-11
923,3.87103896998017e-11
924,3.87590615287135e-11
925,3.88077333576253e-11
926,3.8856405186537e-11
927,3.89050770154488e-11
928,3.89537488443606e-11
929,3.90024206732723e-11
930,3.90510925021841e-11
931,3.90997643310959e-11
932,3.91484361600077e-11
933,3.91971079889194e-11
934,3.92457798178312e-11
935,3.9294451646743e-11
936,3.93431234756547e-11
937,3.93917953045665e-11
938,3.94404671334783e-11
939,3.948913896239e-11
940,3.95378107913018e-11
941,3.95864826202136e-11
942,3.96351544491253e-11
943,3.96838262780371e-11
944,3.97324981069489e-11
945,3.97811699358606e-11
946,3.98298417647724e-11
947,3.98785135936842e-11
948,3.9927185422596e-11
949,3.99758572515077e-11
950,4.00245290804195e-11
951,4.00732009093313e-11
952,4.0121872738243e-11
953,4.01705445671548e-11
954,4.02192163960666e-11
955,4.02678882249783e-11
956,4.03165600538901e-11
957,4.03652318828019e-11
958,4.04139037117136e-11
959,4.04625755406254e-11
960,4.05112473695372e-11
961,4.05599191984489e-11
962,4.06085910273607e-11
963,4.06572628562725e-11
964,4.07059346851843e-11
965,4.0754606514096e-11
966,4.08032783430078e-11
967,4.08519501719196e-11
968,4.09006220008313e-11
969,4.09492938297431e-11
970,4.09979656586549e-11
971,4.10466374875666e-11
972,4.10953093164784e-11
973,4.11439811453902e-11
974,4.11926529743019e-11
975,4.12413248032137e-11
976,4.12899966321255e-11
977,4.13386684610372e-11
978,4.1387340289949e-11
979,4.14360121188608e-11
980,4.14846839477726e-11
981,4.15333557766843e-11
982,4.15820276055961e-11
983,4.16306994345079e-11
984,4.16793712634196e-11
985,4.17280430923314e-11
986,4.17767149212432e-11
987,4.18253867501549e-11
988,4.18740585790667e-11
989,4.19227304079785e-11
990,4.19714022368902e-11
991,4.2020074065802e-11
992,4.20687458947138e-11
993,4.21174177236255e-11
994,4.21660895525373e-11
995,4.22147613814491e-11
996,4.22634332103609e-11
997,4.23121050392726e-11
998,4.23607768681844e-11
999,4.24094486970962e-11
1000,4.24581205260079e-11
1001,4.25067923549197e-11
1002,4.25554641838315e-11
1003,4.26041360127432e-11
1004,4.2652807841655e-11
1005,4.27014796705668e-11
1006,4.27501514994785e-11
1007,4.27988233283903e-11
1008,4.28474951573021e-11
1009,4.28961669862139e-11
1010,4.29448388151256e-11
1011,4.29935106440374e-11
1012,4.30421824729492e-11
1013,4.30908543018609e-11
1014,4.31395261307727e-11
1015,4.31881979596845e-11
1016,4.32368697885962e-11
1017,4.3285541617508e-11
1018,4.33342134464198e-11
1019,4.33828852753315e-11
1020,4.34315571042433e-11
1021,4.34802289331551e-11
1022,4.35289007620669e-11
1023,4.35775725909786e-11
1024,4.36262444198904e-11
1025,4.36749162488022e-11
1026,4.37235880777139e-11
1027,4.37722599066257e-11
1028,4.38209317355375e-11
1029,4.38696035644492e-11
1030,4.3918275393361e-11
1031,4.39669472222728e-11
1032,4.40156190511845e-11
1033,4.40642908800963e-11
1034,4.41129627090081e-11
1035,4.41616345379198e-11
1036,4.42103063668316e-11
1037,4.42589781957434e-11
1038,4.43076500246552e-11
1039,4.43563218535669e-11
1040,4.44049936824787e-11
1041,4.44536655113905e-11
1042,4.45023373403022e-11
1043,4.4551009169214e-11
1044,4.45996809981258e-11
1045,4.46483528270375e-11
1046,4.46970246559493e-11
1047,4.47456964848611e-11
1048,4.47943683137728e-11
1049,4.48430401426846e-11
1050,4.48917119715964e-11
1051,4.49403838005082e-11
1052,4.49890556294199e-11
1053,4.50377274583317e-11
1054,4.50863992872435e-11
1055,4.51350711161552e-11
1056,4.5183742945067e-11
1057,4.52324147739788e-11
1058,4.52810866028905e-11
1059,4.53297584318023e-11
