name,folder,n,d,adc,sig_sca_real,sig_sca_measured
UCASS-AD-MAZ04-015_11p58_silica_20230616.csv,C:\Users\jg17acv\University of Hertfordshire\PI Group - Documents\Projects\UCASS\Calibration\Data\UCASS-AD-MAZ04-015,1.44,11.58,321,2.24584122041268e-11,1.29470129470129e-11
UCASS-AD-MAZ04-015_25p60_silica_20230616.csv,C:\Users\jg17acv\University of Hertfordshire\PI Group - Documents\Projects\UCASS\Calibration\Data\UCASS-AD-MAZ04-015,1.44,25.6,2223,1.01219688311602e-10,8.96610896610897e-11
UCASS-AD-MAZ04-015_4p5_silica_20230616.csv,C:\Users\jg17acv\University of Hertfordshire\PI Group - Documents\Projects\UCASS\Calibration\Data\UCASS-AD-MAZ04-015,1.44,4.5,54,3.34036565902927e-12,2.17800217800218e-12
