adc,ScatteringCross_section_m2,Water,Silica,Glass,PSL,Dust
10,1.46474496870856e-12,2.23261068409689,2.0460759787811,2.00939389771553,1.94458685416322,2.14954999595119
92,5.15607645330029e-12,4.22213549884415,3.98970480211075,3.91253724928466,3.90841173757865,4.54004636350116
208,1.03779600168691e-11,6.09143419218358,5.72220978800958,5.64445284593118,5.57152990475394,7.05310603431829
328,1.57799085309058e-11,7.62880293533529,7.19376247454133,7.04485109989995,6.99180827577359,9.37378729590596
451,2.13169057577934e-11,8.92809984827606,8.42144320299665,8.20483329471766,8.1547937385465,11.7058221534456
578,2.70339679351488e-11,10.0702670967861,9.43962506180704,9.27893053143085,9.19572669243285,14.178711708276
708,3.28860788253552e-11,11.1481385844177,10.5169108287108,10.2537425040138,10.1961823545218,16.7818161355037
842,3.89182546660295e-11,12.1836318409454,11.3987428460624,11.127636717814,11.1104676526247,19.7626859432795
979,4.50854792195547e-11,13.0390601719736,12.2593821098265,12.1153628501418,11.9525891823875,23.0817322919407
1119,5.13877524859309e-11,14.0378882812921,13.0964343324733,12.9127280669459,12.8002623812657,26.8006603732321
1263,5.78700907027749e-11,14.9343668273747,13.8996384278837,13.6819601932747,13.6076367181504,NaN
1411,6.45324938700868e-11,15.6758102691814,14.7934955845903,14.5179083862356,14.3177377266922,NaN
1562,7.13299457502496e-11,16.6207998903421,15.5460269896906,15.2602951020328,15.1137959936177,NaN
1716,7.82624463432633e-11,17.3900671196813,16.3136860991114,15.9700448504512,15.8400543737814,NaN
1874,8.5375011886745e-11,18.1492114931562,17.0004079009517,16.737651770893,16.559525143009,NaN
4095,1.8535607563404e-10,26.8884874223396,25.2711680807733,24.6621522170795,24.4944989347047,NaN
