adc,ScatteringCross_section_m2,Water,Silica,Glass,PSL,Dust
0,1.01458259253883e-12,1.87381173838695,1.57721528790683,1.60125658427991,1.63908217672371,1.76300094773729
1,1.05959883015581e-12,1.87278077398428,1.60318693676467,1.67216202390914,1.62433484555354,1.82242655371984
2,1.10461506777278e-12,1.95515520662612,1.66640979952766,1.68645585501655,1.7362856618459,1.90068207762219
3,1.14963130538975e-12,1.9517497191451,1.69246419184333,1.79076525938434,1.77438270862479,1.92344940141215
4,1.19464754300672e-12,2.06137131492537,1.74782262399656,1.82643265461573,1.789995700645,1.98299347789967
5,1.23966378062369e-12,2.08422352867811,1.80579503865394,1.85221971556362,1.81615731184426,2.00395223929843
6,1.28468001824067e-12,2.11167562729677,1.82684117430406,1.92114723942909,1.85864401137643,2.04751428641624
7,1.32969625585764e-12,2.16287721355509,1.87642163909516,1.96638668144607,1.86899862635843,2.0714569090867
8,1.37471249347461e-12,2.1716302244255,1.89694026684805,1.99913147873141,1.91317503557284,2.08522223488966
9,1.41972873109158e-12,2.19922315069193,1.94730756859483,2.0139268276249,1.93576707976371,2.10968055073603
10,1.46474496870856e-12,2.23261068409689,2.0460759787811,2.00939389771553,1.94458685416322,2.14954999595119
11,1.50976120632553e-12,2.25591441572541,2.1305507191039,2.07830791000584,1.98078922587487,2.16217785715204
12,1.5547774439425e-12,2.27084482780332,2.10762972383803,2.08886031173049,2.01229949298148,2.17588319914371
13,1.59979368155947e-12,2.28779561000296,2.2318828858049,2.10259647058781,2.02214808745432,2.23244043997418
14,1.64480991917645e-12,2.3005494224856,2.24352591825218,2.13702580044927,2.12277862544479,2.24462397126819
15,1.68982615679342e-12,2.34133739615019,2.26114292628545,2.16225084713931,2.14644016460902,2.29847127628862
16,1.73484239441039e-12,2.34595625125046,2.28979238955981,2.16996447858031,2.22780857128852,2.32835714722649
17,1.77985863202736e-12,2.37338300969767,2.32707364011601,2.18276416908139,2.28973162002441,2.44153591670825
18,1.82487486964434e-12,2.3786908071403,2.34401866641255,2.23538861960942,2.25610650043132,2.43578066558769
19,1.86989110726131e-12,2.39087603677991,2.39145588500005,2.24576627360036,2.31060412056992,2.51578636302046
20,1.91490734487828e-12,2.43107335658483,2.40305762669347,2.25441943807664,2.33173013140447,2.56221423395001
21,1.95992358249525e-12,2.45992877753843,2.39462525110196,2.28212240269928,2.38967164621179,2.5745789567809
22,2.00493982011222e-12,2.46563419497734,2.42685392205544,2.32876499759534,2.36013823214768,2.61875214386504
23,2.0499560577292e-12,2.51117880226908,2.46907364834144,2.3832340942032,2.36863729911581,2.64535446614491
24,2.09497229534617e-12,2.53399939303797,2.48305113662678,2.36768640035487,2.4429341893585,2.65658551310812
25,2.13998853296314e-12,2.5481622222202,2.49053609135309,2.43835313960576,2.43279561432808,2.71297885106707
26,2.18500477058011e-12,2.58047139233703,2.50859124049128,2.52117251129071,2.44866957373761,2.72721351498517
27,2.23002100819709e-12,2.6175648462593,2.54402829885482,2.52711516197911,2.48237869674702,2.75181162827314
28,2.27503724581406e-12,2.63176534375376,2.56488962711374,2.56850418507577,2.5348521406626,2.80144284929217
29,2.32005348343103e-12,2.66607236949604,2.5857926364732,2.58430615749243,2.52735453288809,2.81246599021393
30,2.365069721048e-12,2.70863859835901,2.61352152411313,2.59650009053371,2.55341732311202,2.87300924071522
31,2.41008595866498e-12,2.7185793741378,2.63732061080154,2.63269500940274,2.55875857202638,2.88928423321909
32,2.45510219628195e-12,2.78253590014017,2.65815361893643,2.62200411517743,2.58978206342945,2.92205817312397
33,2.50011843389892e-12,2.7742730911758,2.70306190108412,2.68441627043618,2.59287555154444,2.96057886588728
34,2.54513467151589e-12,2.82510667137285,2.717186588691,2.69400888167553,2.68182690461979,2.9762311439818
35,2.59015090913286e-12,2.8714697102322,2.73367741879213,2.72536748535332,2.71927092513483,3.01259330733198
36,2.63516714674984e-12,2.86718413399625,2.74922776277567,2.74409454593922,2.72857744997006,3.03857518941976
37,2.68018338436681e-12,2.89167625849137,2.79819423894614,2.756364188643,2.77359263342163,3.05221383460102
38,2.72519962198378e-12,2.92431359813652,2.82644972198707,2.81114897259357,2.80116837056886,3.0854120468868
39,2.77021585960075e-12,2.92895639535148,2.86834932240551,2.82172628615429,2.80802941130066,3.11669366224595
40,2.81523209721773e-12,2.99960309428157,2.87708134030507,2.86877598231069,2.83959520358497,3.13655238596937
41,2.8602483348347e-12,3.00459536142236,2.91013908130048,2.89259269877269,2.85671409718259,3.16117348262239
42,2.90526457245167e-12,3.04114341709789,2.93572388288283,2.89747302183277,2.8840678123476,3.20044507301839
43,2.95028081006864e-12,3.12578815870094,2.9555793752314,2.93907184224642,2.90253083278087,3.23677710173489
44,2.99529704768562e-12,3.13490035731422,2.96222740912961,2.96277458038868,2.95337083425624,3.29308828354828
45,3.04031328530259e-12,3.0994157265125,2.99251607518504,2.97652302539544,2.95949098607802,3.32640351949677
46,3.08532952291956e-12,3.16149668090124,3.01844814476638,3.01115937036392,3.02670252671183,3.3825226279549
47,3.13034576053653e-12,3.172298640078,3.04189303400536,3.0249680171938,3.00167174637237,3.40619550743675
48,3.1753619981535e-12,3.19138973318266,3.10738780649348,3.04584258859296,3.02511581330576,3.45555602361552
49,3.22037823577048e-12,3.25402161833335,3.09099257315533,3.05317641162172,3.04459713597573,3.47302444607967
50,3.26539447338745e-12,3.37759233041276,3.124561553562,3.08512448404665,2.9937212576758,3.48654540744304
51,3.31041071100442e-12,3.32712612804653,3.15395704381051,3.10086955440381,3.10619465420133,3.53100635735127
52,3.35542694862139e-12,3.45460056786444,3.17310463443597,3.07888868041005,3.15550337536509,3.54465443039251
53,3.40044318623837e-12,3.33504423581787,3.247477188274,3.1316452258542,3.14895674233951,3.5570371655495
54,3.44545942385534e-12,3.43696843978642,3.27846454746361,3.15816118535533,3.14131606788822,3.5686148045368
55,3.49047566147231e-12,3.49258599615257,3.26522541957673,3.17564373207814,3.1572626800312,3.61058093063092
56,3.53549189908928e-12,3.52661439438164,3.30574864970538,3.19939159803316,3.2097169998204,3.62486009930319
57,3.58050813670626e-12,3.52213723930128,3.30085952462105,3.22951799507128,3.25545511785212,3.63552342859773
58,3.62552437432323e-12,3.58374668839351,3.3571656299602,3.2528154706822,3.23107464096092,3.65753261782642
59,3.6705406119402e-12,3.59586079374936,3.36761503841771,3.27421390536675,3.24125464989546,3.69124321194272
60,3.71555684955717e-12,3.65186958355681,3.37170942200056,3.28383482648605,3.26600213407105,3.70687013400654
61,3.76057308717415e-12,3.6137518868012,3.42720869160734,3.34054838739734,3.28889609660482,3.7164655236996
62,3.80558932479112e-12,3.64456024809325,3.41430134057418,3.38140294515879,3.31800389642111,3.73972001542391
63,3.85060556240809e-12,3.62525644704626,3.43014615080902,3.33150233692487,3.3050583325857,3.78892984921609
64,3.89562180002506e-12,3.68599499917261,3.44913802811159,3.42467707211704,3.33965480292554,3.80697995104517
65,3.94063803764203e-12,3.7347874651585,3.47770619007551,3.4634658875337,3.31155385202793,3.86499755095614
66,3.98565427525901e-12,3.74016564634222,3.51484670783832,3.47368534986552,3.40056105833293,3.87415561411517
67,4.03067051287598e-12,3.76668623359958,3.52170908069734,3.49337192685597,3.3790598918836,3.90628413851532
68,4.07568675049295e-12,3.75900396957619,3.52624483271908,3.50483632908855,3.39241808670005,3.9467603538395
69,4.12070298810992e-12,3.77610898879052,3.52976338852335,3.52618559297341,3.46240728849477,3.95474541699012
70,4.1657192257269e-12,3.83963000032679,3.54253128992147,3.54635063370896,3.42946063612414,3.96848776381291
71,4.21073546334387e-12,3.79664571817904,3.59411985446726,3.56557085568134,3.46346528250972,4.02567833385362
72,4.25575170096084e-12,3.81707865091821,3.59737563075944,3.57496576429019,3.52908364339146,4.03312611703691
73,4.30076793857781e-12,3.86148922907386,3.59667904939329,3.58508692896085,3.55117817484447,4.06614410518581
74,4.34578417619478e-12,3.8676010211823,3.61040551537064,3.59918340648577,3.58583372079652,4.10608198759866
75,4.39080041381176e-12,3.8991220733847,3.64497626466645,3.62365747023481,3.57243754732791,4.11371997603213
76,4.43581665142873e-12,3.91384341142993,3.65279614420155,3.63124260590176,3.64180162492432,4.14006172246841
77,4.4808328890457e-12,3.89989768354166,3.67343223412137,3.65006454964104,3.65240027038898,4.18976872895569
78,4.52584912666268e-12,3.95370930974063,3.72655847911757,3.65847130222071,3.67552134943022,4.19902736265946
79,4.57086536427965e-12,3.98465374727192,3.70562443001845,3.68978180167728,3.69466810702055,4.26638251416658
80,4.61588160189662e-12,4.02796383165704,3.75653750562335,3.68361782256123,3.70329105240005,4.27618199480657
81,4.66089783951359e-12,4.03373346108827,3.76937049500051,3.68749559351067,3.72657791440423,4.31096105648777
82,4.70591407713056e-12,4.040693998456,3.82104751062842,3.72636402274304,3.7495651001189,4.35091137443623
83,4.75093031474754e-12,4.09698227642674,3.79733070175569,3.76469861397243,3.75357480123515,4.36653019547493
84,4.79594655236451e-12,4.112083607608,3.82513819239742,3.74508790651491,3.75562754653219,4.38653594185994
85,4.84096278998148e-12,4.11788641445734,3.85775732040943,3.76020963974018,3.79044889126859,4.42819498541028
86,4.88597902759845e-12,4.12509733901369,3.91026327149009,3.80234496220877,3.81755153108011,4.44064617076021
87,4.93099526521543e-12,4.13491589701049,3.89203927623716,3.84069783679216,3.82019817429089,4.45457102979509
88,4.9760115028324e-12,4.15832571213101,3.89790817738068,3.83372890235175,3.83421873741503,4.46542088816305
89,5.02102774044937e-12,4.17971313632023,3.93521604534755,3.82905362808893,3.84364353722157,4.49463173197505
90,5.06604397806634e-12,4.17533092048253,3.94758796714642,3.91512136552602,3.86235618786628,4.51616416676018
91,5.11106021568331e-12,4.21223062469528,3.96356271722893,3.9109146108268,3.87937329212121,4.52949650813963
92,5.15607645330029e-12,4.22213549884415,3.98970480211075,3.91253724928466,3.90841173757865,4.54004636350116
93,5.20109269091726e-12,4.26454469822739,4.01084596450514,3.95176455466386,3.91728019324376,4.54746276775671
94,5.24610892853423e-12,4.25863065192581,4.01981473086081,3.97968255691663,3.93732951795592,4.56022695050882
95,5.2911251661512e-12,4.28889929595721,4.06767707542226,3.92913197968315,3.93799093444843,4.60313863528348
96,5.33614140376818e-12,4.29513117643599,4.04768898767923,3.97898754362387,3.974540112002,4.61704378666221
97,5.38115764138515e-12,4.30665826410225,4.08030898251079,4.02801221479571,3.99062322741899,4.62463015778013
98,5.42617387900212e-12,4.31261636646894,4.09866076928751,4.03591102691872,4.00406718787642,4.67069698532839
99,5.47119011661909e-12,4.32074139643986,4.13870017326288,4.07801973703712,4.04153946684464,4.69525228131396
100,5.51620635423607e-12,4.37191395568531,4.14027013554478,4.03387036473326,4.04527354814184,4.70276101816184
101,5.56122259185304e-12,4.37698711557553,4.16983537977915,4.07472497424244,4.04926959349433,4.72111178914181
102,5.60623882947001e-12,4.39143603777044,4.17256885756079,4.10237742668769,4.07136226950615,4.77957049271927
103,5.65125506708698e-12,4.39766202928573,4.22854270640998,4.11033529738487,4.08914393029994,4.79596195674764
104,5.69627130470396e-12,4.40916600435643,4.22503114987397,4.16234901511613,4.04668713031024,4.80050025854623
105,5.74128754232093e-12,4.4267878006493,4.25236081388316,4.16989649233523,4.1079750503334,4.86275316225723
106,5.7863037799379e-12,4.46150920456567,4.25036208126821,4.19004881129635,4.12470723044589,4.9063353924489
107,5.83132001755487e-12,4.47951861779558,4.2880031696948,4.19768189904701,4.15027102841206,4.93618662743153
108,5.87633625517184e-12,4.48517649809726,4.31824327041525,4.23484309105621,4.18612885461833,4.94221196204087
109,5.92135249278882e-12,4.52327413603999,4.31983006903063,4.14964631957351,4.17581980123571,4.97208671878611
110,5.96636873040579e-12,4.49741284878656,4.34068256079387,4.27218164327061,4.20692008206501,5.01135309056001
111,6.01138496802276e-12,4.56178584021133,4.34260516837692,4.24983619153985,4.19767360468504,5.01815160068425
112,6.05640120563973e-12,4.57053409099176,4.37369543504839,4.31839069961817,4.21719452206937,5.02377878427795
113,6.10141744325671e-12,4.57481988832347,4.38441431283285,4.34067534353258,4.25000690312835,5.05352446247935
114,6.14643368087368e-12,4.59591164477453,4.41201473296963,4.34423290314464,4.26413494953244,5.09428220569411
115,6.19144991849065e-12,4.652667177371,4.43650550365473,4.26790420611618,4.28148916516922,5.10041663366076
