name,folder,n,d,adc,sig_sca_real,sig_sca_measured
UCASS-AD-MAZ04-009_11p58_glass_20230418.csv,C:\Users\jg17acv\University of Hertfordshire\PI Group - Documents\Projects\UCASS\Calibration\Data\UCASS-AD-MAZ04-009,1.515,11.58,315,2.24584122041268e-11,1.27050127050127e-11
UCASS-AD-MAZ04-009_25p60_glass_20230420.csv,C:\Users\jg17acv\University of Hertfordshire\PI Group - Documents\Projects\UCASS\Calibration\Data\UCASS-AD-MAZ04-009,1.515,25.6,1926,1.01219688311602e-10,7.76820776820777e-11
UCASS-AD-MAZ04-009_4p5_silica_20230418.csv,C:\Users\jg17acv\University of Hertfordshire\PI Group - Documents\Projects\UCASS\Calibration\Data\UCASS-AD-MAZ04-009,1.44,4.5,41,3.34036565902927e-12,1.65366832033499e-12
