adc,ScatteringCross_section_m2,Water,Silica,Glass,PSL,Dust
0,3.54233999702429e-12,3.52816362628409,3.32190236456786,3.19267593729098,3.21131800711393,3.62685155086661
1,3.59334413645623e-12,3.52781452829425,3.35032779016003,3.23505011187331,3.23358746696857,3.63812537053317
2,3.64434827588817e-12,3.57863222578873,3.31568459598943,3.15873725112003,3.23846818275088,3.66360095689797
3,3.69535241532011e-12,3.59865656883979,3.36965384552835,3.30499514857615,3.25384923073372,3.70088555543724
4,3.74635655475205e-12,3.61407792328227,3.42802394780247,3.33393325016614,3.2802102896544,3.71364649566433
5,3.79736069418399e-12,3.63312726474644,3.43939481785933,3.28424515494469,3.31965258971332,3.75169891563767
6,3.84836483361593e-12,3.62956224214677,3.44110397314375,3.40197270749057,3.30674007142486,3.78843771921754
7,3.89936897304787e-12,3.67502142477127,3.4494108422858,3.42603122850626,3.33980020638461,3.83448258165279
8,3.95037311247981e-12,3.73067232339932,3.45978463000592,3.46083184127993,3.34886340473304,3.86726822433394
9,4.00137725191175e-12,3.73433968777815,3.49017465303193,3.42673880392031,3.38075761885547,3.90921888429045
10,4.05238139134369e-12,3.66612955227956,3.52406375514671,3.49172115675777,3.41395473005849,3.94139233725974
11,4.10338553077562e-12,3.77408608034738,3.52851224764553,3.51232879450435,3.41676844304306,3.95167219544184
12,4.15438967020756e-12,3.83026591809764,3.53174458445296,3.54253487757469,3.44613060129766,3.98733804685146
13,4.2053938096395e-12,3.80350956177944,3.579546886029,3.56439210304694,3.45845367676238,4.02468696290196
14,4.25639794907144e-12,3.82267847158645,3.59263729021981,3.5750910463159,3.53657808310885,4.03323617020516
15,4.30740208850338e-12,3.86229422023085,3.58428936694039,3.58652572311004,3.50062454585986,4.06473528146573
16,4.35840622793532e-12,3.84968108010231,3.61288715458342,3.62029388444698,3.5995297673331,4.10825898258807
17,4.40941036736726e-12,3.93216902552931,3.65354469077743,3.60910345586759,3.53649231114375,4.11722957761274
18,4.4604145067992e-12,3.94487544556645,3.6840216716538,3.64686807702735,3.5709247728184,4.18570929716643
19,4.51141864623114e-12,3.95151070671627,3.66479572075816,3.6553360394986,3.67300748400335,4.19575502073663
20,4.56242278566308e-12,3.99642925383829,3.72319437941877,3.6715819256735,3.69101028754399,4.24027266707046
21,4.61342692509502e-12,4.02765276123365,3.76479586956824,3.67500172214279,3.71265358284267,4.2756137452494
22,4.66443106452696e-12,4.0342267441228,3.76963077146868,3.69849676443382,3.73916187727794,4.31247737804824
23,4.7154352039589e-12,4.04216467645991,3.78814186760772,3.7277694463434,3.75069163532592,4.35294705840806
24,4.76643934339084e-12,4.06545037625178,3.84545803622485,3.76091851711132,3.7607728223684,4.37416607021144
25,4.81744348282277e-12,4.11485985082553,3.85002820743434,3.77855468753319,3.77248477372262,4.41469157805651
26,4.86844762225471e-12,4.12198739551698,3.8981246082745,3.78665365427403,3.73687284035826,4.43493901074057
27,4.91945176168665e-12,4.13113250662007,3.88688455390415,3.84364016990718,3.82211964812197,4.45094102960207
28,4.97045590111859e-12,4.16898132357477,3.8723301646247,3.82059446376461,3.83086603386439,4.46427762147803
29,5.02146004055053e-12,4.17691866882379,3.93550695159106,3.84991194341279,3.84373335131516,4.50106448734879
30,5.07246417998247e-12,4.20575952761279,3.98356659478302,3.87338507776377,3.86520040549701,4.51801384607718
31,5.12346831941441e-12,4.21547137172448,3.90362288660481,3.92470618736012,3.8797637043626,4.53300199650728
32,5.17447245884635e-12,4.22489774850305,4.00974182624944,3.92173950696272,3.91180531725116,4.54322329570155
33,5.22547659827829e-12,4.25023530123709,4.00850207796876,3.95938556983659,3.92385448841783,4.55164683219817
34,5.27648073771023e-12,4.28727576767259,4.01685781386678,3.98293380970451,3.9674904081185,4.59757649948018
35,5.32748487714217e-12,4.29361931588005,4.04492752718491,3.97731359760697,3.97945572991804,4.61519501168776
36,5.37848901657411e-12,4.30625864092604,4.09290710346407,4.03184239847519,3.99000678142772,4.62421968920488
37,5.42949315600605e-12,4.30135043781863,4.0989963462297,4.03322783798383,4.00929645484681,4.67697933969612
38,5.48049729543798e-12,4.33290373941254,4.14785919384196,4.08206553468176,4.02693386478872,4.69705465622889
39,5.53150143486992e-12,4.37365294392686,4.14793732765149,4.04828880458589,4.03975265640435,4.72376674371536
40,5.58250557430186e-12,4.37995968001699,4.17549598344374,4.09742223859808,4.06629348417294,4.72418194330053
41,5.6335097137338e-12,4.39553855860666,4.19332815935358,4.10511416107252,4.07792534033884,4.78342289080212
42,5.68451385316574e-12,4.40154444745836,4.21093879531,4.15666926369482,4.12694182698597,4.80387858177325
43,5.73551799259768e-12,4.44561683195393,4.21390595951667,4.13248093163447,4.12357976874088,4.86198592320778
44,5.78652213202962e-12,4.46153245139841,4.24999319615235,4.18971469536196,4.12554822398702,4.906447985302
45,5.83752627146156e-12,4.39282479913764,4.30729620323181,4.1754179570822,4.15170676312154,4.93708713403856
46,5.8885304108935e-12,4.4864587501551,4.32609561027376,4.23685597476874,4.18252027190063,4.94380351223157
47,5.93953455032544e-12,4.51930768152644,4.33155943156407,4.26801479949123,4.19806540560163,4.97403922876306
48,5.99053868975738e-12,4.54685371226247,4.3543029897668,4.25576294391606,4.18178316282785,5.01536841279361
49,6.04154282918932e-12,4.5677597488805,4.37492985170224,4.29207765610246,4.21252839077019,5.02189886595878
50,6.09254696862126e-12,4.57398082208972,4.40497538129283,4.28182097572468,4.27951504633459,5.02891159248365
51,6.1435511080532e-12,4.60315543321851,4.41171586508674,4.30672945565891,4.28252841501044,5.09381973174782
52,6.19455524748513e-12,4.64454184236695,4.43392030970718,4.35744299669334,4.26857676386204,5.10081266194402
53,6.24555938691707e-12,4.65942852355588,4.42348370385619,4.397365729291,4.31673179056797,5.10780480788421
54,6.29656352634901e-12,4.68295563816309,4.48013071999431,4.40670127325089,4.31657859499776,5.14851089846353
55,6.34756766578095e-12,4.73562685945702,4.48573944703848,4.39064370167163,4.33689289637105,5.18214200646864
56,6.39857180521289e-12,4.726977079677,4.48951800645071,4.43542444713655,4.3902852593901,5.20343650606442
57,6.44957594464483e-12,4.78527874129916,4.46507738102682,4.4403243185643,4.34187049435332,5.22889465845787
58,6.50058008407677e-12,4.82152547444876,4.52427788327466,4.47800639288461,4.37286459025264,5.26480234446404
59,6.55158422350871e-12,4.82302642258746,4.5158391450784,4.48307200371565,4.46078927967676,5.29079648150401
60,6.60258836294065e-12,4.81703250344962,4.56430512644211,4.48469328105257,4.49741891246817,5.31311562008392
61,6.65359250237259e-12,4.86458139675192,4.56924382741647,4.50745612261536,4.46571276712879,5.34467648888591
62,6.70459664180453e-12,4.89273577185132,4.57304420528681,4.53076978891027,4.50954282513917,5.36604753314018
63,6.75560078123647e-12,4.90127652228381,4.57652571368738,4.55096908460945,4.51981004962448,5.37652546707363
64,6.80660492066841e-12,4.9003914132811,4.63634672578974,4.55851308733779,4.53603287670512,5.41670658952455
65,6.85760906010035e-12,4.92430830103584,4.61368368574466,4.56130480570562,4.52563521994486,5.43441860970622
