adc,\sigma_{sca} (m^{2})
381,2.29749171205932e-11
382,2.30259212600251e-11
383,2.3076925399457e-11
384,2.3127929538889e-11
385,2.31789336783209e-11
386,2.32299378177528e-11
387,2.32809419571848e-11
388,2.33319460966167e-11
389,2.33829502360487e-11
390,2.34339543754806e-11
391,2.34849585149125e-11
392,2.35359626543445e-11
393,2.35869667937764e-11
394,2.36379709332084e-11
395,2.36889750726403e-11
396,2.37399792120722e-11
397,2.37909833515042e-11
398,2.38419874909361e-11
399,2.38929916303681e-11
400,2.39439957698e-11
401,2.39949999092319e-11
402,2.40460040486639e-11
403,2.40970081880958e-11
404,2.41480123275278e-11
405,2.41990164669597e-11
406,2.42500206063916e-11
407,2.43010247458236e-11
408,2.43520288852555e-11
409,2.44030330246875e-11
410,2.44540371641194e-11
411,2.45050413035513e-11
412,2.45560454429833e-11
413,2.46070495824152e-11
414,2.46580537218471e-11
415,2.47090578612791e-11
416,2.4760062000711e-11
417,2.4811066140143e-11
418,2.48620702795749e-11
419,2.49130744190068e-11
420,2.49640785584388e-11
421,2.50150826978707e-11
422,2.50660868373027e-11
423,2.51170909767346e-11
424,2.51680951161665e-11
425,2.52190992555985e-11
426,2.52701033950304e-11
427,2.53211075344624e-11
428,2.53721116738943e-11
429,2.54231158133262e-11
430,2.54741199527582e-11
431,2.55251240921901e-11
432,2.55761282316221e-11
433,2.5627132371054e-11
434,2.56781365104859e-11
435,2.57291406499179e-11
436,2.57801447893498e-11
437,2.58311489287817e-11
438,2.58821530682137e-11
439,2.59331572076456e-11
440,2.59841613470776e-11
441,2.60351654865095e-11
442,2.60861696259414e-11
443,2.61371737653734e-11
444,2.61881779048053e-11
445,2.62391820442373e-11
446,2.62901861836692e-11
447,2.63411903231011e-11
448,2.63921944625331e-11
449,2.6443198601965e-11
450,2.6494202741397e-11
451,2.65452068808289e-11
452,2.65962110202608e-11
453,2.66472151596928e-11
454,2.66982192991247e-11
455,2.67492234385567e-11
456,2.68002275779886e-11
457,2.68512317174205e-11
458,2.69022358568525e-11
459,2.69532399962844e-11
460,2.70042441357164e-11
461,2.70552482751483e-11
462,2.71062524145802e-11
463,2.71572565540122e-11
464,2.72082606934441e-11
465,2.7259264832876e-11
466,2.7310268972308e-11
467,2.73612731117399e-11
468,2.74122772511719e-11
469,2.74632813906038e-11
470,2.75142855300357e-11
471,2.75652896694677e-11
472,2.76162938088996e-11
473,2.76672979483316e-11
474,2.77183020877635e-11
475,2.77693062271954e-11
476,2.78203103666274e-11
477,2.78713145060593e-11
478,2.79223186454913e-11
479,2.79733227849232e-11
480,2.80243269243551e-11
481,2.80753310637871e-11
482,2.8126335203219e-11
483,2.8177339342651e-11
484,2.82283434820829e-11
485,2.82793476215148e-11
486,2.83303517609468e-11
487,2.83813559003787e-11
488,2.84323600398106e-11
489,2.84833641792426e-11
490,2.85343683186745e-11
491,2.85853724581065e-11
492,2.86363765975384e-11
493,2.86873807369703e-11
494,2.87383848764023e-11
495,2.87893890158342e-11
496,2.88403931552662e-11
497,2.88913972946981e-11
498,2.894240143413e-11
499,2.8993405573562e-11
500,2.90444097129939e-11
501,2.90954138524259e-11
502,2.91464179918578e-11
503,2.91974221312897e-11
504,2.92484262707217e-11
505,2.92994304101536e-11
506,2.93504345495856e-11
507,2.94014386890175e-11
508,2.94524428284494e-11
509,2.95034469678814e-11
510,2.95544511073133e-11
511,2.96054552467453e-11
512,2.96564593861772e-11
513,2.97074635256091e-11
514,2.97584676650411e-11
515,2.9809471804473e-11
516,2.9860475943905e-11
517,2.99114800833369e-11
518,2.99624842227688e-11
519,3.00134883622008e-11
520,3.00644925016327e-11
521,3.01154966410646e-11
522,3.01665007804966e-11
523,3.02175049199285e-11
524,3.02685090593605e-11
525,3.03195131987924e-11
526,3.03705173382243e-11
527,3.04215214776563e-11
528,3.04725256170882e-11
529,3.05235297565202e-11
530,3.05745338959521e-11
531,3.0625538035384e-11
532,3.0676542174816e-11
533,3.07275463142479e-11
534,3.07785504536799e-11
535,3.08295545931118e-11
536,3.08805587325437e-11
537,3.09315628719757e-11
538,3.09825670114076e-11
539,3.10335711508396e-11
540,3.10845752902715e-11
541,3.11355794297034e-11
542,3.11865835691354e-11
543,3.12375877085673e-11
544,3.12885918479992e-11
545,3.13395959874312e-11
546,3.13906001268631e-11
547,3.14416042662951e-11
548,3.1492608405727e-11
549,3.15436125451589e-11
550,3.15946166845909e-11
551,3.16456208240228e-11
552,3.16966249634548e-11
553,3.17476291028867e-11
554,3.17986332423186e-11
555,3.18496373817506e-11
556,3.19006415211825e-11
557,3.19516456606145e-11
558,3.20026498000464e-11
559,3.20536539394783e-11
560,3.21046580789103e-11
561,3.21556622183422e-11
562,3.22066663577742e-11
563,3.22576704972061e-11
564,3.2308674636638e-11
565,3.235967877607e-11
566,3.24106829155019e-11
567,3.24616870549339e-11
568,3.25126911943658e-11
569,3.25636953337977e-11
570,3.26146994732297e-11
571,3.26657036126616e-11
572,3.27167077520935e-11
573,3.27677118915255e-11
574,3.28187160309574e-11
575,3.28697201703894e-11
576,3.29207243098213e-11
577,3.29717284492532e-11
578,3.30227325886852e-11
579,3.30737367281171e-11
580,3.31247408675491e-11
581,3.3175745006981e-11
582,3.32267491464129e-11
583,3.32777532858449e-11
584,3.33287574252768e-11
585,3.33797615647088e-11
586,3.34307657041407e-11
587,3.34817698435726e-11
588,3.35327739830046e-11
589,3.35837781224365e-11
590,3.36347822618685e-11
591,3.36857864013004e-11
592,3.37367905407323e-11
593,3.37877946801643e-11
594,3.38387988195962e-11
595,3.38898029590281e-11
596,3.39408070984601e-11
597,3.3991811237892e-11
598,3.4042815377324e-11
599,3.40938195167559e-11
600,3.41448236561878e-11
601,3.41958277956198e-11
602,3.42468319350517e-11
603,3.42978360744837e-11
604,3.43488402139156e-11
605,3.43998443533475e-11
606,3.44508484927795e-11
607,3.45018526322114e-11
608,3.45528567716434e-11
609,3.46038609110753e-11
610,3.46548650505072e-11
611,3.47058691899392e-11
612,3.47568733293711e-11
613,3.48078774688031e-11
614,3.4858881608235e-11
615,3.49098857476669e-11
616,3.49608898870989e-11
617,3.50118940265308e-11
618,3.50628981659628e-11
619,3.51139023053947e-11
620,3.51649064448266e-11
621,3.52159105842586e-11
622,3.52669147236905e-11
623,3.53179188631225e-11
624,3.53689230025544e-11
625,3.54199271419863e-11
626,3.54709312814183e-11
627,3.55219354208502e-11
628,3.55729395602821e-11
629,3.56239436997141e-11
630,3.5674947839146e-11
631,3.5725951978578e-11
632,3.57769561180099e-11
633,3.58279602574418e-11
634,3.58789643968738e-11
635,3.59299685363057e-11
636,3.59809726757377e-11
637,3.60319768151696e-11
638,3.60829809546015e-11
639,3.61339850940335e-11
640,3.61849892334654e-11
641,3.62359933728974e-11
642,3.62869975123293e-11
643,3.63380016517612e-11
644,3.63890057911932e-11
645,3.64400099306251e-11
646,3.64910140700571e-11
647,3.6542018209489e-11
648,3.65930223489209e-11
649,3.66440264883529e-11
650,3.66950306277848e-11
651,3.67460347672167e-11
652,3.67970389066487e-11
653,3.68480430460806e-11
654,3.68990471855126e-11
655,3.69500513249445e-11
656,3.70010554643764e-11
657,3.70520596038084e-11
658,3.71030637432403e-11
659,3.71540678826723e-11
660,3.72050720221042e-11
661,3.72560761615361e-11
662,3.73070803009681e-11
663,3.73580844404e-11
664,3.7409088579832e-11
665,3.74600927192639e-11
666,3.75110968586958e-11
667,3.75621009981278e-11
668,3.76131051375597e-11
669,3.76641092769917e-11
670,3.77151134164236e-11
671,3.77661175558555e-11
672,3.78171216952875e-11
673,3.78681258347194e-11
674,3.79191299741514e-11
675,3.79701341135833e-11
676,3.80211382530152e-11
677,3.80721423924472e-11
678,3.81231465318791e-11
679,3.8174150671311e-11
680,3.8225154810743e-11
681,3.82761589501749e-11
682,3.83271630896069e-11
683,3.83781672290388e-11
684,3.84291713684707e-11
685,3.84801755079027e-11
686,3.85311796473346e-11
687,3.85821837867666e-11
688,3.86331879261985e-11
689,3.86841920656304e-11
690,3.87351962050624e-11
691,3.87862003444943e-11
692,3.88372044839263e-11
693,3.88882086233582e-11
694,3.89392127627901e-11
695,3.89902169022221e-11
696,3.9041221041654e-11
697,3.9092225181086e-11
698,3.91432293205179e-11
699,3.91942334599498e-11
700,3.92452375993818e-11
701,3.92962417388137e-11
702,3.93472458782456e-11
703,3.93982500176776e-11
704,3.94492541571095e-11
705,3.95002582965415e-11
706,3.95512624359734e-11
707,3.96022665754053e-11
708,3.96532707148373e-11
709,3.97042748542692e-11
710,3.97552789937012e-11
711,3.98062831331331e-11
712,3.9857287272565e-11
713,3.9908291411997e-11
714,3.99592955514289e-11
715,4.00102996908609e-11
716,4.00613038302928e-11
717,4.01123079697247e-11
718,4.01633121091567e-11
719,4.02143162485886e-11
720,4.02653203880206e-11
721,4.03163245274525e-11
722,4.03673286668844e-11
723,4.04183328063164e-11
724,4.04693369457483e-11
725,4.05203410851803e-11
726,4.05713452246122e-11
727,4.06223493640441e-11
728,4.06733535034761e-11
729,4.0724357642908e-11
730,4.077536178234e-11
731,4.08263659217719e-11
732,4.08773700612038e-11
733,4.09283742006358e-11
734,4.09793783400677e-11
735,4.10303824794996e-11
736,4.10813866189316e-11
737,4.11323907583635e-11
738,4.11833948977955e-11
739,4.12343990372274e-11
740,4.12854031766593e-11
741,4.13364073160913e-11
742,4.13874114555232e-11
743,4.14384155949552e-11
744,4.14894197343871e-11
745,4.1540423873819e-11
746,4.1591428013251e-11
747,4.16424321526829e-11
748,4.16934362921149e-11
749,4.17444404315468e-11
750,4.17954445709787e-11
751,4.18464487104107e-11
752,4.18974528498426e-11
753,4.19484569892746e-11
754,4.19994611287065e-11
755,4.20504652681384e-11
756,4.21014694075704e-11
757,4.21524735470023e-11
758,4.22034776864343e-11
759,4.22544818258662e-11
760,4.23054859652981e-11
761,4.23564901047301e-11
762,4.2407494244162e-11
763,4.24584983835939e-11
764,4.25095025230259e-11
765,4.25605066624578e-11
766,4.26115108018898e-11
767,4.26625149413217e-11
768,4.27135190807536e-11
769,4.27645232201856e-11
770,4.28155273596175e-11
771,4.28665314990495e-11
772,4.29175356384814e-11
773,4.29685397779133e-11
774,4.30195439173453e-11
775,4.30705480567772e-11
776,4.31215521962092e-11
777,4.31725563356411e-11
778,4.3223560475073e-11
779,4.3274564614505e-11
780,4.33255687539369e-11
781,4.33765728933689e-11
782,4.34275770328008e-11
783,4.34785811722327e-11
784,4.35295853116647e-11
785,4.35805894510966e-11
786,4.36315935905285e-11
787,4.36825977299605e-11
788,4.37336018693924e-11
789,4.37846060088244e-11
790,4.38356101482563e-11
791,4.38866142876882e-11
792,4.39376184271202e-11
793,4.39886225665521e-11
794,4.40396267059841e-11
795,4.4090630845416e-11
796,4.41416349848479e-11
797,4.41926391242799e-11
798,4.42436432637118e-11
799,4.42946474031438e-11
800,4.43456515425757e-11
801,4.43966556820076e-11
802,4.44476598214396e-11
803,4.44986639608715e-11
804,4.45496681003035e-11
805,4.46006722397354e-11
806,4.46516763791673e-11
807,4.47026805185993e-11
808,4.47536846580312e-11
809,4.48046887974632e-11
810,4.48556929368951e-11
811,4.4906697076327e-11
812,4.4957701215759e-11
813,4.50087053551909e-11
814,4.50597094946228e-11
815,4.51107136340548e-11
816,4.51617177734867e-11
817,4.52127219129187e-11
818,4.52637260523506e-11
819,4.53147301917825e-11
820,4.53657343312145e-11
821,4.54167384706464e-11
822,4.54677426100784e-11
823,4.55187467495103e-11
824,4.55697508889422e-11
825,4.56207550283742e-11
826,4.56717591678061e-11
827,4.57227633072381e-11
828,4.577376744667e-11
829,4.58247715861019e-11
830,4.58757757255339e-11
831,4.59267798649658e-11
832,4.59777840043978e-11
833,4.60287881438297e-11
834,4.60797922832616e-11
835,4.61307964226936e-11
836,4.61818005621255e-11
837,4.62328047015575e-11
838,4.62838088409894e-11
839,4.63348129804213e-11
840,4.63858171198533e-11
841,4.64368212592852e-11
842,4.64878253987172e-11
843,4.65388295381491e-11
844,4.6589833677581e-11
845,4.6640837817013e-11
846,4.66918419564449e-11
847,4.67428460958768e-11
848,4.67938502353088e-11
849,4.68448543747407e-11
850,4.68958585141727e-11
851,4.69468626536046e-11
852,4.69978667930365e-11
853,4.70488709324685e-11
854,4.70998750719004e-11
855,4.71508792113324e-11
856,4.72018833507643e-11
857,4.72528874901962e-11
858,4.73038916296282e-11
859,4.73548957690601e-11
860,4.74058999084921e-11
861,4.7456904047924e-11
862,4.75079081873559e-11
863,4.75589123267879e-11
864,4.76099164662198e-11
865,4.76609206056518e-11
866,4.77119247450837e-11
867,4.77629288845156e-11
868,4.78139330239476e-11
869,4.78649371633795e-11
870,4.79159413028114e-11
871,4.79669454422434e-11
872,4.80179495816753e-11
873,4.80689537211073e-11
874,4.81199578605392e-11
875,4.81709619999711e-11
876,4.82219661394031e-11
877,4.8272970278835e-11
878,4.8323974418267e-11
879,4.83749785576989e-11
880,4.84259826971308e-11
881,4.84769868365628e-11
882,4.85279909759947e-11
883,4.85789951154267e-11
884,4.86299992548586e-11
885,4.86810033942905e-11
886,4.87320075337225e-11
887,4.87830116731544e-11
888,4.88340158125864e-11
889,4.88850199520183e-11
890,4.89360240914502e-11
891,4.89870282308822e-11
892,4.90380323703141e-11
893,4.9089036509746e-11
894,4.9140040649178e-11
895,4.91910447886099e-11
896,4.92420489280419e-11
897,4.92930530674738e-11
898,4.93440572069057e-11
899,4.93950613463377e-11
900,4.94460654857696e-11
901,4.94970696252016e-11
902,4.95480737646335e-11
903,4.95990779040654e-11
904,4.96500820434974e-11
905,4.97010861829293e-11
906,4.97520903223613e-11
907,4.98030944617932e-11
908,4.98540986012251e-11
909,4.99051027406571e-11
910,4.9956106880089e-11
911,5.0007111019521e-11
912,5.00581151589529e-11
913,5.01091192983848e-11
914,5.01601234378168e-11
915,5.02111275772487e-11
916,5.02621317166807e-11
917,5.03131358561126e-11
918,5.03641399955445e-11
919,5.04151441349765e-11
920,5.04661482744084e-11
921,5.05171524138403e-11
922,5.05681565532723e-11
923,5.06191606927042e-11
924,5.06701648321362e-11
925,5.07211689715681e-11
926,5.0772173111e-11
927,5.0823177250432e-11
928,5.08741813898639e-11
929,5.09251855292959e-11
930,5.09761896687278e-11
931,5.10271938081597e-11
932,5.10781979475917e-11
933,5.11292020870236e-11
934,5.11802062264556e-11
935,5.12312103658875e-11
936,5.12822145053194e-11
937,5.13332186447514e-11
938,5.13842227841833e-11
939,5.14352269236153e-11
940,5.14862310630472e-11
941,5.15372352024791e-11
942,5.15882393419111e-11
943,5.1639243481343e-11
944,5.1690247620775e-11
945,5.17412517602069e-11
946,5.17922558996388e-11
947,5.18432600390708e-11
948,5.18942641785027e-11
949,5.19452683179347e-11
950,5.19962724573666e-11
951,5.20472765967985e-11
952,5.20982807362305e-11
953,5.21492848756624e-11
954,5.22002890150943e-11
955,5.22512931545263e-11
956,5.23022972939582e-11
957,5.23533014333902e-11
958,5.24043055728221e-11
959,5.2455309712254e-11
960,5.2506313851686e-11
961,5.25573179911179e-11
962,5.26083221305499e-11
963,5.26593262699818e-11
964,5.27103304094137e-11
965,5.27613345488457e-11
966,5.28123386882776e-11
967,5.28633428277096e-11
968,5.29143469671415e-11
969,5.29653511065734e-11
970,5.30163552460054e-11
971,5.30673593854373e-11
972,5.31183635248693e-11
973,5.31693676643012e-11
974,5.32203718037331e-11
975,5.32713759431651e-11
976,5.3322380082597e-11
977,5.33733842220289e-11
978,5.34243883614609e-11
979,5.34753925008928e-11
980,5.35263966403248e-11
981,5.35774007797567e-11
982,5.36284049191886e-11
983,5.36794090586206e-11
984,5.37304131980525e-11
985,5.37814173374845e-11
986,5.38324214769164e-11
987,5.38834256163483e-11
988,5.39344297557803e-11
989,5.39854338952122e-11
990,5.40364380346442e-11
991,5.40874421740761e-11
992,5.4138446313508e-11
993,5.418945045294e-11
994,5.42404545923719e-11
995,5.42914587318039e-11
996,5.43424628712358e-11
997,5.43934670106677e-11
998,5.44444711500997e-11
999,5.44954752895316e-11
1000,5.45464794289636e-11
1001,5.45974835683955e-11
1002,5.46484877078274e-11
1003,5.46994918472594e-11
1004,5.47504959866913e-11
1005,5.48015001261232e-11
1006,5.48525042655552e-11
1007,5.49035084049871e-11
1008,5.49545125444191e-11
1009,5.5005516683851e-11
1010,5.50565208232829e-11
1011,5.51075249627149e-11
1012,5.51585291021468e-11
1013,5.52095332415788e-11
1014,5.52605373810107e-11
1015,5.53115415204426e-11
1016,5.53625456598746e-11
1017,5.54135497993065e-11
1018,5.54645539387385e-11
1019,5.55155580781704e-11
1020,5.55665622176023e-11
1021,5.56175663570343e-11
1022,5.56685704964662e-11
1023,5.57195746358982e-11
1024,5.57705787753301e-11
1025,5.5821582914762e-11
1026,5.5872587054194e-11
1027,5.59235911936259e-11
1028,5.59745953330578e-11
1029,5.60255994724898e-11
1030,5.60766036119217e-11
1031,5.61276077513537e-11
1032,5.61786118907856e-11
1033,5.62296160302175e-11
1034,5.62806201696495e-11
1035,5.63316243090814e-11
1036,5.63826284485134e-11
1037,5.64336325879453e-11
1038,5.64846367273772e-11
1039,5.65356408668092e-11
1040,5.65866450062411e-11
1041,5.66376491456731e-11
1042,5.6688653285105e-11
1043,5.67396574245369e-11
1044,5.67906615639689e-11
1045,5.68416657034008e-11
1046,5.68926698428328e-11
1047,5.69436739822647e-11
1048,5.69946781216966e-11
1049,5.70456822611286e-11
1050,5.70966864005605e-11
1051,5.71476905399925e-11
1052,5.71986946794244e-11
1053,5.72496988188563e-11
1054,5.73007029582883e-11
1055,5.73517070977202e-11
1056,5.74027112371521e-11
1057,5.74537153765841e-11
1058,5.7504719516016e-11
1059,5.7555723655448e-11
1060,5.76067277948799e-11
1061,5.76577319343118e-11
1062,5.77087360737438e-11
1063,5.77597402131757e-11
1064,5.78107443526077e-11
1065,5.78617484920396e-11
1066,5.79127526314715e-11
1067,5.79637567709035e-11
