1	2	5.000000e-05	0
2	3	3.200000e-05	0
3	4	4.100000e-05	0
4	5	4.800000e-05	0
5	6	6.000000e-05	0
6	7	6.200000e-05	0
7	7	8.100000e-05	0
8	7	7.900000e-05	0
9	7	7.600000e-05	0
10	7	7.600000e-05	0
11	7	7.600000e-05	0
12	7	7.500000e-05	0
13	7	8.900000e-05	0
14	7	1.210000e-04	0
15	7	7.700000e-05	0
16	7	7.700000e-05	0
17	7	7.700000e-05	0
18	7	7.700000e-05	0
19	7	7.700000e-05	0
20	7	7.600000e-05	0
21	7	7.700000e-05	0
22	7	7.600000e-05	0
23	9	1.240000e-04	0
24	9	1.210000e-04	0
25	9	9.600000e-05	0
26	9	9.600000e-05	0
27	9	9.600000e-05	0
28	9	9.600000e-05	0
29	9	9.600000e-05	0
30	9	9.600000e-05	0
31	9	1.010000e-04	0
32	9	1.500000e-04	0
33	9	1.430000e-04	0
34	9	1.440000e-04	0
35	9	1.440000e-04	0
36	9	1.440000e-04	0
37	9	1.430000e-04	0
38	9	1.070000e-04	0
39	9	9.700000e-05	0
40	9	1.330000e-04	0
41	9	1.380000e-04	0
42	9	1.210000e-04	0
43	9	9.800000e-05	0
44	9	1.090000e-04	0
45	9	9.700000e-05	0
46	9	9.800000e-05	0
47	9	9.700000e-05	0
48	9	1.050000e-04	0
49	9	1.430000e-04	0
50	9	9.900000e-05	0
51	9	1.070000e-04	0
52	9	9.700000e-05	0
53	9	1.030000e-04	0
54	9	1.040000e-04	0
55	9	9.700000e-05	0
56	9	9.900000e-05	0
57	9	1.320000e-04	0
58	9	1.240000e-04	0
59	9	9.700000e-05	0
60	9	9.800000e-05	0
61	9	1.100000e-04	0
62	9	9.700000e-05	0
63	9	9.600000e-05	0
64	9	9.700000e-05	0
65	9	1.070000e-04	0
66	11	1.660000e-04	0
67	11	1.190000e-04	0
68	11	1.610000e-04	0
69	11	1.790000e-04	0
70	11	1.780000e-04	0
71	11	1.780000e-04	0
72	11	1.770000e-04	0
73	11	1.940000e-04	0
74	11	1.780000e-04	0
75	11	1.590000e-04	0
76	11	1.180000e-04	0
77	11	1.180000e-04	0
78	11	1.260000e-04	0
79	11	1.310000e-04	0
80	11	1.490000e-04	0
81	11	1.370000e-04	0
82	11	1.190000e-04	0
83	11	1.180000e-04	0
84	11	1.180000e-04	0
85	11	1.180000e-04	0
86	11	1.320000e-04	0
87	11	1.240000e-04	0
88	11	1.720000e-04	0
89	11	1.190000e-04	0
90	11	1.190000e-04	0
91	11	1.100000e-04	0
92	11	1.110000e-04	0
93	11	1.360000e-04	0
94	11	1.110000e-04	0
95	11	1.720000e-04	0
96	11	1.360000e-04	0
97	11	1.200000e-04	0
98	11	1.200000e-04	0
99	11	1.190000e-04	0
100	11	1.220000e-04	0
101	11	1.190000e-04	0
102	11	1.630000e-04	0
103	11	1.530000e-04	0
104	11	1.830000e-04	0
105	11	1.860000e-04	0
106	11	1.850000e-04	0
107	11	1.720000e-04	0
108	11	1.410000e-04	0
109	11	1.570000e-04	0
110	11	1.380000e-04	0
111	11	1.190000e-04	0
112	11	1.190000e-04	0
113	11	1.210000e-04	0
114	11	1.200000e-04	0
115	11	1.190000e-04	0
116	11	1.490000e-04	0
117	11	1.520000e-04	0
118	11	1.320000e-04	0
119	11	1.200000e-04	0
120	11	1.210000e-04	0
121	11	1.210000e-04	0
122	11	1.540000e-04	0
123	11	1.950000e-04	0
124	11	1.860000e-04	0
125	11	1.710000e-04	0
126	11	1.700000e-04	0
127	13	1.990000e-04	0
128	13	1.630000e-04	0
129	13	1.370000e-04	0
130	13	1.870000e-04	0
131	13	1.600000e-04	0
132	13	1.420000e-04	0
133	13	1.440000e-04	0
134	13	1.530000e-04	0
135	13	1.370000e-04	0
136	13	1.620000e-04	0
137	13	1.940000e-04	0
138	13	1.370000e-04	0
139	13	1.480000e-04	0
140	13	1.400000e-04	0
141	13	1.330000e-04	0
142	13	1.430000e-04	0
143	13	1.910000e-04	0
144	13	1.380000e-04	0
145	13	1.530000e-04	0
146	13	1.380000e-04	0
147	13	1.400000e-04	0
148	13	1.380000e-04	0
149	13	2.060000e-04	0
150	13	1.540000e-04	0
151	13	1.460000e-04	0
152	13	2.080000e-04	0
153	13	1.970000e-04	0
154	13	1.790000e-04	0
155	13	1.980000e-04	0
156	13	1.460000e-04	0
157	13	1.480000e-04	0
158	13	1.290000e-04	0
159	13	1.310000e-04	0
160	13	1.300000e-04	0
161	13	1.760000e-04	0
162	13	1.680000e-04	0
163	13	1.410000e-04	0
164	13	1.380000e-04	0
165	13	1.320000e-04	0
166	13	1.290000e-04	0
167	13	1.510000e-04	0
168	13	2.110000e-04	0
169	13	1.420000e-04	0
170	13	1.390000e-04	0
171	13	1.450000e-04	0
172	13	1.390000e-04	0
173	13	1.440000e-04	0
174	13	2.130000e-04	0
175	13	1.560000e-04	0
