adc,ScatteringCross_section_m2,Water,Silica,Glass,PSL,Dust
10,5.06657087520236e-12,4.19125285578886,3.94785536256556,3.91407762887259,3.86268353365294,4.51631776512927
92,8.46884834868303e-12,5.51720771136459,5.16899180197565,5.11212411684151,5.06676243689193,6.19814046352334
208,1.32818262379971e-11,7.01045544293395,6.55549856328626,6.4397139157844,6.3396171149637,8.3601921208971
328,1.82607688821152e-11,8.24155227520016,7.70033828044998,7.53334316319599,7.54646184516335,10.4366519166015
451,2.33641850923362e-11,9.3584301680719,8.8293271218696,8.66795392086252,8.53743772375539,12.6039617765579
578,2.86335660573611e-11,10.40170824472,9.79749334037887,9.55294696718293,9.45285816163094,14.8687091247437
708,3.4027420588489e-11,11.3766129629828,10.6882256893128,10.4121970397842,10.2957162240151,17.355511225845
842,3.95872398744208e-11,12.2929731854009,11.5693352290916,11.278273131865,11.128438663487,20.0856434347512
979,4.52715327264556e-11,13.1699333264934,12.3253700235371,12.0802950672537,11.9824716079437,23.1630972292987
1119,5.10802991445933e-11,13.8732998278529,13.1264770672611,12.767859459945,12.7415252896652,26.6069966282382
1263,5.7055030317535e-11,14.805427659629,13.8888855528161,13.6115270494292,13.4506037675931,NaN
1411,6.31957262452806e-11,15.5342545246842,14.6011981666086,14.3584519060449,14.2007164402793,NaN
1562,6.94608957391291e-11,16.3551556060254,15.3250517014571,15.0078570130259,14.9068379855274,NaN
1716,7.58505387990806e-11,17.1264778876142,16.0950615204933,15.7325389271355,15.5747019931196,NaN
1874,8.2406146613836e-11,17.8679745478127,16.7090301129115,16.3731064336273,16.2258031770976,NaN
4095,1.74558076718721e-10,26.1486144431364,24.4018625503048,24.0085194726737,23.7467982905929,NaN
