adc,ScatteringCross_section_m2,Water,Silica,Glass,PSL,Dust
0,4.65165898819253e-12,4.03248637644886,3.75204053216452,3.67573329367524,3.64240142379733,4.30645627982322
1,4.69315017689351e-12,4.03862058225185,3.82571870618283,3.72443393609412,3.73688084782102,4.34809647042572
2,4.73464136559449e-12,4.07668421508857,3.80312068411042,3.73076089036183,3.71990552086553,4.35819417015692
3,4.77613255429548e-12,4.06486306338291,3.82311914140915,3.7502651909357,3.75908237949421,4.37896513238355
4,4.81762374299646e-12,4.11488264233534,3.85003833776795,3.77857231450245,3.77255605972319,4.41450878512377
5,4.85911493169745e-12,4.12049036269917,3.87488250283508,3.78509326073564,3.77054220482142,4.43237211182466
6,4.90060612039843e-12,4.12750005367444,3.83773415731794,3.8059817089953,3.80701498779002,4.4449617510043
7,4.94209730909941e-12,4.13689359110471,3.89706599203465,3.81720503610275,3.80376436763195,4.45770673055663
8,4.9835884978004e-12,4.19320420828506,3.92930219052506,3.85500663480858,3.83691745019314,4.46694202172482
9,5.02507968650138e-12,4.19261382863318,3.90113576003045,3.87735740922712,3.84451929770691,4.48641304412828
10,5.06657087520236e-12,4.19125285578886,3.94785536256556,3.91407762887259,3.86268353365294,4.51631776512927
11,5.10806206390335e-12,4.21179666122831,3.97610986484357,3.90060984599661,3.86878232458499,4.52858716454623
12,5.14955325260433e-12,4.21891398498866,3.94484974758167,3.90171551464674,3.90695474635887,4.53881958143599
13,5.19104444130532e-12,4.26437334004462,4.01046678441956,3.95160221382402,3.91513354503894,4.54588295769535
14,5.2325356300063e-12,4.28178750465902,4.01808779475739,3.95445639933952,3.92708091274962,4.57806859233677
15,5.27402681870728e-12,4.28700433682498,4.06171608024249,3.97000934123553,3.96725157664301,4.5967275388324
16,5.31551800740827e-12,4.29184103631615,4.06646029326573,3.9929784509185,3.95105918490016,4.61215234451525
17,5.35700919610925e-12,4.30231962737952,4.01541167104613,3.98123049975337,3.98540778439421,4.62081604716122
18,5.39850038481023e-12,4.30906275132744,4.09606518887604,3.98809034831753,3.99460887826731,4.64147983234767
19,5.43999157351122e-12,4.31447160227105,4.10030566708749,4.03924313505388,4.0457186674464,4.66213392409129
20,5.4814827622122e-12,4.33446661350782,4.12214633139196,4.0823891614995,3.94507496572507,4.69722856230103
21,5.52297395091319e-12,4.37269668868508,4.13052648682826,4.05055345941409,4.02923545200087,4.70378648832684
22,5.56446513961417e-12,4.37739561691373,4.17330484946498,4.1051847327126,4.04853661815581,4.73175510519523
23,5.60595632831515e-12,4.39138122151009,4.17015472766957,4.10263890154092,4.07130696019786,4.77952981249484
24,5.64744751701614e-12,4.39722109819975,4.21523900203295,4.11897098522334,4.08681891600305,4.82017082192399
25,5.68893870571712e-12,4.40209624341855,4.22903036348715,4.15939061592463,4.09347175014103,4.82597951824589
26,5.7304298944181e-12,4.41325459264632,4.23804022190115,4.13015611989224,4.10613661813748,4.86130812010439
27,5.77192108311909e-12,4.45996590064932,4.24013567092029,4.18593038244495,4.11885076885256,4.89692853228996
28,5.81341227182007e-12,4.46972659948649,4.27862385206334,4.19434930622139,4.14648072848905,4.89195327422731
29,5.85490346052106e-12,4.48280556855935,4.30564919938204,4.20019801147696,4.15836049144246,4.9394394308101
30,5.89639464922204e-12,4.48729030104894,4.32658973552116,4.22076139520185,4.20150348326844,4.94485787608596
31,5.93788583792302e-12,4.52939689074765,4.33395570370302,4.18914104445508,4.20138619980241,4.98465597751067
32,5.97937702662401e-12,4.54570496642865,4.35178469199677,4.25218180149032,4.16475739344319,5.0136855128208
33,6.02086821532499e-12,4.56547210138388,4.38567487109172,4.27092078885072,4.19050207676723,5.01934066486854
34,6.06235940402597e-12,4.56111438006047,4.37657754007203,4.31800999748695,4.22875858202514,5.02455796904569
35,6.10385059272696e-12,4.58516575464828,4.3896068282703,4.34305804723631,4.25031839446013,5.04450882343798
36,6.14534178142794e-12,4.58400089456488,4.41190172584578,4.33002684623879,4.27365584960993,5.09411246689641
37,6.18683297012893e-12,4.65062228471276,4.43629208957912,4.35593596596364,4.28087498815679,5.09982714917082
38,6.22832415882991e-12,4.64856753979978,4.38873818882376,4.3779448657674,4.29863246682755,5.10527014527465
