adc,ScatteringCross_section_m2,Water,Silica,Glass,PSL,Dust
10,-5.25678360680496e-12,NaN,NaN,NaN,NaN,NaN
92,-9.92861442583298e-13,NaN,NaN,NaN,NaN,NaN
208,5.03902844826686e-12,4.20152803827535,3.93533819548563,3.87951877905062,3.8480985812365,4.50783478937935
328,1.12789145422498e-11,6.36254878040557,6.00690755637137,5.89482343018331,5.90046655003383,7.46929798273814
451,1.76747977885823e-11,8.11403361942788,7.57834217510939,7.4863329468965,7.4296822128196,10.2001656082852
578,2.42786772380475e-11,9.56150968850512,8.97493140753066,8.80271701942626,8.75065064414794,13.0029689422265
708,3.10385538398624e-11,10.8158924643546,10.1532873298653,9.95819868700114,9.87503617334436,15.9411946403866
842,3.80064266448099e-11,12.0384827905211,11.3347681287277,11.0763923852533,10.9468634554213,19.2740398146661
979,4.51302966021071e-11,13.0987857458703,12.375534053359,12.0167819386544,11.9917684611493,23.0592018536417
1119,5.24101637117539e-11,14.172482107926,13.3418164419363,13.049078880831,12.9194760295549,27.4480404085736
1263,5.98980270245333e-11,15.202105228149,14.2206574126367,13.9769737763948,13.8301717612473,NaN
1411,6.75938865404456e-11,16.0676386694062,15.1245848861762,14.8187822144014,14.7058242210996,NaN
1562,7.54457432087075e-11,17.0170170084329,15.9720754744645,15.6328473139552,15.5627153351521,NaN
1716,8.34535970293189e-11,17.9224192554495,16.89642682631,16.5055203956506,16.3810776464114,NaN
1874,9.16694470530631e-11,18.8288435259144,17.7070020739525,17.3496239114707,17.1797955183961,NaN
4095,2.0715933884253e-10,28.5545214901558,26.7039532084412,26.141822824791,25.9295665066261,NaN
