adc,\sigma_{sca} (m^{2})
104,2.36382912482098e-12
105,2.38502350649602e-12
106,2.40621788817105e-12
107,2.42741226984609e-12
108,2.44860665152113e-12
109,2.46980103319616e-12
110,2.4909954148712e-12
111,2.51218979654624e-12
112,2.53338417822127e-12
113,2.55457855989631e-12
114,2.57577294157134e-12
115,2.59696732324638e-12
116,2.61816170492142e-12
117,2.63935608659645e-12
118,2.66055046827149e-12
119,2.68174484994652e-12
120,2.70293923162156e-12
121,2.7241336132966e-12
122,2.74532799497163e-12
123,2.76652237664667e-12
124,2.7877167583217e-12
125,2.80891113999674e-12
126,2.83010552167178e-12
127,2.85129990334681e-12
128,2.87249428502185e-12
129,2.89368866669689e-12
130,2.91488304837192e-12
131,2.93607743004696e-12
132,2.95727181172199e-12
133,2.97846619339703e-12
134,2.99966057507207e-12
135,3.0208549567471e-12
136,3.04204933842214e-12
137,3.06324372009717e-12
138,3.08443810177221e-12
139,3.10563248344725e-12
140,3.12682686512228e-12
141,3.14802124679732e-12
142,3.16921562847235e-12
143,3.19041001014739e-12
144,3.21160439182243e-12
145,3.23279877349746e-12
146,3.2539931551725e-12
147,3.27518753684753e-12
148,3.29638191852257e-12
149,3.31757630019761e-12
150,3.33877068187264e-12
151,3.35996506354768e-12
152,3.38115944522272e-12
153,3.40235382689775e-12
154,3.42354820857279e-12
155,3.44474259024782e-12
156,3.46593697192286e-12
157,3.4871313535979e-12
158,3.50832573527293e-12
159,3.52952011694797e-12
160,3.550714498623e-12
161,3.57190888029804e-12
162,3.59310326197308e-12
163,3.61429764364811e-12
164,3.63549202532315e-12
165,3.65668640699818e-12
166,3.67788078867322e-12
167,3.69907517034826e-12
168,3.72026955202329e-12
169,3.74146393369833e-12
170,3.76265831537336e-12
171,3.7838526970484e-12
172,3.80504707872344e-12
173,3.82624146039847e-12
174,3.84743584207351e-12
175,3.86863022374854e-12
176,3.88982460542358e-12
177,3.91101898709862e-12
178,3.93221336877365e-12
179,3.95340775044869e-12
180,3.97460213212373e-12
181,3.99579651379876e-12
182,4.0169908954738e-12
183,4.03818527714883e-12
184,4.05937965882387e-12
185,4.08057404049891e-12
186,4.10176842217394e-12
187,4.12296280384898e-12
188,4.14415718552401e-12
189,4.16535156719905e-12
190,4.18654594887409e-12
191,4.20774033054912e-12
192,4.22893471222416e-12
193,4.25012909389919e-12
194,4.27132347557423e-12
195,4.29251785724927e-12
196,4.3137122389243e-12
197,4.33490662059934e-12
198,4.35610100227437e-12
199,4.37729538394941e-12
200,4.39848976562445e-12
201,4.41968414729948e-12
202,4.44087852897452e-12
203,4.46207291064956e-12
204,4.48326729232459e-12
205,4.50446167399963e-12
206,4.52565605567466e-12
207,4.5468504373497e-12
208,4.56804481902474e-12
209,4.58923920069977e-12
210,4.61043358237481e-12
211,4.63162796404984e-12
212,4.65282234572488e-12
213,4.67401672739992e-12
214,4.69521110907495e-12
215,4.71640549074999e-12
216,4.73759987242502e-12
217,4.75879425410006e-12
218,4.7799886357751e-12
219,4.80118301745013e-12
220,4.82237739912517e-12
221,4.8435717808002e-12
222,4.86476616247524e-12
223,4.88596054415028e-12
224,4.90715492582531e-12
225,4.92834930750035e-12
226,4.94954368917539e-12
227,4.97073807085042e-12
228,4.99193245252546e-12
229,5.01312683420049e-12
230,5.03432121587553e-12
231,5.05551559755057e-12
232,5.0767099792256e-12
233,5.09790436090064e-12
234,5.11909874257567e-12
235,5.14029312425071e-12
236,5.16148750592575e-12
237,5.18268188760078e-12
238,5.20387626927582e-12
239,5.22507065095085e-12
240,5.24626503262589e-12
241,5.26745941430093e-12
242,5.28865379597596e-12
243,5.309848177651e-12
244,5.33104255932604e-12
245,5.35223694100107e-12
246,5.37343132267611e-12
247,5.39462570435114e-12
248,5.41582008602618e-12
249,5.43701446770121e-12
250,5.45820884937625e-12
251,5.47940323105129e-12
252,5.50059761272632e-12
253,5.52179199440136e-12
254,5.54298637607639e-12
255,5.56418075775143e-12
256,5.58537513942647e-12
257,5.6065695211015e-12
258,5.62776390277654e-12
259,5.64895828445158e-12
260,5.67015266612661e-12
261,5.69134704780165e-12
262,5.71254142947668e-12
263,5.73373581115172e-12
264,5.75493019282676e-12
265,5.77612457450179e-12
266,5.79731895617683e-12
267,5.81851333785186e-12
268,5.8397077195269e-12
269,5.86090210120194e-12
270,5.88209648287697e-12
271,5.90329086455201e-12
272,5.92448524622705e-12
273,5.94567962790208e-12
274,5.96687400957712e-12
275,5.98806839125215e-12
276,6.00926277292719e-12
277,6.03045715460223e-12
278,6.05165153627726e-12
279,6.0728459179523e-12
280,6.09404029962733e-12
281,6.11523468130237e-12
282,6.13642906297741e-12
283,6.15762344465244e-12
284,6.17881782632748e-12
285,6.20001220800251e-12
286,6.22120658967755e-12
287,6.24240097135259e-12
288,6.26359535302762e-12
289,6.28478973470266e-12
290,6.30598411637769e-12
291,6.32717849805273e-12
292,6.34837287972777e-12
293,6.3695672614028e-12
294,6.39076164307784e-12
295,6.41195602475287e-12
296,6.43315040642791e-12
297,6.45434478810295e-12
298,6.47553916977798e-12
299,6.49673355145302e-12
300,6.51792793312806e-12
301,6.53912231480309e-12
302,6.56031669647813e-12
303,6.58151107815316e-12
304,6.6027054598282e-12
305,6.62389984150324e-12
306,6.64509422317827e-12
307,6.66628860485331e-12
308,6.68748298652834e-12
309,6.70867736820338e-12
310,6.72987174987842e-12
311,6.75106613155345e-12
312,6.77226051322849e-12
313,6.79345489490352e-12
314,6.81464927657856e-12
315,6.8358436582536e-12
316,6.85703803992863e-12
317,6.87823242160367e-12
318,6.8994268032787e-12
319,6.92062118495374e-12
320,6.94181556662878e-12
321,6.96300994830381e-12
322,6.98420432997885e-12
323,7.00539871165389e-12
324,7.02659309332892e-12
325,7.04778747500396e-12
326,7.06898185667899e-12
327,7.09017623835403e-12
328,7.11137062002907e-12
329,7.1325650017041e-12
330,7.15375938337914e-12
331,7.17495376505417e-12
332,7.19614814672921e-12
333,7.21734252840425e-12
334,7.23853691007928e-12
335,7.25973129175432e-12
336,7.28092567342935e-12
337,7.30212005510439e-12
338,7.32331443677943e-12
339,7.34450881845446e-12
340,7.3657032001295e-12
341,7.38689758180453e-12
342,7.40809196347957e-12
343,7.42928634515461e-12
344,7.45048072682964e-12
345,7.47167510850468e-12
346,7.49286949017972e-12
347,7.51406387185475e-12
348,7.53525825352979e-12
349,7.55645263520482e-12
350,7.57764701687986e-12
351,7.5988413985549e-12
352,7.62003578022993e-12
353,7.64123016190497e-12
354,7.66242454358e-12
355,7.68361892525504e-12
356,7.70481330693008e-12
357,7.72600768860511e-12
358,7.74720207028015e-12
359,7.76839645195518e-12
360,7.78959083363022e-12
361,7.81078521530526e-12
362,7.83197959698029e-12
363,7.85317397865533e-12
364,7.87436836033037e-12
365,7.8955627420054e-12
366,7.91675712368044e-12
367,7.93795150535547e-12
368,7.95914588703051e-12
369,7.98034026870554e-12
370,8.00153465038058e-12
371,8.02272903205562e-12
372,8.04392341373065e-12
373,8.06511779540569e-12
374,8.08631217708073e-12
375,8.10750655875576e-12
376,8.1287009404308e-12
377,8.14989532210583e-12
378,8.17108970378087e-12
379,8.19228408545591e-12
380,8.21347846713094e-12
381,8.23467284880598e-12
382,8.25586723048101e-12
383,8.27706161215605e-12
384,8.29825599383109e-12
385,8.31945037550612e-12
386,8.34064475718116e-12
387,8.36183913885619e-12
388,8.38303352053123e-12
389,8.40422790220627e-12
390,8.4254222838813e-12
391,8.44661666555634e-12
392,8.46781104723138e-12
393,8.48900542890641e-12
394,8.51019981058145e-12
395,8.53139419225648e-12
396,8.55258857393152e-12
397,8.57378295560656e-12
398,8.59497733728159e-12
399,8.61617171895663e-12
400,8.63736610063166e-12
401,8.6585604823067e-12
402,8.67975486398174e-12
403,8.70094924565677e-12
404,8.72214362733181e-12
405,8.74333800900684e-12
406,8.76453239068188e-12
407,8.78572677235692e-12
408,8.80692115403195e-12
409,8.82811553570699e-12
410,8.84930991738202e-12
411,8.87050429905706e-12
412,8.8916986807321e-12
413,8.91289306240713e-12
414,8.93408744408217e-12
415,8.9552818257572e-12
416,8.97647620743224e-12
417,8.99767058910728e-12
418,9.01886497078231e-12
419,9.04005935245735e-12
420,9.06125373413239e-12
421,9.08244811580742e-12
422,9.10364249748246e-12
423,9.12483687915749e-12
424,9.14603126083253e-12
425,9.16722564250757e-12
426,9.1884200241826e-12
427,9.20961440585764e-12
428,9.23080878753267e-12
429,9.25200316920771e-12
430,9.27319755088275e-12
431,9.29439193255778e-12
432,9.31558631423282e-12
433,9.33678069590786e-12
434,9.35797507758289e-12
435,9.37916945925793e-12
436,9.40036384093296e-12
437,9.421558222608e-12
438,9.44275260428304e-12
439,9.46394698595807e-12
440,9.48514136763311e-12
441,9.50633574930814e-12
442,9.52753013098318e-12
443,9.54872451265821e-12
444,9.56991889433325e-12
445,9.59111327600829e-12
446,9.61230765768332e-12
447,9.63350203935836e-12
448,9.6546964210334e-12
449,9.67589080270843e-12
450,9.69708518438347e-12
451,9.7182795660585e-12
452,9.73947394773354e-12
453,9.76066832940858e-12
454,9.78186271108361e-12
455,9.80305709275865e-12
456,9.82425147443368e-12
457,9.84544585610872e-12
458,9.86664023778376e-12
459,9.88783461945879e-12
460,9.90902900113383e-12
461,9.93022338280887e-12
462,9.9514177644839e-12
463,9.97261214615894e-12
464,9.99380652783397e-12
465,1.0015000909509e-11
466,1.0036195291184e-11
467,1.00573896728591e-11
468,1.00785840545341e-11
469,1.00997784362092e-11
470,1.01209728178842e-11
471,1.01421671995592e-11
472,1.01633615812343e-11
473,1.01845559629093e-11
474,1.02057503445843e-11
475,1.02269447262594e-11
476,1.02481391079344e-11
477,1.02693334896094e-11
478,1.02905278712845e-11
479,1.03117222529595e-11
480,1.03329166346346e-11
481,1.03541110163096e-11
482,1.03753053979846e-11
483,1.03964997796597e-11
484,1.04176941613347e-11
485,1.04388885430097e-11
486,1.04600829246848e-11
487,1.04812773063598e-11
488,1.05024716880348e-11
489,1.05236660697099e-11
490,1.05448604513849e-11
491,1.05660548330599e-11
492,1.0587249214735e-11
493,1.060844359641e-11
494,1.06296379780851e-11
495,1.06508323597601e-11
496,1.06720267414351e-11
497,1.06932211231102e-11
498,1.07144155047852e-11
499,1.07356098864602e-11
500,1.07568042681353e-11
501,1.07779986498103e-11
502,1.07991930314853e-11
503,1.08203874131604e-11
504,1.08415817948354e-11
505,1.08627761765105e-11
506,1.08839705581855e-11
507,1.09051649398605e-11
508,1.09263593215356e-11
509,1.09475537032106e-11
510,1.09687480848856e-11
511,1.09899424665607e-11
512,1.10111368482357e-11
513,1.10323312299107e-11
514,1.10535256115858e-11
515,1.10747199932608e-11
516,1.10959143749359e-11
517,1.11171087566109e-11
518,1.11383031382859e-11
519,1.1159497519961e-11
520,1.1180691901636e-11
521,1.1201886283311e-11
522,1.12230806649861e-11
523,1.12442750466611e-11
524,1.12654694283361e-11
525,1.12866638100112e-11
526,1.13078581916862e-11
527,1.13290525733612e-11
528,1.13502469550363e-11
529,1.13714413367113e-11
530,1.13926357183864e-11
531,1.14138301000614e-11
532,1.14350244817364e-11
533,1.14562188634115e-11
534,1.14774132450865e-11
535,1.14986076267615e-11
536,1.15198020084366e-11
537,1.15409963901116e-11
538,1.15621907717866e-11
539,1.15833851534617e-11
540,1.16045795351367e-11
541,1.16257739168118e-11
542,1.16469682984868e-11
543,1.16681626801618e-11
544,1.16893570618369e-11
545,1.17105514435119e-11
546,1.17317458251869e-11
547,1.1752940206862e-11
548,1.1774134588537e-11
549,1.1795328970212e-11
550,1.18165233518871e-11
551,1.18377177335621e-11
552,1.18589121152372e-11
553,1.18801064969122e-11
554,1.19013008785872e-11
555,1.19224952602623e-11
556,1.19436896419373e-11
557,1.19648840236123e-11
558,1.19860784052874e-11
559,1.20072727869624e-11
560,1.20284671686374e-11
561,1.20496615503125e-11
562,1.20708559319875e-11
563,1.20920503136625e-11
564,1.21132446953376e-11
565,1.21344390770126e-11
566,1.21556334586877e-11
567,1.21768278403627e-11
568,1.21980222220377e-11
569,1.22192166037128e-11
570,1.22404109853878e-11
571,1.22616053670628e-11
572,1.22827997487379e-11
573,1.23039941304129e-11
574,1.23251885120879e-11
575,1.2346382893763e-11
576,1.2367577275438e-11
577,1.23887716571131e-11
578,1.24099660387881e-11
579,1.24311604204631e-11
580,1.24523548021382e-11
581,1.24735491838132e-11
582,1.24947435654882e-11
583,1.25159379471633e-11
584,1.25371323288383e-11
585,1.25583267105133e-11
586,1.25795210921884e-11
587,1.26007154738634e-11
588,1.26219098555384e-11
589,1.26431042372135e-11
590,1.26642986188885e-11
591,1.26854930005636e-11
592,1.27066873822386e-11
593,1.27278817639136e-11
594,1.27490761455887e-11
595,1.27702705272637e-11
596,1.27914649089387e-11
597,1.28126592906138e-11
598,1.28338536722888e-11
599,1.28550480539638e-11
600,1.28762424356389e-11
601,1.28974368173139e-11
602,1.2918631198989e-11
603,1.2939825580664e-11
604,1.2961019962339e-11
605,1.29822143440141e-11
606,1.30034087256891e-11
607,1.30246031073641e-11
608,1.30457974890392e-11
609,1.30669918707142e-11
610,1.30881862523892e-11
611,1.31093806340643e-11
612,1.31305750157393e-11
613,1.31517693974143e-11
614,1.31729637790894e-11
615,1.31941581607644e-11
616,1.32153525424395e-11
617,1.32365469241145e-11
618,1.32577413057895e-11
619,1.32789356874646e-11
620,1.33001300691396e-11
621,1.33213244508146e-11
622,1.33425188324897e-11
623,1.33637132141647e-11
624,1.33849075958397e-11
625,1.34061019775148e-11
626,1.34272963591898e-11
627,1.34484907408649e-11
628,1.34696851225399e-11
629,1.34908795042149e-11
630,1.351207388589e-11
631,1.3533268267565e-11
632,1.355446264924e-11
633,1.35756570309151e-11
634,1.35968514125901e-11
635,1.36180457942651e-11
636,1.36392401759402e-11
637,1.36604345576152e-11
638,1.36816289392903e-11
639,1.37028233209653e-11
640,1.37240177026403e-11
641,1.37452120843154e-11
642,1.37664064659904e-11
643,1.37876008476654e-11
644,1.38087952293405e-11
645,1.38299896110155e-11
646,1.38511839926905e-11
647,1.38723783743656e-11
648,1.38935727560406e-11
649,1.39147671377156e-11
650,1.39359615193907e-11
651,1.39571559010657e-11
652,1.39783502827408e-11
653,1.39995446644158e-11
654,1.40207390460908e-11
655,1.40419334277659e-11
656,1.40631278094409e-11
657,1.40843221911159e-11
658,1.4105516572791e-11
659,1.4126710954466e-11
660,1.4147905336141e-11
661,1.41690997178161e-11
662,1.41902940994911e-11
663,1.42114884811662e-11
664,1.42326828628412e-11
665,1.42538772445162e-11
666,1.42750716261913e-11
667,1.42962660078663e-11
668,1.43174603895413e-11
669,1.43386547712164e-11
670,1.43598491528914e-11
671,1.43810435345664e-11
672,1.44022379162415e-11
673,1.44234322979165e-11
674,1.44446266795916e-11
675,1.44658210612666e-11
676,1.44870154429416e-11
677,1.45082098246167e-11
678,1.45294042062917e-11
679,1.45505985879667e-11
680,1.45717929696418e-11
681,1.45929873513168e-11
682,1.46141817329918e-11
683,1.46353761146669e-11
684,1.46565704963419e-11
685,1.46777648780169e-11
686,1.4698959259692e-11
687,1.4720153641367e-11
688,1.47413480230421e-11
689,1.47625424047171e-11
690,1.47837367863921e-11
691,1.48049311680672e-11
692,1.48261255497422e-11
693,1.48473199314172e-11
694,1.48685143130923e-11
695,1.48897086947673e-11
696,1.49109030764423e-11
697,1.49320974581174e-11
698,1.49532918397924e-11
699,1.49744862214675e-11
700,1.49956806031425e-11
701,1.50168749848175e-11
702,1.50380693664926e-11
703,1.50592637481676e-11
704,1.50804581298426e-11
705,1.51016525115177e-11
706,1.51228468931927e-11
707,1.51440412748677e-11
708,1.51652356565428e-11
709,1.51864300382178e-11
710,1.52076244198929e-11
711,1.52288188015679e-11
712,1.52500131832429e-11
713,1.5271207564918e-11
714,1.5292401946593e-11
715,1.5313596328268e-11
716,1.53347907099431e-11
717,1.53559850916181e-11
718,1.53771794732931e-11
719,1.53983738549682e-11
720,1.54195682366432e-11
721,1.54407626183182e-11
722,1.54619569999933e-11
723,1.54831513816683e-11
724,1.55043457633434e-11
725,1.55255401450184e-11
726,1.55467345266934e-11
727,1.55679289083685e-11
728,1.55891232900435e-11
729,1.56103176717185e-11
730,1.56315120533936e-11
731,1.56527064350686e-11
732,1.56739008167436e-11
733,1.56950951984187e-11
734,1.57162895800937e-11
735,1.57374839617688e-11
736,1.57586783434438e-11
737,1.57798727251188e-11
738,1.58010671067939e-11
739,1.58222614884689e-11
740,1.58434558701439e-11
741,1.5864650251819e-11
742,1.5885844633494e-11
743,1.5907039015169e-11
744,1.59282333968441e-11
745,1.59494277785191e-11
746,1.59706221601942e-11
747,1.59918165418692e-11
748,1.60130109235442e-11
749,1.60342053052193e-11
750,1.60553996868943e-11
751,1.60765940685693e-11
752,1.60977884502444e-11
753,1.61189828319194e-11
754,1.61401772135944e-11
755,1.61613715952695e-11
756,1.61825659769445e-11
757,1.62037603586195e-11
758,1.62249547402946e-11
759,1.62461491219696e-11
760,1.62673435036447e-11
761,1.62885378853197e-11
762,1.63097322669947e-11
763,1.63309266486698e-11
764,1.63521210303448e-11
765,1.63733154120198e-11
766,1.63945097936949e-11
767,1.64157041753699e-11
768,1.64368985570449e-11
769,1.645809293872e-11
770,1.6479287320395e-11
771,1.65004817020701e-11
772,1.65216760837451e-11
773,1.65428704654201e-11
774,1.65640648470952e-11
775,1.65852592287702e-11
776,1.66064536104452e-11
777,1.66276479921203e-11
778,1.66488423737953e-11
779,1.66700367554703e-11
780,1.66912311371454e-11
781,1.67124255188204e-11
782,1.67336199004954e-11
783,1.67548142821705e-11
784,1.67760086638455e-11
785,1.67972030455206e-11
786,1.68183974271956e-11
787,1.68395918088706e-11
788,1.68607861905457e-11
789,1.68819805722207e-11
790,1.69031749538957e-11
791,1.69243693355708e-11
792,1.69455637172458e-11
793,1.69667580989208e-11
794,1.69879524805959e-11
795,1.70091468622709e-11
796,1.7030341243946e-11
797,1.7051535625621e-11
798,1.7072730007296e-11
799,1.70939243889711e-11
800,1.71151187706461e-11
801,1.71363131523211e-11
802,1.71575075339962e-11
803,1.71787019156712e-11
804,1.71998962973462e-11
805,1.72210906790213e-11
806,1.72422850606963e-11
807,1.72634794423714e-11
808,1.72846738240464e-11
809,1.73058682057214e-11
810,1.73270625873965e-11
811,1.73482569690715e-11
812,1.73694513507465e-11
813,1.73906457324216e-11
814,1.74118401140966e-11
815,1.74330344957716e-11
816,1.74542288774467e-11
817,1.74754232591217e-11
818,1.74966176407967e-11
819,1.75178120224718e-11
820,1.75390064041468e-11
821,1.75602007858219e-11
822,1.75813951674969e-11
823,1.76025895491719e-11
824,1.7623783930847e-11
825,1.7644978312522e-11
826,1.7666172694197e-11
827,1.76873670758721e-11
828,1.77085614575471e-11
829,1.77297558392221e-11
830,1.77509502208972e-11
831,1.77721446025722e-11
832,1.77933389842473e-11
833,1.78145333659223e-11
834,1.78357277475973e-11
835,1.78569221292724e-11
836,1.78781165109474e-11
837,1.78993108926224e-11
838,1.79205052742975e-11
839,1.79416996559725e-11
840,1.79628940376475e-11
841,1.79840884193226e-11
842,1.80052828009976e-11
843,1.80264771826727e-11
844,1.80476715643477e-11
845,1.80688659460227e-11
846,1.80900603276978e-11
847,1.81112547093728e-11
848,1.81324490910478e-11
849,1.81536434727229e-11
850,1.81748378543979e-11
851,1.81960322360729e-11
852,1.8217226617748e-11
853,1.8238420999423e-11
854,1.8259615381098e-11
855,1.82808097627731e-11
856,1.83020041444481e-11
857,1.83231985261232e-11
858,1.83443929077982e-11
859,1.83655872894732e-11
860,1.83867816711483e-11
861,1.84079760528233e-11
862,1.84291704344983e-11
863,1.84503648161734e-11
864,1.84715591978484e-11
865,1.84927535795234e-11
866,1.85139479611985e-11
867,1.85351423428735e-11
868,1.85563367245486e-11
869,1.85775311062236e-11
870,1.85987254878986e-11
871,1.86199198695737e-11
872,1.86411142512487e-11
873,1.86623086329237e-11
874,1.86835030145988e-11
875,1.87046973962738e-11
876,1.87258917779488e-11
877,1.87470861596239e-11
878,1.87682805412989e-11
879,1.8789474922974e-11
880,1.8810669304649e-11
881,1.8831863686324e-11
882,1.88530580679991e-11
883,1.88742524496741e-11
884,1.88954468313491e-11
885,1.89166412130242e-11
886,1.89378355946992e-11
887,1.89590299763742e-11
888,1.89802243580493e-11
889,1.90014187397243e-11
890,1.90226131213993e-11
891,1.90438075030744e-11
892,1.90650018847494e-11
893,1.90861962664245e-11
894,1.91073906480995e-11
895,1.91285850297745e-11
896,1.91497794114496e-11
897,1.91709737931246e-11
898,1.91921681747996e-11
899,1.92133625564747e-11
900,1.92345569381497e-11
901,1.92557513198247e-11
902,1.92769457014998e-11
903,1.92981400831748e-11
904,1.93193344648499e-11
905,1.93405288465249e-11
906,1.93617232281999e-11
907,1.9382917609875e-11
908,1.940411199155e-11
909,1.9425306373225e-11
910,1.94465007549001e-11
911,1.94676951365751e-11
912,1.94888895182501e-11
913,1.95100838999252e-11
914,1.95312782816002e-11
915,1.95524726632752e-11
916,1.95736670449503e-11
917,1.95948614266253e-11
918,1.96160558083004e-11
919,1.96372501899754e-11
920,1.96584445716504e-11
921,1.96796389533255e-11
922,1.97008333350005e-11
923,1.97220277166755e-11
924,1.97432220983506e-11
925,1.97644164800256e-11
926,1.97856108617006e-11
927,1.98068052433757e-11
928,1.98279996250507e-11
929,1.98491940067258e-11
930,1.98703883884008e-11
931,1.98915827700758e-11
932,1.99127771517509e-11
933,1.99339715334259e-11
934,1.99551659151009e-11
935,1.9976360296776e-11
936,1.9997554678451e-11
937,2.0018749060126e-11
938,2.00399434418011e-11
939,2.00611378234761e-11
940,2.00823322051511e-11
941,2.01035265868262e-11
942,2.01247209685012e-11
943,2.01459153501763e-11
944,2.01671097318513e-11
945,2.01883041135263e-11
946,2.02094984952014e-11
947,2.02306928768764e-11
948,2.02518872585514e-11
949,2.02730816402265e-11
950,2.02942760219015e-11
951,2.03154704035765e-11
952,2.03366647852516e-11
953,2.03578591669266e-11
954,2.03790535486017e-11
955,2.04002479302767e-11
956,2.04214423119517e-11
957,2.04426366936268e-11
958,2.04638310753018e-11
959,2.04850254569768e-11
960,2.05062198386519e-11
961,2.05274142203269e-11
962,2.05486086020019e-11
963,2.0569802983677e-11
964,2.0590997365352e-11
965,2.06121917470271e-11
966,2.06333861287021e-11
967,2.06545805103771e-11
968,2.06757748920522e-11
969,2.06969692737272e-11
970,2.07181636554022e-11
971,2.07393580370773e-11
972,2.07605524187523e-11
973,2.07817468004273e-11
974,2.08029411821024e-11
975,2.08241355637774e-11
976,2.08453299454525e-11
977,2.08665243271275e-11
978,2.08877187088025e-11
979,2.09089130904776e-11
980,2.09301074721526e-11
981,2.09513018538276e-11
982,2.09724962355027e-11
983,2.09936906171777e-11
984,2.10148849988527e-11
985,2.10360793805278e-11
986,2.10572737622028e-11
987,2.10784681438778e-11
988,2.10996625255529e-11
989,2.11208569072279e-11
990,2.1142051288903e-11
991,2.1163245670578e-11
992,2.1184440052253e-11
993,2.12056344339281e-11
994,2.12268288156031e-11
995,2.12480231972781e-11
996,2.12692175789532e-11
997,2.12904119606282e-11
998,2.13116063423032e-11
999,2.13328007239783e-11
1000,2.13539951056533e-11
1001,2.13751894873284e-11
1002,2.13963838690034e-11
1003,2.14175782506784e-11
1004,2.14387726323535e-11
1005,2.14599670140285e-11
1006,2.14811613957035e-11
1007,2.15023557773786e-11
1008,2.15235501590536e-11
1009,2.15447445407286e-11
1010,2.15659389224037e-11
1011,2.15871333040787e-11
1012,2.16083276857537e-11
1013,2.16295220674288e-11
1014,2.16507164491038e-11
1015,2.16719108307789e-11
1016,2.16931052124539e-11
1017,2.17142995941289e-11
1018,2.1735493975804e-11
1019,2.1756688357479e-11
1020,2.1777882739154e-11
1021,2.17990771208291e-11
1022,2.18202715025041e-11
1023,2.18414658841791e-11
1024,2.18626602658542e-11
1025,2.18838546475292e-11
1026,2.19050490292043e-11
1027,2.19262434108793e-11
1028,2.19474377925543e-11
1029,2.19686321742294e-11
1030,2.19898265559044e-11
1031,2.20110209375794e-11
1032,2.20322153192545e-11
1033,2.20534097009295e-11
1034,2.20746040826045e-11
1035,2.20957984642796e-11
1036,2.21169928459546e-11
1037,2.21381872276297e-11
1038,2.21593816093047e-11
1039,2.21805759909797e-11
1040,2.22017703726548e-11
1041,2.22229647543298e-11
1042,2.22441591360048e-11
1043,2.22653535176799e-11
1044,2.22865478993549e-11
1045,2.23077422810299e-11
1046,2.2328936662705e-11
1047,2.235013104438e-11
1048,2.23713254260551e-11
1049,2.23925198077301e-11
1050,2.24137141894051e-11
1051,2.24349085710802e-11
1052,2.24561029527552e-11
1053,2.24772973344302e-11
1054,2.24984917161053e-11
1055,2.25196860977803e-11
1056,2.25408804794553e-11
1057,2.25620748611304e-11
1058,2.25832692428054e-11
1059,2.26044636244804e-11
1060,2.26256580061555e-11
1061,2.26468523878305e-11
1062,2.26680467695056e-11
1063,2.26892411511806e-11
1064,2.27104355328556e-11
1065,2.27316299145307e-11
1066,2.27528242962057e-11
1067,2.27740186778807e-11
1068,2.27952130595558e-11
