adc,ScatteringCross_section_m2,Water,Silica,Glass,PSL,Dust
0,3.60963828682291e-14,0.295193301514871,0.248050261408724,0.229204060426152,0.215835675096447,0.228736092373552
1,5.25755548451373e-14,0.325882159955069,0.275603553416174,0.257544827354402,0.245482804545508,0.257005277980697
2,6.90547268220455e-14,0.354260481565185,0.294975283452428,0.274803968424058,0.261527007393086,0.274286918769977
3,8.55338987989537e-14,0.382645627269307,0.315407853701833,0.291358356374568,0.275832821825596,0.291143967021784
4,1.02013070775862e-13,0.40708398374237,0.341482727357966,0.316953919797249,0.301284703423748,0.31790746636124
5,1.1849224275277e-13,0.43017489030316,0.362900960240183,0.342659673484697,0.331589178674753,0.343043884446832
6,1.34971414729678e-13,0.455962423512808,0.379325665154845,0.357837733008304,0.345312704301024,0.358192017036469
7,1.51450586706586e-13,0.48289260975527,0.397901759218489,0.373836460299478,0.361996633564455,0.375579268174269
8,1.67929758683495e-13,0.508183668393338,0.427023747215822,0.413061902929267,0.46430714236863,0.420353580767496
9,1.84408930660403e-13,0.537137874382956,0.454822402193133,0.442925487352032,0.622041447417513,0.471519346288548
10,2.00888102637311e-13,0.568609766775488,0.487305982920204,0.554399069413272,0.698754982091452,0.538301552663806
11,2.17367274614219e-13,0.594805610652626,0.531465711908997,0.622209998583059,0.698400829100703,0.653957083963056
12,2.33846446591127e-13,0.626699810716033,0.603012544382635,0.741488226929394,0.738103800145567,0.70926867226764
13,2.50325618568036e-13,0.663093532428945,0.623273519370053,0.754555784356124,0.80443650596778,0.815536074272437
14,2.66804790544944e-13,0.691222611455733,0.69563395382897,0.819055453196162,0.815611271557181,0.803020459510215
15,2.83283962521852e-13,0.728015697358148,0.758499363783264,0.836231300505955,0.877275687743547,0.934313998624178
16,2.9976313449876e-13,0.756493383747926,0.78089424557987,0.845063987311149,0.887298635665678,0.999951815633068
17,3.16242306475668e-13,0.783977843278198,0.788720453159174,0.984314839256365,0.92270696718472,0.995779266210801
18,3.32721478452577e-13,0.821756329854311,0.829198572555813,1.00832231087906,0.943673745800946,1.02799677956159
19,3.49200650429485e-13,0.840290924510814,0.870183683774927,0.999057514517379,0.987962819675339,1.04368408183645
20,3.65679822406393e-13,0.854549443124769,0.93772100924483,1.032317519518,0.995197642424144,1.07929556087607
21,3.82158994383301e-13,0.871840830426284,1.03596738288173,1.06840433412512,0.997987467314988,1.10018064148242
22,3.98638166360209e-13,0.905452310157944,1.11159167227401,1.09160920660812,1.00110408839203,1.10417611420382
