adc,\sigma_{sca} (m^{2})
322,5.34238975943267e-12
323,5.35886893140957e-12
324,5.37534810338648e-12
325,5.39182727536339e-12
326,5.4083064473403e-12
327,5.42478561931721e-12
328,5.44126479129412e-12
329,5.45774396327102e-12
330,5.47422313524793e-12
331,5.49070230722484e-12
332,5.50718147920175e-12
333,5.52366065117866e-12
334,5.54013982315556e-12
335,5.55661899513247e-12
336,5.57309816710938e-12
337,5.58957733908629e-12
338,5.6060565110632e-12
339,5.62253568304011e-12
340,5.63901485501701e-12
341,5.65549402699392e-12
342,5.67197319897083e-12
343,5.68845237094774e-12
344,5.70493154292465e-12
345,5.72141071490155e-12
346,5.73788988687846e-12
347,5.75436905885537e-12
348,5.77084823083228e-12
349,5.78732740280919e-12
350,5.8038065747861e-12
351,5.820285746763e-12
352,5.83676491873991e-12
353,5.85324409071682e-12
354,5.86972326269373e-12
355,5.88620243467064e-12
356,5.90268160664754e-12
357,5.91916077862445e-12
358,5.93563995060136e-12
359,5.95211912257827e-12
360,5.96859829455518e-12
361,5.98507746653209e-12
362,6.00155663850899e-12
363,6.0180358104859e-12
364,6.03451498246281e-12
365,6.05099415443972e-12
366,6.06747332641663e-12
367,6.08395249839353e-12
368,6.10043167037044e-12
369,6.11691084234735e-12
370,6.13339001432426e-12
371,6.14986918630117e-12
372,6.16634835827807e-12
373,6.18282753025498e-12
374,6.19930670223189e-12
375,6.2157858742088e-12
376,6.23226504618571e-12
377,6.24874421816262e-12
378,6.26522339013953e-12
379,6.28170256211643e-12
380,6.29818173409334e-12
381,6.31466090607025e-12
382,6.33114007804716e-12
383,6.34761925002407e-12
384,6.36409842200097e-12
385,6.38057759397788e-12
386,6.39705676595479e-12
387,6.4135359379317e-12
388,6.43001510990861e-12
389,6.44649428188551e-12
390,6.46297345386242e-12
391,6.47945262583933e-12
392,6.49593179781624e-12
393,6.51241096979315e-12
394,6.52889014177006e-12
395,6.54536931374696e-12
396,6.56184848572387e-12
397,6.57832765770078e-12
398,6.59480682967769e-12
399,6.6112860016546e-12
400,6.62776517363151e-12
401,6.64424434560841e-12
402,6.66072351758532e-12
403,6.67720268956223e-12
404,6.69368186153914e-12
405,6.71016103351605e-12
406,6.72664020549295e-12
407,6.74311937746986e-12
408,6.75959854944677e-12
409,6.77607772142368e-12
410,6.79255689340059e-12
411,6.80903606537749e-12
412,6.8255152373544e-12
413,6.84199440933131e-12
414,6.85847358130822e-12
415,6.87495275328513e-12
416,6.89143192526204e-12
417,6.90791109723894e-12
418,6.92439026921585e-12
419,6.94086944119276e-12
420,6.95734861316967e-12
421,6.97382778514658e-12
422,6.99030695712348e-12
423,7.00678612910039e-12
424,7.0232653010773e-12
425,7.03974447305421e-12
426,7.05622364503112e-12
427,7.07270281700803e-12
428,7.08918198898493e-12
429,7.10566116096184e-12
430,7.12214033293875e-12
431,7.13861950491566e-12
432,7.15509867689257e-12
433,7.17157784886948e-12
434,7.18805702084638e-12
435,7.20453619282329e-12
436,7.2210153648002e-12
437,7.23749453677711e-12
438,7.25397370875402e-12
439,7.27045288073092e-12
440,7.28693205270783e-12
441,7.30341122468474e-12
442,7.31989039666165e-12
443,7.33636956863856e-12
444,7.35284874061547e-12
445,7.36932791259237e-12
446,7.38580708456928e-12
447,7.40228625654619e-12
448,7.4187654285231e-12
449,7.43524460050001e-12
450,7.45172377247691e-12
451,7.46820294445382e-12
452,7.48468211643073e-12
453,7.50116128840764e-12
454,7.51764046038455e-12
455,7.53411963236145e-12
456,7.55059880433836e-12
457,7.56707797631527e-12
458,7.58355714829218e-12
459,7.60003632026909e-12
460,7.616515492246e-12
461,7.6329946642229e-12
462,7.64947383619981e-12
463,7.66595300817672e-12
464,7.68243218015363e-12
465,7.69891135213054e-12
466,7.71539052410745e-12
467,7.73186969608435e-12
468,7.74834886806126e-12
469,7.76482804003817e-12
470,7.78130721201508e-12
471,7.79778638399199e-12
472,7.8142655559689e-12
473,7.8307447279458e-12
474,7.84722389992271e-12
475,7.86370307189962e-12
476,7.88018224387653e-12
477,7.89666141585344e-12
478,7.91314058783034e-12
479,7.92961975980725e-12
480,7.94609893178416e-12
481,7.96257810376107e-12
482,7.97905727573798e-12
483,7.99553644771488e-12
484,8.01201561969179e-12
485,8.0284947916687e-12
486,8.04497396364561e-12
487,8.06145313562252e-12
488,8.07793230759943e-12
489,8.09441147957633e-12
490,8.11089065155324e-12
491,8.12736982353015e-12
492,8.14384899550706e-12
493,8.16032816748397e-12
494,8.17680733946088e-12
495,8.19328651143778e-12
496,8.20976568341469e-12
497,8.2262448553916e-12
498,8.24272402736851e-12
499,8.25920319934542e-12
500,8.27568237132232e-12
501,8.29216154329923e-12
502,8.30864071527614e-12
503,8.32511988725305e-12
504,8.34159905922996e-12
505,8.35807823120686e-12
506,8.37455740318377e-12
507,8.39103657516068e-12
508,8.40751574713759e-12
509,8.4239949191145e-12
510,8.44047409109141e-12
511,8.45695326306831e-12
512,8.47343243504522e-12
513,8.48991160702213e-12
514,8.50639077899904e-12
515,8.52286995097595e-12
516,8.53934912295285e-12
517,8.55582829492976e-12
518,8.57230746690667e-12
519,8.58878663888358e-12
520,8.60526581086049e-12
521,8.6217449828374e-12
522,8.6382241548143e-12
523,8.65470332679121e-12
524,8.67118249876812e-12
525,8.68766167074503e-12
526,8.70414084272194e-12
527,8.72062001469884e-12
528,8.73709918667575e-12
529,8.75357835865266e-12
530,8.77005753062957e-12
531,8.78653670260648e-12
532,8.80301587458339e-12
533,8.81949504656029e-12
534,8.8359742185372e-12
535,8.85245339051411e-12
536,8.86893256249102e-12
537,8.88541173446793e-12
538,8.90189090644483e-12
539,8.91837007842174e-12
540,8.93484925039865e-12
541,8.95132842237556e-12
542,8.96780759435247e-12
543,8.98428676632937e-12
544,9.00076593830628e-12
545,9.01724511028319e-12
546,9.0337242822601e-12
547,9.05020345423701e-12
548,9.06668262621392e-12
549,9.08316179819083e-12
550,9.09964097016773e-12
551,9.11612014214464e-12
552,9.13259931412155e-12
553,9.14907848609846e-12
554,9.16555765807537e-12
555,9.18203683005227e-12
556,9.19851600202918e-12
557,9.21499517400609e-12
558,9.231474345983e-12
559,9.24795351795991e-12
560,9.26443268993681e-12
561,9.28091186191372e-12
562,9.29739103389063e-12
563,9.31387020586754e-12
564,9.33034937784445e-12
565,9.34682854982136e-12
566,9.36330772179826e-12
567,9.37978689377517e-12
568,9.39626606575208e-12
569,9.41274523772899e-12
570,9.4292244097059e-12
571,9.44570358168281e-12
572,9.46218275365971e-12
573,9.47866192563662e-12
574,9.49514109761353e-12
575,9.51162026959044e-12
576,9.52809944156735e-12
577,9.54457861354425e-12
578,9.56105778552116e-12
579,9.57753695749807e-12
580,9.59401612947498e-12
581,9.61049530145189e-12
582,9.6269744734288e-12
583,9.6434536454057e-12
584,9.65993281738261e-12
585,9.67641198935952e-12
586,9.69289116133643e-12
587,9.70937033331334e-12
588,9.72584950529024e-12
589,9.74232867726715e-12
590,9.75880784924406e-12
591,9.77528702122097e-12
592,9.79176619319788e-12
593,9.80824536517478e-12
594,9.82472453715169e-12
595,9.8412037091286e-12
596,9.85768288110551e-12
597,9.87416205308242e-12
598,9.89064122505933e-12
599,9.90712039703623e-12
600,9.92359956901314e-12
601,9.94007874099005e-12
602,9.95655791296696e-12
603,9.97303708494387e-12
604,9.98951625692078e-12
605,1.00059954288977e-11
606,1.00224746008746e-11
607,1.00389537728515e-11
608,1.00554329448284e-11
609,1.00719121168053e-11
610,1.00883912887822e-11
611,1.01048704607591e-11
612,1.0121349632736e-11
613,1.01378288047129e-11
614,1.01543079766899e-11
615,1.01707871486668e-11
616,1.01872663206437e-11
617,1.02037454926206e-11
618,1.02202246645975e-11
619,1.02367038365744e-11
620,1.02531830085513e-11
621,1.02696621805282e-11
622,1.02861413525051e-11
623,1.0302620524482e-11
624,1.03190996964589e-11
625,1.03355788684358e-11
626,1.03520580404128e-11
627,1.03685372123897e-11
628,1.03850163843666e-11
629,1.04014955563435e-11
630,1.04179747283204e-11
631,1.04344539002973e-11
632,1.04509330722742e-11
633,1.04674122442511e-11
634,1.0483891416228e-11
635,1.05003705882049e-11
636,1.05168497601818e-11
637,1.05333289321587e-11
638,1.05498081041357e-11
639,1.05662872761126e-11
640,1.05827664480895e-11
641,1.05992456200664e-11
642,1.06157247920433e-11
643,1.06322039640202e-11
644,1.06486831359971e-11
645,1.0665162307974e-11
646,1.06816414799509e-11
647,1.06981206519278e-11
648,1.07145998239047e-11
649,1.07310789958816e-11
650,1.07475581678586e-11
651,1.07640373398355e-11
652,1.07805165118124e-11
653,1.07969956837893e-11
654,1.08134748557662e-11
655,1.08299540277431e-11
656,1.084643319972e-11
657,1.08629123716969e-11
658,1.08793915436738e-11
659,1.08958707156507e-11
660,1.09123498876276e-11
661,1.09288290596045e-11
662,1.09453082315814e-11
663,1.09617874035584e-11
664,1.09782665755353e-11
665,1.09947457475122e-11
666,1.10112249194891e-11
667,1.1027704091466e-11
668,1.10441832634429e-11
669,1.10606624354198e-11
670,1.10771416073967e-11
671,1.10936207793736e-11
672,1.11100999513505e-11
673,1.11265791233274e-11
674,1.11430582953043e-11
675,1.11595374672813e-11
676,1.11760166392582e-11
677,1.11924958112351e-11
678,1.1208974983212e-11
679,1.12254541551889e-11
680,1.12419333271658e-11
681,1.12584124991427e-11
682,1.12748916711196e-11
683,1.12913708430965e-11
684,1.13078500150734e-11
685,1.13243291870503e-11
686,1.13408083590272e-11
687,1.13572875310042e-11
688,1.13737667029811e-11
689,1.1390245874958e-11
690,1.14067250469349e-11
691,1.14232042189118e-11
692,1.14396833908887e-11
693,1.14561625628656e-11
694,1.14726417348425e-11
695,1.14891209068194e-11
696,1.15056000787963e-11
697,1.15220792507732e-11
698,1.15385584227501e-11
699,1.15550375947271e-11
700,1.1571516766704e-11
701,1.15879959386809e-11
702,1.16044751106578e-11
703,1.16209542826347e-11
704,1.16374334546116e-11
705,1.16539126265885e-11
706,1.16703917985654e-11
707,1.16868709705423e-11
708,1.17033501425192e-11
709,1.17198293144961e-11
710,1.1736308486473e-11
711,1.175278765845e-11
712,1.17692668304269e-11
713,1.17857460024038e-11
714,1.18022251743807e-11
715,1.18187043463576e-11
716,1.18351835183345e-11
717,1.18516626903114e-11
718,1.18681418622883e-11
719,1.18846210342652e-11
720,1.19011002062421e-11
721,1.1917579378219e-11
722,1.19340585501959e-11
723,1.19505377221728e-11
724,1.19670168941498e-11
725,1.19834960661267e-11
726,1.19999752381036e-11
727,1.20164544100805e-11
728,1.20329335820574e-11
729,1.20494127540343e-11
730,1.20658919260112e-11
731,1.20823710979881e-11
732,1.2098850269965e-11
733,1.21153294419419e-11
734,1.21318086139188e-11
735,1.21482877858957e-11
736,1.21647669578727e-11
737,1.21812461298496e-11
738,1.21977253018265e-11
739,1.22142044738034e-11
740,1.22306836457803e-11
741,1.22471628177572e-11
742,1.22636419897341e-11
743,1.2280121161711e-11
744,1.22966003336879e-11
745,1.23130795056648e-11
746,1.23295586776417e-11
747,1.23460378496186e-11
748,1.23625170215956e-11
749,1.23789961935725e-11
750,1.23954753655494e-11
751,1.24119545375263e-11
752,1.24284337095032e-11
753,1.24449128814801e-11
754,1.2461392053457e-11
755,1.24778712254339e-11
756,1.24943503974108e-11
757,1.25108295693877e-11
758,1.25273087413646e-11
759,1.25437879133415e-11
760,1.25602670853185e-11
761,1.25767462572954e-11
762,1.25932254292723e-11
763,1.26097046012492e-11
764,1.26261837732261e-11
765,1.2642662945203e-11
766,1.26591421171799e-11
767,1.26756212891568e-11
768,1.26921004611337e-11
769,1.27085796331106e-11
770,1.27250588050875e-11
771,1.27415379770644e-11
772,1.27580171490414e-11
773,1.27744963210183e-11
774,1.27909754929952e-11
775,1.28074546649721e-11
776,1.2823933836949e-11
777,1.28404130089259e-11
778,1.28568921809028e-11
779,1.28733713528797e-11
780,1.28898505248566e-11
781,1.29063296968335e-11
782,1.29228088688104e-11
783,1.29392880407873e-11
784,1.29557672127642e-11
785,1.29722463847412e-11
786,1.29887255567181e-11
787,1.3005204728695e-11
788,1.30216839006719e-11
789,1.30381630726488e-11
790,1.30546422446257e-11
791,1.30711214166026e-11
792,1.30876005885795e-11
793,1.31040797605564e-11
794,1.31205589325333e-11
795,1.31370381045102e-11
796,1.31535172764871e-11
797,1.31699964484641e-11
798,1.3186475620441e-11
799,1.32029547924179e-11
800,1.32194339643948e-11
801,1.32359131363717e-11
802,1.32523923083486e-11
803,1.32688714803255e-11
804,1.32853506523024e-11
805,1.33018298242793e-11
806,1.33183089962562e-11
807,1.33347881682331e-11
808,1.335126734021e-11
809,1.3367746512187e-11
810,1.33842256841639e-11
811,1.34007048561408e-11
812,1.34171840281177e-11
813,1.34336632000946e-11
814,1.34501423720715e-11
815,1.34666215440484e-11
816,1.34831007160253e-11
817,1.34995798880022e-11
818,1.35160590599791e-11
819,1.3532538231956e-11
820,1.35490174039329e-11
821,1.35654965759099e-11
822,1.35819757478868e-11
823,1.35984549198637e-11
824,1.36149340918406e-11
825,1.36314132638175e-11
826,1.36478924357944e-11
827,1.36643716077713e-11
828,1.36808507797482e-11
829,1.36973299517251e-11
830,1.3713809123702e-11
831,1.37302882956789e-11
832,1.37467674676558e-11
833,1.37632466396328e-11
834,1.37797258116097e-11
835,1.37962049835866e-11
836,1.38126841555635e-11
837,1.38291633275404e-11
838,1.38456424995173e-11
839,1.38621216714942e-11
840,1.38786008434711e-11
841,1.3895080015448e-11
842,1.39115591874249e-11
843,1.39280383594018e-11
844,1.39445175313787e-11
845,1.39609967033556e-11
846,1.39774758753326e-11
847,1.39939550473095e-11
848,1.40104342192864e-11
849,1.40269133912633e-11
850,1.40433925632402e-11
851,1.40598717352171e-11
852,1.4076350907194e-11
853,1.40928300791709e-11
854,1.41093092511478e-11
855,1.41257884231247e-11
856,1.41422675951016e-11
857,1.41587467670785e-11
858,1.41752259390555e-11
859,1.41917051110324e-11
860,1.42081842830093e-11
861,1.42246634549862e-11
862,1.42411426269631e-11
863,1.425762179894e-11
864,1.42741009709169e-11
865,1.42905801428938e-11
866,1.43070593148707e-11
867,1.43235384868476e-11
868,1.43400176588245e-11
869,1.43564968308014e-11
870,1.43729760027784e-11
871,1.43894551747553e-11
872,1.44059343467322e-11
873,1.44224135187091e-11
874,1.4438892690686e-11
875,1.44553718626629e-11
876,1.44718510346398e-11
877,1.44883302066167e-11
878,1.45048093785936e-11
879,1.45212885505705e-11
880,1.45377677225474e-11
881,1.45542468945243e-11
882,1.45707260665013e-11
883,1.45872052384782e-11
884,1.46036844104551e-11
885,1.4620163582432e-11
886,1.46366427544089e-11
887,1.46531219263858e-11
888,1.46696010983627e-11
889,1.46860802703396e-11
890,1.47025594423165e-11
891,1.47190386142934e-11
892,1.47355177862703e-11
893,1.47519969582472e-11
894,1.47684761302241e-11
895,1.47849553022011e-11
896,1.4801434474178e-11
897,1.48179136461549e-11
898,1.48343928181318e-11
899,1.48508719901087e-11
900,1.48673511620856e-11
901,1.48838303340625e-11
902,1.49003095060394e-11
903,1.49167886780163e-11
904,1.49332678499932e-11
905,1.49497470219701e-11
906,1.4966226193947e-11
907,1.4982705365924e-11
908,1.49991845379009e-11
909,1.50156637098778e-11
910,1.50321428818547e-11
911,1.50486220538316e-11
912,1.50651012258085e-11
913,1.50815803977854e-11
914,1.50980595697623e-11
915,1.51145387417392e-11
916,1.51310179137161e-11
917,1.5147497085693e-11
918,1.51639762576699e-11
919,1.51804554296469e-11
920,1.51969346016238e-11
921,1.52134137736007e-11
922,1.52298929455776e-11
923,1.52463721175545e-11
924,1.52628512895314e-11
925,1.52793304615083e-11
926,1.52958096334852e-11
927,1.53122888054621e-11
928,1.5328767977439e-11
929,1.53452471494159e-11
930,1.53617263213928e-11
931,1.53782054933698e-11
932,1.53946846653467e-11
933,1.54111638373236e-11
934,1.54276430093005e-11
935,1.54441221812774e-11
936,1.54606013532543e-11
937,1.54770805252312e-11
938,1.54935596972081e-11
939,1.5510038869185e-11
940,1.55265180411619e-11
941,1.55429972131388e-11
942,1.55594763851157e-11
943,1.55759555570927e-11
944,1.55924347290696e-11
945,1.56089139010465e-11
946,1.56253930730234e-11
947,1.56418722450003e-11
948,1.56583514169772e-11
949,1.56748305889541e-11
950,1.5691309760931e-11
951,1.57077889329079e-11
952,1.57242681048848e-11
953,1.57407472768617e-11
954,1.57572264488386e-11
955,1.57737056208155e-11
956,1.57901847927925e-11
957,1.58066639647694e-11
958,1.58231431367463e-11
959,1.58396223087232e-11
960,1.58561014807001e-11
961,1.5872580652677e-11
962,1.58890598246539e-11
963,1.59055389966308e-11
964,1.59220181686077e-11
965,1.59384973405846e-11
966,1.59549765125615e-11
967,1.59714556845384e-11
968,1.59879348565154e-11
969,1.60044140284923e-11
970,1.60208932004692e-11
971,1.60373723724461e-11
972,1.6053851544423e-11
973,1.60703307163999e-11
974,1.60868098883768e-11
975,1.61032890603537e-11
976,1.61197682323306e-11
977,1.61362474043075e-11
978,1.61527265762844e-11
979,1.61692057482613e-11
980,1.61856849202383e-11
981,1.62021640922152e-11
982,1.62186432641921e-11
983,1.6235122436169e-11
984,1.62516016081459e-11
985,1.62680807801228e-11
986,1.62845599520997e-11
987,1.63010391240766e-11
988,1.63175182960535e-11
989,1.63339974680304e-11
990,1.63504766400073e-11
991,1.63669558119842e-11
992,1.63834349839612e-11
993,1.63999141559381e-11
994,1.6416393327915e-11
995,1.64328724998919e-11
996,1.64493516718688e-11
997,1.64658308438457e-11
998,1.64823100158226e-11
999,1.64987891877995e-11
1000,1.65152683597764e-11
1001,1.65317475317533e-11
1002,1.65482267037302e-11
1003,1.65647058757071e-11
1004,1.65811850476841e-11
1005,1.6597664219661e-11
1006,1.66141433916379e-11
1007,1.66306225636148e-11
1008,1.66471017355917e-11
1009,1.66635809075686e-11
1010,1.66800600795455e-11
1011,1.66965392515224e-11
1012,1.67130184234993e-11
1013,1.67294975954762e-11
1014,1.67459767674531e-11
1015,1.676245593943e-11
1016,1.67789351114069e-11
1017,1.67954142833839e-11
1018,1.68118934553608e-11
1019,1.68283726273377e-11
1020,1.68448517993146e-11
1021,1.68613309712915e-11
1022,1.68778101432684e-11
1023,1.68942893152453e-11
1024,1.69107684872222e-11
1025,1.69272476591991e-11
1026,1.6943726831176e-11
1027,1.69602060031529e-11
1028,1.69766851751298e-11
1029,1.69931643471068e-11
1030,1.70096435190837e-11
1031,1.70261226910606e-11
1032,1.70426018630375e-11
1033,1.70590810350144e-11
1034,1.70755602069913e-11
1035,1.70920393789682e-11
1036,1.71085185509451e-11
1037,1.7124997722922e-11
1038,1.71414768948989e-11
1039,1.71579560668758e-11
1040,1.71744352388527e-11
1041,1.71909144108297e-11
1042,1.72073935828066e-11
1043,1.72238727547835e-11
1044,1.72403519267604e-11
1045,1.72568310987373e-11
1046,1.72733102707142e-11
1047,1.72897894426911e-11
1048,1.7306268614668e-11
1049,1.73227477866449e-11
1050,1.73392269586218e-11
1051,1.73557061305987e-11
1052,1.73721853025756e-11
1053,1.73886644745525e-11
1054,1.74051436465295e-11
1055,1.74216228185064e-11
1056,1.74381019904833e-11
1057,1.74545811624602e-11
1058,1.74710603344371e-11
1059,1.7487539506414e-11
1060,1.75040186783909e-11
1061,1.75204978503678e-11
1062,1.75369770223447e-11
1063,1.75534561943216e-11
1064,1.75699353662985e-11
1065,1.75864145382754e-11
1066,1.76028937102524e-11
