1,9.111893912471407
1.099099,11.28722194476653
1.198198,12.45559399299698
1.297297,13.84466007533823
1.396396,15.10909504102363
1.495495,14.49177987027316
1.594595,14.24216288211398
1.693694,15.08563426823227
1.792793,14.25662435913819
1.891892,13.88462216552781
1.990991,16.3133677581365
2.09009,18.73293667755429
2.189189,20.15005186928243
2.288288,25.06358910344322
2.387387,31.07600295457951
2.486486,35.33358282451296
2.585586,39.0566306107883
2.684685,46.24521589981993
2.783784,51.13402463430729
2.882883,49.18816821011014
2.981982,53.91311150688833
3.081081,55.00129591709576
3.18018,51.56786894503365
3.279279,51.38308340527973
3.378378,55.69445037049432
3.477477,55.6944503704942
3.576577,55.69445037049451
3.675676,60.81280635933447
3.774775,61.91810247395682
3.873874,68.29933355054956
3.972973,76.04592734697955
4.072072,88.36598933723036
4.171171,91.7620887955451
4.27027,99.00151358443314
4.369369,99.00151358443247
4.468468,99.00151358443297
4.567568,99.00151358443279
4.666667,115.427758596406
4.765766,125.0889069187119
4.864865,111.8027900915353
4.963964,112.603362226005
5.063063,115.9034952810511
5.162162,115.2113059695174
5.261261,117.4925100643915
5.36036,127.8496300109453
5.459459,137.0010790889277
5.558559,137.0010790889281
5.657658,156.1687704407515
5.756757,170.8758630271155
5.855856,176.6107359882986
5.954955,184.5411501826172
6.054054,196.7567160023077
6.153153,200.6567499386726
6.252252,195.9492313652928
6.351351,200.4724078424785
6.45045,202.1963338075805
6.54955,193.0475193060399
6.648649,195.3823800716184
6.747748,205.1281478590518
6.846847,205.9483358498018
6.945946,206.8928445467174
7.045045,225.108045217554
7.144144,233.0154264316928
7.243243,243.4169168191162
7.342342,260.8541088071892
7.441441,260.8541088071887
7.540541,291.9987150889235
7.63964,292.3944232535273
7.738739,306.577835080984
7.837838,302.289475011036
7.936937,300.6109107135817
8.036035999999999,304.0919426560082
8.135135,309.2971874976031
8.234234000000001,301.4547577224806
8.333333,301.663958742926
8.432432,313.3033087843594
8.531532,313.3033087843584
8.630630999999999,313.3033087843593
8.72973,344.4205259050611
8.828829000000001,365.0067410340378
8.927928,369.6143804668577
9.027027,391.7385621999981
9.126125999999999,412.0994036610613
9.225225,411.2928580809987
9.324324000000001,411.2928580809942
9.423423,411.2928580809977
9.522523,436.4457593258244
9.621622,424.1733283908509
9.720720999999999,424.1733283908507
9.81982,424.1733283908514
9.918919000000001,421.0723536638708
10.018018,432.839519790116
10.117117,448.4920340454288
10.216216,449.544560376464
10.315315,464.6258149874242
10.414414,497.7124432108087
10.513514,510.9461032733852
10.612613,523.9455207968581
10.711712,546.4578460691678
10.810811,561.6747422395209
10.90991,562.2167867787762
11.009009,572.1554003447834
11.108108,572.1554003447794
11.207207,572.155400344781
11.306306,568.9185232092578
11.405405,577.784785908623
11.504505,577.7847859086204
11.603604,577.7847859086221
11.702703,586.6575698368051
11.801802,616.9072026757178
11.900901,608.315092435811
12,633.4878182162403
12.099099,664.1052483604184
12.198198,672.8262180817474
12.297297,696.1693479053306
12.396396,696.1693479053245
12.495495,696.169347905326
12.594595,728.7572325488005
12.693694,742.5068522353605
12.792793,742.5068522353613
12.891892,742.5068522353652
12.990991,748.2084930144971
13.09009,745.3352395978005
13.189189,742.4173809759934
13.288288,741.3434650144414
13.387387,766.4494134117858
13.486486,783.8639636934078
13.585586,792.0901025721118
13.684685,824.7679801732597
13.783784,858.7138455055525
13.882883,870.3062426995028
13.981982,887.7708760184418
14.081081,915.2002078186445
14.18018,915.2002078186435
14.279279,915.2002078186442
14.378378,925.6401734560854
14.477477,932.7467477715188
14.576577,932.7467477715151
14.675676,932.7467477715156
14.774775,932.9491667139964
14.873874,924.8857977065562
14.972973,937.3507353162029
15.072072,963.6581549107607
15.171171,987.2305711395414
15.27027,1005.939715765881
15.369369,1005.939715765876
15.468468,1005.939715765884
15.567568,1076.02883969258
15.666667,1098.977304748171
15.765766,1120.399280562301
15.864865,1120.565180623404
15.963964,1123.715194991092
16.063063,1126.63566210442
16.162162,1126.63566210442
16.261261,1110.837594021922
16.36036,1110.837594021917
16.459459,1136.797562545117
16.558559,1134.655469303358
16.657658,1170.069393666895
16.756757,1170.069393666896
16.855856,1214.243415124663
16.954955,1214.243415124655
17.054054,1267.805658436291
17.153153,1267.805658436291
17.252252,1267.805658436291
17.351351,1324.470702418964
17.45045,1324.470702418963
17.54955,1324.470702418961
17.648649,1332.763096982446
17.747748,1332.763096982446
17.846847,1332.763096982447
17.945946,1358.596292817446
18.045045,1358.59629281745
18.144144,1373.573207767341
18.243243,1373.573207767332
18.342342,1390.98175851845
18.441441,1435.571312676421
18.540541,1447.88652287243
18.63964,1447.886522872434
18.738739,1517.913043002495
18.837838,1517.913043002487
18.936937,1555.530621007812
19.036036,1566.646446799836
19.135135,1566.646446799832
19.234234,1561.683269971911
19.333333,1561.683269971926
19.432432,1579.212072182409
19.531532,1599.505614562087
19.630631,1599.505614562087
19.72973,1599.505614562078
19.828829,1611.425377442643
19.927928,1611.425377442645
20.027027,1653.124983838155
20.126126,1653.124983838155
20.225225,1720.006967432735
20.324324,1751.467201189201
20.423423,1751.467201189198
20.522523,1751.467201189206
20.621622,1798.513432667052
20.720721,1798.513432667037
20.81982,1829.511180875825
20.918919,1827.443429642585
21.018018,1827.443429642579
21.117117,1831.733093958294
21.216216,1831.733093958298
21.315315,1821.677619971894
21.414414,1821.677619971902
21.513514,1868.078249796872
21.612613,1868.078249796871
21.711712,1933.428266317812
21.810811,1933.428266317814
21.90991,2002.643284733909
22.009009,2002.643284733894
22.108108,2002.6432847339
