adc,\sigma_{sca} (m^{2})
215,1.11381807090632e-11
216,1.11860200651984e-11
217,1.12338594213335e-11
218,1.12816987774687e-11
219,1.13295381336039e-11
220,1.13773774897391e-11
221,1.14252168458742e-11
222,1.14730562020094e-11
223,1.15208955581446e-11
224,1.15687349142798e-11
225,1.1616574270415e-11
226,1.16644136265501e-11
227,1.17122529826853e-11
228,1.17600923388205e-11
229,1.18079316949557e-11
230,1.18557710510908e-11
231,1.1903610407226e-11
232,1.19514497633612e-11
233,1.19992891194964e-11
234,1.20471284756315e-11
235,1.20949678317667e-11
236,1.21428071879019e-11
237,1.21906465440371e-11
238,1.22384859001723e-11
239,1.22863252563074e-11
240,1.23341646124426e-11
241,1.23820039685778e-11
242,1.2429843324713e-11
243,1.24776826808481e-11
244,1.25255220369833e-11
245,1.25733613931185e-11
246,1.26212007492537e-11
247,1.26690401053889e-11
248,1.2716879461524e-11
249,1.27647188176592e-11
250,1.28125581737944e-11
251,1.28603975299296e-11
252,1.29082368860647e-11
253,1.29560762421999e-11
254,1.30039155983351e-11
255,1.30517549544703e-11
256,1.30995943106055e-11
257,1.31474336667406e-11
258,1.31952730228758e-11
259,1.3243112379011e-11
260,1.32909517351462e-11
261,1.33387910912813e-11
262,1.33866304474165e-11
263,1.34344698035517e-11
264,1.34823091596869e-11
265,1.3530148515822e-11
266,1.35779878719572e-11
267,1.36258272280924e-11
268,1.36736665842276e-11
269,1.37215059403628e-11
270,1.37693452964979e-11
271,1.38171846526331e-11
272,1.38650240087683e-11
273,1.39128633649035e-11
274,1.39607027210386e-11
275,1.40085420771738e-11
276,1.4056381433309e-11
277,1.41042207894442e-11
278,1.41520601455794e-11
279,1.41998995017145e-11
280,1.42477388578497e-11
281,1.42955782139849e-11
282,1.43434175701201e-11
283,1.43912569262552e-11
284,1.44390962823904e-11
285,1.44869356385256e-11
286,1.45347749946608e-11
287,1.45826143507959e-11
288,1.46304537069311e-11
289,1.46782930630663e-11
290,1.47261324192015e-11
291,1.47739717753367e-11
292,1.48218111314718e-11
293,1.4869650487607e-11
294,1.49174898437422e-11
295,1.49653291998774e-11
296,1.50131685560125e-11
297,1.50610079121477e-11
298,1.51088472682829e-11
299,1.51566866244181e-11
300,1.52045259805533e-11
301,1.52523653366884e-11
302,1.53002046928236e-11
303,1.53480440489588e-11
304,1.5395883405094e-11
305,1.54437227612291e-11
306,1.54915621173643e-11
307,1.55394014734995e-11
308,1.55872408296347e-11
309,1.56350801857699e-11
310,1.5682919541905e-11
311,1.57307588980402e-11
312,1.57785982541754e-11
313,1.58264376103106e-11
314,1.58742769664457e-11
315,1.59221163225809e-11
316,1.59699556787161e-11
317,1.60177950348513e-11
318,1.60656343909864e-11
319,1.61134737471216e-11
320,1.61613131032568e-11
321,1.6209152459392e-11
322,1.62569918155272e-11
323,1.63048311716623e-11
324,1.63526705277975e-11
325,1.64005098839327e-11
326,1.64483492400679e-11
327,1.6496188596203e-11
328,1.65440279523382e-11
329,1.65918673084734e-11
330,1.66397066646086e-11
331,1.66875460207438e-11
332,1.67353853768789e-11
333,1.67832247330141e-11
334,1.68310640891493e-11
335,1.68789034452845e-11
336,1.69267428014196e-11
337,1.69745821575548e-11
338,1.702242151369e-11
339,1.70702608698252e-11
340,1.71181002259603e-11
341,1.71659395820955e-11
342,1.72137789382307e-11
343,1.72616182943659e-11
344,1.73094576505011e-11
345,1.73572970066362e-11
346,1.74051363627714e-11
347,1.74529757189066e-11
348,1.75008150750418e-11
349,1.75486544311769e-11
350,1.75964937873121e-11
351,1.76443331434473e-11
352,1.76921724995825e-11
353,1.77400118557177e-11
354,1.77878512118528e-11
355,1.7835690567988e-11
356,1.78835299241232e-11
357,1.79313692802584e-11
358,1.79792086363935e-11
359,1.80270479925287e-11
360,1.80748873486639e-11
361,1.81227267047991e-11
362,1.81705660609343e-11
363,1.82184054170694e-11
364,1.82662447732046e-11
365,1.83140841293398e-11
366,1.8361923485475e-11
367,1.84097628416101e-11
368,1.84576021977453e-11
369,1.85054415538805e-11
370,1.85532809100157e-11
371,1.86011202661508e-11
372,1.8648959622286e-11
373,1.86967989784212e-11
374,1.87446383345564e-11
375,1.87924776906916e-11
376,1.88403170468267e-11
377,1.88881564029619e-11
378,1.89359957590971e-11
379,1.89838351152323e-11
380,1.90316744713674e-11
381,1.90795138275026e-11
382,1.91273531836378e-11
383,1.9175192539773e-11
384,1.92230318959082e-11
385,1.92708712520433e-11
386,1.93187106081785e-11
387,1.93665499643137e-11
388,1.94143893204489e-11
389,1.9462228676584e-11
390,1.95100680327192e-11
391,1.95579073888544e-11
392,1.96057467449896e-11
393,1.96535861011247e-11
394,1.97014254572599e-11
395,1.97492648133951e-11
396,1.97971041695303e-11
397,1.98449435256655e-11
398,1.98927828818006e-11
399,1.99406222379358e-11
400,1.9988461594071e-11
401,2.00363009502062e-11
402,2.00841403063413e-11
403,2.01319796624765e-11
404,2.01798190186117e-11
405,2.02276583747469e-11
406,2.02754977308821e-11
407,2.03233370870172e-11
408,2.03711764431524e-11
409,2.04190157992876e-11
410,2.04668551554228e-11
411,2.05146945115579e-11
412,2.05625338676931e-11
413,2.06103732238283e-11
414,2.06582125799635e-11
415,2.07060519360987e-11
416,2.07538912922338e-11
417,2.0801730648369e-11
418,2.08495700045042e-11
419,2.08974093606394e-11
420,2.09452487167745e-11
421,2.09930880729097e-11
422,2.10409274290449e-11
423,2.10887667851801e-11
424,2.11366061413153e-11
425,2.11844454974504e-11
426,2.12322848535856e-11
427,2.12801242097208e-11
428,2.1327963565856e-11
429,2.13758029219911e-11
430,2.14236422781263e-11
431,2.14714816342615e-11
432,2.15193209903967e-11
433,2.15671603465318e-11
434,2.1614999702667e-11
435,2.16628390588022e-11
436,2.17106784149374e-11
437,2.17585177710726e-11
438,2.18063571272077e-11
439,2.18541964833429e-11
440,2.19020358394781e-11
441,2.19498751956133e-11
442,2.19977145517484e-11
443,2.20455539078836e-11
444,2.20933932640188e-11
445,2.2141232620154e-11
446,2.21890719762891e-11
447,2.22369113324243e-11
448,2.22847506885595e-11
449,2.23325900446947e-11
450,2.23804294008299e-11
451,2.2428268756965e-11
452,2.24761081131002e-11
453,2.25239474692354e-11
454,2.25717868253706e-11
455,2.26196261815057e-11
456,2.26674655376409e-11
457,2.27153048937761e-11
458,2.27631442499113e-11
459,2.28109836060465e-11
460,2.28588229621816e-11
461,2.29066623183168e-11
462,2.2954501674452e-11
463,2.30023410305872e-11
464,2.30501803867223e-11
465,2.30980197428575e-11
466,2.31458590989927e-11
467,2.31936984551279e-11
468,2.32415378112631e-11
469,2.32893771673982e-11
470,2.33372165235334e-11
471,2.33850558796686e-11
472,2.34328952358038e-11
473,2.34807345919389e-11
474,2.35285739480741e-11
475,2.35764133042093e-11
476,2.36242526603445e-11
477,2.36720920164796e-11
478,2.37199313726148e-11
479,2.376777072875e-11
480,2.38156100848852e-11
481,2.38634494410204e-11
482,2.39112887971555e-11
483,2.39591281532907e-11
484,2.40069675094259e-11
485,2.40548068655611e-11
486,2.41026462216962e-11
487,2.41504855778314e-11
488,2.41983249339666e-11
489,2.42461642901018e-11
490,2.4294003646237e-11
491,2.43418430023721e-11
492,2.43896823585073e-11
493,2.44375217146425e-11
494,2.44853610707777e-11
495,2.45332004269128e-11
496,2.4581039783048e-11
497,2.46288791391832e-11
498,2.46767184953184e-11
499,2.47245578514536e-11
500,2.47723972075887e-11
501,2.48202365637239e-11
502,2.48680759198591e-11
503,2.49159152759943e-11
504,2.49637546321294e-11
505,2.50115939882646e-11
506,2.50594333443998e-11
507,2.5107272700535e-11
508,2.51551120566701e-11
509,2.52029514128053e-11
510,2.52507907689405e-11
511,2.52986301250757e-11
512,2.53464694812109e-11
513,2.5394308837346e-11
514,2.54421481934812e-11
515,2.54899875496164e-11
516,2.55378269057516e-11
517,2.55856662618867e-11
518,2.56335056180219e-11
519,2.56813449741571e-11
520,2.57291843302923e-11
521,2.57770236864275e-11
522,2.58248630425626e-11
523,2.58727023986978e-11
524,2.5920541754833e-11
525,2.59683811109682e-11
526,2.60162204671033e-11
527,2.60640598232385e-11
528,2.61118991793737e-11
529,2.61597385355089e-11
530,2.6207577891644e-11
531,2.62554172477792e-11
532,2.63032566039144e-11
533,2.63510959600496e-11
534,2.63989353161848e-11
535,2.64467746723199e-11
536,2.64946140284551e-11
537,2.65424533845903e-11
538,2.65902927407255e-11
539,2.66381320968606e-11
540,2.66859714529958e-11
541,2.6733810809131e-11
542,2.67816501652662e-11
543,2.68294895214014e-11
544,2.68773288775365e-11
545,2.69251682336717e-11
546,2.69730075898069e-11
547,2.70208469459421e-11
548,2.70686863020772e-11
549,2.71165256582124e-11
550,2.71643650143476e-11
551,2.72122043704828e-11
552,2.72600437266179e-11
553,2.73078830827531e-11
554,2.73557224388883e-11
555,2.74035617950235e-11
556,2.74514011511587e-11
557,2.74992405072938e-11
558,2.7547079863429e-11
559,2.75949192195642e-11
560,2.76427585756994e-11
561,2.76905979318345e-11
562,2.77384372879697e-11
563,2.77862766441049e-11
564,2.78341160002401e-11
565,2.78819553563753e-11
566,2.79297947125104e-11
567,2.79776340686456e-11
568,2.80254734247808e-11
569,2.8073312780916e-11
570,2.81211521370511e-11
571,2.81689914931863e-11
572,2.82168308493215e-11
573,2.82646702054567e-11
574,2.83125095615919e-11
575,2.8360348917727e-11
576,2.84081882738622e-11
577,2.84560276299974e-11
578,2.85038669861326e-11
579,2.85517063422677e-11
580,2.85995456984029e-11
581,2.86473850545381e-11
582,2.86952244106733e-11
583,2.87430637668085e-11
584,2.87909031229436e-11
585,2.88387424790788e-11
586,2.8886581835214e-11
587,2.89344211913492e-11
588,2.89822605474843e-11
589,2.90300999036195e-11
590,2.90779392597547e-11
591,2.91257786158899e-11
592,2.9173617972025e-11
593,2.92214573281602e-11
594,2.92692966842954e-11
595,2.93171360404306e-11
596,2.93649753965658e-11
597,2.94128147527009e-11
598,2.94606541088361e-11
599,2.95084934649713e-11
600,2.95563328211065e-11
601,2.96041721772416e-11
602,2.96520115333768e-11
603,2.9699850889512e-11
604,2.97476902456472e-11
605,2.97955296017823e-11
606,2.98433689579175e-11
607,2.98912083140527e-11
608,2.99390476701879e-11
609,2.99868870263231e-11
610,3.00347263824582e-11
611,3.00825657385934e-11
612,3.01304050947286e-11
613,3.01782444508638e-11
614,3.02260838069989e-11
615,3.02739231631341e-11
616,3.03217625192693e-11
617,3.03696018754045e-11
618,3.04174412315397e-11
619,3.04652805876748e-11
620,3.051311994381e-11
621,3.05609592999452e-11
622,3.06087986560804e-11
623,3.06566380122155e-11
624,3.07044773683507e-11
625,3.07523167244859e-11
626,3.08001560806211e-11
627,3.08479954367563e-11
628,3.08958347928914e-11
629,3.09436741490266e-11
630,3.09915135051618e-11
631,3.1039352861297e-11
632,3.10871922174321e-11
633,3.11350315735673e-11
634,3.11828709297025e-11
635,3.12307102858377e-11
636,3.12785496419728e-11
637,3.1326388998108e-11
638,3.13742283542432e-11
639,3.14220677103784e-11
640,3.14699070665136e-11
641,3.15177464226487e-11
642,3.15655857787839e-11
643,3.16134251349191e-11
644,3.16612644910543e-11
645,3.17091038471894e-11
646,3.17569432033246e-11
647,3.18047825594598e-11
648,3.1852621915595e-11
649,3.19004612717302e-11
650,3.19483006278653e-11
651,3.19961399840005e-11
652,3.20439793401357e-11
653,3.20918186962709e-11
654,3.2139658052406e-11
655,3.21874974085412e-11
656,3.22353367646764e-11
657,3.22831761208116e-11
658,3.23310154769468e-11
659,3.23788548330819e-11
660,3.24266941892171e-11
661,3.24745335453523e-11
662,3.25223729014875e-11
663,3.25702122576226e-11
664,3.26180516137578e-11
665,3.2665890969893e-11
666,3.27137303260282e-11
667,3.27615696821634e-11
668,3.28094090382985e-11
669,3.28572483944337e-11
670,3.29050877505689e-11
671,3.29529271067041e-11
672,3.30007664628392e-11
673,3.30486058189744e-11
674,3.30964451751096e-11
675,3.31442845312448e-11
676,3.31921238873799e-11
677,3.32399632435151e-11
678,3.32878025996503e-11
679,3.33356419557855e-11
680,3.33834813119207e-11
681,3.34313206680558e-11
682,3.3479160024191e-11
683,3.35269993803262e-11
684,3.35748387364614e-11
685,3.36226780925965e-11
686,3.36705174487317e-11
687,3.37183568048669e-11
688,3.37661961610021e-11
689,3.38140355171372e-11
690,3.38618748732724e-11
691,3.39097142294076e-11
692,3.39575535855428e-11
693,3.4005392941678e-11
694,3.40532322978131e-11
695,3.41010716539483e-11
696,3.41489110100835e-11
697,3.41967503662187e-11
698,3.42445897223538e-11
699,3.4292429078489e-11
700,3.43402684346242e-11
701,3.43881077907594e-11
702,3.44359471468946e-11
703,3.44837865030297e-11
704,3.45316258591649e-11
705,3.45794652153001e-11
706,3.46273045714353e-11
707,3.46751439275704e-11
708,3.47229832837056e-11
709,3.47708226398408e-11
710,3.4818661995976e-11
711,3.48665013521111e-11
712,3.49143407082463e-11
713,3.49621800643815e-11
714,3.50100194205167e-11
715,3.50578587766519e-11
716,3.5105698132787e-11
717,3.51535374889222e-11
718,3.52013768450574e-11
719,3.52492162011926e-11
720,3.52970555573277e-11
721,3.53448949134629e-11
722,3.53927342695981e-11
723,3.54405736257333e-11
724,3.54884129818685e-11
725,3.55362523380036e-11
726,3.55840916941388e-11
727,3.5631931050274e-11
728,3.56797704064092e-11
729,3.57276097625443e-11
730,3.57754491186795e-11
731,3.58232884748147e-11
732,3.58711278309499e-11
733,3.59189671870851e-11
734,3.59668065432202e-11
735,3.60146458993554e-11
736,3.60624852554906e-11
737,3.61103246116258e-11
738,3.61581639677609e-11
739,3.62060033238961e-11
740,3.62538426800313e-11
741,3.63016820361665e-11
742,3.63495213923017e-11
743,3.63973607484368e-11
744,3.6445200104572e-11
745,3.64930394607072e-11
746,3.65408788168424e-11
747,3.65887181729775e-11
748,3.66365575291127e-11
749,3.66843968852479e-11
750,3.67322362413831e-11
751,3.67800755975183e-11
752,3.68279149536534e-11
753,3.68757543097886e-11
754,3.69235936659238e-11
755,3.6971433022059e-11
756,3.70192723781941e-11
757,3.70671117343293e-11
758,3.71149510904645e-11
759,3.71627904465997e-11
760,3.72106298027348e-11
761,3.725846915887e-11
762,3.73063085150052e-11
763,3.73541478711404e-11
764,3.74019872272755e-11
765,3.74498265834107e-11
766,3.74976659395459e-11
767,3.75455052956811e-11
768,3.75933446518163e-11
769,3.76411840079514e-11
770,3.76890233640866e-11
771,3.77368627202218e-11
772,3.7784702076357e-11
773,3.78325414324921e-11
774,3.78803807886273e-11
775,3.79282201447625e-11
776,3.79760595008977e-11
777,3.80238988570329e-11
778,3.8071738213168e-11
779,3.81195775693032e-11
780,3.81674169254384e-11
781,3.82152562815736e-11
782,3.82630956377087e-11
783,3.83109349938439e-11
784,3.83587743499791e-11
785,3.84066137061143e-11
786,3.84544530622495e-11
787,3.85022924183846e-11
788,3.85501317745198e-11
789,3.8597971130655e-11
790,3.86458104867902e-11
791,3.86936498429253e-11
792,3.87414891990605e-11
793,3.87893285551957e-11
794,3.88371679113309e-11
795,3.8885007267466e-11
796,3.89328466236012e-11
797,3.89806859797364e-11
798,3.90285253358716e-11
799,3.90763646920068e-11
800,3.91242040481419e-11
801,3.91720434042771e-11
802,3.92198827604123e-11
803,3.92677221165475e-11
804,3.93155614726826e-11
805,3.93634008288178e-11
806,3.9411240184953e-11
807,3.94590795410882e-11
808,3.95069188972234e-11
809,3.95547582533585e-11
810,3.96025976094937e-11
811,3.96504369656289e-11
812,3.96982763217641e-11
813,3.97461156778992e-11
814,3.97939550340344e-11
815,3.98417943901696e-11
816,3.98896337463048e-11
817,3.993747310244e-11
818,3.99853124585751e-11
819,4.00331518147103e-11
820,4.00809911708455e-11
821,4.01288305269807e-11
822,4.01766698831158e-11
823,4.0224509239251e-11
824,4.02723485953862e-11
825,4.03201879515214e-11
826,4.03680273076566e-11
827,4.04158666637917e-11
828,4.04637060199269e-11
829,4.05115453760621e-11
830,4.05593847321973e-11
831,4.06072240883324e-11
832,4.06550634444676e-11
833,4.07029028006028e-11
834,4.0750742156738e-11
835,4.07985815128731e-11
836,4.08464208690083e-11
837,4.08942602251435e-11
838,4.09420995812787e-11
839,4.09899389374139e-11
840,4.1037778293549e-11
841,4.10856176496842e-11
842,4.11334570058194e-11
843,4.11812963619546e-11
844,4.12291357180897e-11
845,4.12769750742249e-11
846,4.13248144303601e-11
847,4.13726537864953e-11
848,4.14204931426304e-11
849,4.14683324987656e-11
850,4.15161718549008e-11
851,4.1564011211036e-11
852,4.16118505671712e-11
853,4.16596899233063e-11
854,4.17075292794415e-11
855,4.17553686355767e-11
856,4.18032079917119e-11
857,4.1851047347847e-11
858,4.18988867039822e-11
859,4.19467260601174e-11
860,4.19945654162526e-11
861,4.20424047723878e-11
862,4.20902441285229e-11
863,4.21380834846581e-11
864,4.21859228407933e-11
865,4.22337621969285e-11
866,4.22816015530636e-11
867,4.23294409091988e-11
868,4.2377280265334e-11
869,4.24251196214692e-11
870,4.24729589776044e-11
871,4.25207983337395e-11
872,4.25686376898747e-11
873,4.26164770460099e-11
874,4.26643164021451e-11
875,4.27121557582802e-11
876,4.27599951144154e-11
877,4.28078344705506e-11
878,4.28556738266858e-11
879,4.29035131828209e-11
880,4.29513525389561e-11
881,4.29991918950913e-11
882,4.30470312512265e-11
883,4.30948706073617e-11
884,4.31427099634968e-11
885,4.3190549319632e-11
886,4.32383886757672e-11
887,4.32862280319024e-11
888,4.33340673880375e-11
889,4.33819067441727e-11
890,4.34297461003079e-11
891,4.34775854564431e-11
892,4.35254248125783e-11
893,4.35732641687134e-11
894,4.36211035248486e-11
895,4.36689428809838e-11
896,4.3716782237119e-11
897,4.37646215932541e-11
898,4.38124609493893e-11
899,4.38603003055245e-11
900,4.39081396616597e-11
901,4.39559790177949e-11
902,4.400381837393e-11
903,4.40516577300652e-11
904,4.40994970862004e-11
905,4.41473364423356e-11
906,4.41951757984707e-11
907,4.42430151546059e-11
908,4.42908545107411e-11
909,4.43386938668763e-11
910,4.43865332230115e-11
911,4.44343725791466e-11
912,4.44822119352818e-11
913,4.4530051291417e-11
914,4.45778906475522e-11
915,4.46257300036873e-11
916,4.46735693598225e-11
917,4.47214087159577e-11
918,4.47692480720929e-11
919,4.4817087428228e-11
920,4.48649267843632e-11
921,4.49127661404984e-11
922,4.49606054966336e-11
923,4.50084448527688e-11
924,4.50562842089039e-11
925,4.51041235650391e-11
926,4.51519629211743e-11
927,4.51998022773095e-11
928,4.52476416334446e-11
929,4.52954809895798e-11
930,4.5343320345715e-11
931,4.53911597018502e-11
932,4.54389990579854e-11
933,4.54868384141205e-11
934,4.55346777702557e-11
935,4.55825171263909e-11
936,4.56303564825261e-11
937,4.56781958386612e-11
938,4.57260351947964e-11
939,4.57738745509316e-11
940,4.58217139070668e-11
941,4.58695532632019e-11
942,4.59173926193371e-11
943,4.59652319754723e-11
944,4.60130713316075e-11
945,4.60609106877427e-11
946,4.61087500438778e-11
947,4.6156589400013e-11
948,4.62044287561482e-11
949,4.62522681122834e-11
950,4.63001074684185e-11
951,4.63479468245537e-11
952,4.63957861806889e-11
953,4.64436255368241e-11
954,4.64914648929593e-11
955,4.65393042490944e-11
956,4.65871436052296e-11
957,4.66349829613648e-11
958,4.66828223175e-11
959,4.67306616736351e-11
960,4.67785010297703e-11
961,4.68263403859055e-11
962,4.68741797420407e-11
963,4.69220190981759e-11
964,4.6969858454311e-11
965,4.70176978104462e-11
966,4.70655371665814e-11
967,4.71133765227166e-11
968,4.71612158788517e-11
969,4.72090552349869e-11
970,4.72568945911221e-11
971,4.73047339472573e-11
972,4.73525733033924e-11
973,4.74004126595276e-11
974,4.74482520156628e-11
975,4.7496091371798e-11
976,4.75439307279332e-11
977,4.75917700840683e-11
978,4.76396094402035e-11
979,4.76874487963387e-11
980,4.77352881524739e-11
981,4.7783127508609e-11
982,4.78309668647442e-11
983,4.78788062208794e-11
984,4.79266455770146e-11
985,4.79744849331498e-11
986,4.80223242892849e-11
987,4.80701636454201e-11
988,4.81180030015553e-11
989,4.81658423576905e-11
990,4.82136817138256e-11
991,4.82615210699608e-11
992,4.8309360426096e-11
993,4.83571997822312e-11
994,4.84050391383663e-11
995,4.84528784945015e-11
996,4.85007178506367e-11
997,4.85485572067719e-11
998,4.85963965629071e-11
999,4.86442359190422e-11
1000,4.86920752751774e-11
1001,4.87399146313126e-11
1002,4.87877539874478e-11
1003,4.88355933435829e-11
1004,4.88834326997181e-11
1005,4.89312720558533e-11
1006,4.89791114119885e-11
1007,4.90269507681237e-11
1008,4.90747901242588e-11
1009,4.9122629480394e-11
1010,4.91704688365292e-11
1011,4.92183081926644e-11
1012,4.92661475487995e-11
1013,4.93139869049347e-11
1014,4.93618262610699e-11
1015,4.94096656172051e-11
1016,4.94575049733403e-11
1017,4.95053443294754e-11
1018,4.95531836856106e-11
1019,4.96010230417458e-11
1020,4.9648862397881e-11
1021,4.96967017540161e-11
1022,4.97445411101513e-11
1023,4.97923804662865e-11
1024,4.98402198224217e-11
1025,4.98880591785568e-11
1026,4.9935898534692e-11
1027,4.99837378908272e-11
1028,5.00315772469624e-11
1029,5.00794166030976e-11
1030,5.01272559592327e-11
1031,5.01750953153679e-11
1032,5.02229346715031e-11
1033,5.02707740276383e-11
1034,5.03186133837734e-11
1035,5.03664527399086e-11
1036,5.04142920960438e-11
1037,5.0462131452179e-11
1038,5.05099708083142e-11
1039,5.05578101644493e-11
1040,5.06056495205845e-11
1041,5.06534888767197e-11
1042,5.07013282328549e-11
1043,5.074916758899e-11
1044,5.07970069451252e-11
1045,5.08448463012604e-11
1046,5.08926856573956e-11
1047,5.09405250135307e-11
1048,5.09883643696659e-11
1049,5.10362037258011e-11
1050,5.10840430819363e-11
1051,5.11318824380715e-11
1052,5.11797217942066e-11
1053,5.12275611503418e-11
1054,5.1275400506477e-11
1055,5.13232398626122e-11
1056,5.13710792187473e-11
1057,5.14189185748825e-11
1058,5.14667579310177e-11
1059,5.15145972871529e-11
1060,5.15624366432881e-11
1061,5.16102759994232e-11
1062,5.16581153555584e-11
1063,5.17059547116936e-11
1064,5.17537940678288e-11
1065,5.18016334239639e-11
1066,5.18494727800991e-11
1067,5.18973121362343e-11
1068,5.19451514923695e-11
