adc,ScatteringCross_section_m2,Water,Silica,Glass,PSL,Dust
0,8.52719140000044e-13,1.64961086055458,1.47901198400085,1.38120997509079,1.4897025365742,1.52572403668409
1,9.00558496135222e-13,1.68634894971984,1.48624764878763,1.4880254317077,1.55558582321032,1.59118664449242
2,9.48397852270399e-13,1.81263722441574,1.53665230015629,1.51000572547991,1.60648783882382,1.66642010281816
3,9.96237208405577e-13,1.82415495876888,1.56660290854193,1.59469439578988,1.62769388574677,1.74047749438164
4,1.04407656454075e-12,1.86756392735703,1.59800909242312,1.64646644039372,1.6819481873314,1.81834131173639
5,1.09191592067593e-12,1.91474210425451,1.66066978094264,1.6866610761204,1.70672448991786,1.85043267687154
6,1.13975527681111e-12,1.94589976931145,1.68309033083142,1.80611120744822,1.76001091368448,1.91891017528139
7,1.18759463294629e-12,2.06730100483158,1.74565072056705,1.79218523988577,1.78413133535884,1.97957063373968
8,1.23543398908146e-12,2.03986160918692,1.76786074153986,1.85037135680004,1.84912558136817,2.00243945532288
9,1.28327334521664e-12,2.11138201964817,1.8265213216009,1.92047623169099,1.85841212169058,2.04647488555666
10,1.33111270135182e-12,2.12521578890232,1.88554620445257,1.97486141072316,1.86973770437644,2.07205429600356
11,1.378952057487e-12,2.17209962838464,1.89630037122207,2.00088526920595,1.92913719733854,2.08650271376517
12,1.42679141362217e-12,2.20033590623523,1.94870026083971,2.01697571683025,1.93674533975961,2.1238490256973
13,1.47463076975735e-12,2.22578155134853,2.04480246916716,2.05801789510944,1.96870268739959,2.15321601224011
14,1.52247012589253e-12,2.25720235769472,2.1152872639519,2.08183814248034,1.98331604740596,2.16532984313079
15,1.5703094820277e-12,2.26738325731243,2.17139225780391,2.09253864443299,2.04930917825264,2.18371649885962
16,1.61814883816288e-12,2.29005446623473,2.21762400298245,2.13094131775055,2.0807154701269,2.23780081043373
17,1.66598819429806e-12,2.30871964141957,2.24871315546979,2.15702425366857,2.15171723782255,2.25111891007067
18,1.71382755043324e-12,2.34388611603824,2.3165433078039,2.16631171208242,2.2172332287913,2.32069569089815
19,1.76166690656841e-12,2.37009685576306,2.31912899931365,2.17591078701184,2.17661310640638,2.36878438377619
20,1.80950626270359e-12,2.37703970218585,2.33602771923435,2.22762681518568,2.26069794973925,2.43939032168034
21,1.85734561883877e-12,2.41308907764975,2.38923776630537,2.2438382084419,2.29016394339937,2.49312082261196
22,1.90518497497395e-12,2.43006122831462,2.40176007151101,2.25172787534312,2.36702353882143,2.55828623779774
23,1.95302433110912e-12,2.45861777635946,2.40862327307151,2.2992206457461,2.35564562279768,2.57288174533998
24,2.0008636872443e-12,2.46518359478342,2.42530376591975,2.32774547348963,2.36083084418509,2.62466483570113
25,2.04870304337948e-12,2.51087057522592,2.46697103036438,2.34788355554586,2.36183583270931,2.6450194198973
26,2.09654239951466e-12,2.53375301565318,2.48328972393086,2.41533604976489,2.43708546271176,2.6570372038656
27,2.14438175564983e-12,2.54883579452169,2.4916795467309,2.4799011873558,2.44020788796286,2.71439188931338
28,2.19222111178501e-12,2.57042086308768,2.51067213228114,2.51115458841686,2.45579698021555,2.72888129266846
29,2.24006046792019e-12,2.62173740859673,2.55396711171396,2.51882299820487,2.47424315631575,2.74994727154064
30,2.28789982405537e-12,2.63417845351236,2.56746921050418,2.57680455075332,2.53846077212541,2.80475973774867
31,2.33573918019054e-12,2.6852111467412,2.59034498313893,2.58973800702391,2.5047677782352,2.82030750758104
32,2.38357853632572e-12,2.69773935899479,2.6268730896731,2.62451060727992,2.55427262802765,2.8817510554587
33,2.4314178924609e-12,2.75880647849187,2.64422117029551,2.65566775593609,2.59647047424545,2.908035503497
34,2.47925724859608e-12,2.79437110201699,2.67610438364268,2.66535223518034,2.6399918329923,2.95005095534415
35,2.52709660473125e-12,2.80304549003705,2.71209982814639,2.69782625545846,2.65108222517581,2.96880157599823
36,2.57493596086643e-12,2.87292811656446,2.72447013835994,2.73149322452971,2.70204262149239,3.00427495993029
37,2.62277531700161e-12,2.88455853050823,2.78345403625543,2.74143797621144,2.7098716532728,3.03455420967398
38,2.67061467313678e-12,2.89073230298229,2.79608655458318,2.7801027907227,2.74567415489452,3.04866243812506
39,2.71845402927196e-12,2.94196300140304,2.81844452513255,2.81079851659012,2.7941011879181,3.08175159723991
40,2.76629338540714e-12,2.95702614564442,2.86742513559674,2.81608210301723,2.8074358563123,3.11531443372475
41,2.81413274154232e-12,2.99303029557755,2.87688876338955,2.86865460342624,2.83771155286218,3.13402362230293
42,2.86197209767749e-12,2.99771941796196,2.91074857405845,2.87158206389451,2.82957596368533,3.16207580148815
43,2.90981145381267e-12,2.98386074856795,2.94503803074556,2.91737321257569,2.88466951740319,3.20288675301702
44,2.95765080994785e-12,3.0806787410619,2.95674072775055,2.92532415878627,2.94469344709001,3.24129308210602
45,3.00549016608303e-12,3.08255071144779,2.96356752231164,2.96949805266915,2.95318179705405,3.29889807972335
46,3.0533295222182e-12,3.18818253038074,3.02247431522198,2.98442056337324,2.95577236376077,3.35982950387504
47,3.10116887835338e-12,3.23017238239538,3.0065299674894,2.9984298601971,2.97144475565865,3.39354075220261
48,3.14900823448856e-12,3.2566740392207,3.04431706708253,3.03841897305409,3.00199475624603,3.42568871697929
49,3.19684759062374e-12,3.21981760592873,3.09850748077597,3.04826468013234,3.08646268523579,3.46305430222588
50,3.24468694675891e-12,3.39186961383838,3.08404084241309,3.07035772110038,3.07702147118777,3.47987608296255
51,3.29252630289409e-12,3.33601285131307,3.17794267444128,3.09586640870042,3.08427502761961,3.5211292216602
52,3.34036565902927e-12,3.36561017335578,3.19944908119041,3.10977175134923,3.12014170438006,3.5395730005687
53,3.38820501516444e-12,3.44485294274985,3.2326745557469,3.12802404829691,3.14489103988695,3.55413936556315
54,3.43604437129962e-12,3.43266877792134,3.27103323019574,3.15120824555492,3.15604691696544,3.56576700945602
55,3.4838837274348e-12,3.45190849048334,3.2503473560494,3.17382179121373,3.15999941896495,3.60799545178661
56,3.53172308356998e-12,3.55970141849881,3.2978252679499,3.18579767717169,3.20854296745748,3.62366458407698
57,3.57956243970515e-12,3.52184136353351,3.33994894163945,3.22920717053572,3.24369020508027,3.63533069625965
58,3.62740179584033e-12,3.52708745698602,3.36318228868786,3.25328307439352,3.23253841692233,3.66802725484552
59,3.67524115197551e-12,3.59637461045941,3.36803900592974,3.29184622769139,3.25746130876115,3.69323505889825
60,3.72308050811069e-12,3.64671763301601,3.40296622952276,3.32485478193223,3.26662491992771,3.70870949821385
61,3.77091986424586e-12,3.61202602537683,3.42517449523752,3.34896840863843,3.29379569830692,3.73865814238402
62,3.81875922038104e-12,3.62846943020272,3.37623082028631,3.38747543738066,3.31432219390837,3.77941341482148
63,3.86659857651622e-12,3.68297704571499,3.43790641480569,3.37549413306632,3.32136968192392,3.79216706115064
64,3.9144379326514e-12,3.68815740568766,3.45044734068525,3.44382079267015,3.30852395334956,3.8456534405722
65,3.96227728878657e-12,3.7238625905851,3.50608402903296,3.43810207631885,3.34537854310236,3.86970476806251
66,4.01011664492175e-12,3.71737240259175,3.51580602653308,3.48687310011057,3.38965028469203,3.90760217272276
67,4.05795600105693e-12,3.76938506404925,3.52460762381256,3.49997305912133,3.40564071731288,3.94294056459566
68,4.10579535719211e-12,3.77435998197232,3.52869583642151,3.53309841184664,3.42217422368327,3.95208872539391
69,4.15363471332728e-12,3.82725841795358,3.53170504950653,3.5449178654002,3.45521518065362,3.97430351362736
70,4.20147406946246e-12,3.80341031492997,3.57300282018269,3.56352712670898,3.45719502876821,4.02392239559454
71,4.24931342559764e-12,3.85583714434082,3.60120734760845,3.57375691983155,3.55546036845467,4.0320574653415
72,4.29715278173281e-12,3.86105714157275,3.53901796322104,3.58424532736334,3.55051942521369,4.05839608901057
73,4.34499213786799e-12,3.8674792287878,3.61035561586725,3.59388667238132,3.58267685203171,4.10593939524377
74,4.39283149400317e-12,3.89815191473248,3.66180391832144,3.62384794119244,3.56640749429215,4.114079381869
75,4.44067085013835e-12,3.88719628260491,3.6812624300306,3.64084438913423,3.64199532059494,4.16566124274125
76,4.48851020627352e-12,3.94832816116817,3.67567524307136,3.55425672140243,3.62046342900915,4.19122867434801
77,4.5363495624087e-12,3.95536732728252,3.74185013168671,3.65303913860459,3.67696748437171,4.21666043627259
78,4.58418891854388e-12,3.9857555407248,3.71728443067686,3.67483957521342,3.68028462665147,4.26935029986529
79,4.63202827467906e-12,4.02811520773016,3.70236890635427,3.70174006244006,3.64921665741334,4.28954172162371
80,4.67986763081423e-12,4.03650870687056,3.82437705495177,3.71920905902834,3.7395675864025,4.33464123757276
81,4.72770698694941e-12,4.04376776746949,3.78795062866876,3.72133730055873,3.75195494893681,4.35582242056595
82,4.77554634308459e-12,4.05898020611305,3.81994413040247,3.74290325492244,3.75961155070389,4.3786930808133
83,4.82338569921977e-12,4.11561089937191,3.85036215049709,3.77025064087938,3.77529683795463,4.4095986789296
84,4.87122505535494e-12,4.12246560606376,3.86451509086361,3.75286752718782,3.72685274950129,4.43585881536878
85,4.91906441149012e-12,4.13098763908003,3.88670981944873,3.8435070818826,3.81862833605017,4.45081517251466
86,4.9669037676253e-12,4.16336221445474,3.92431414212633,3.84294873766609,3.83314902200241,4.46352892928149
87,5.01474312376047e-12,4.19857944126385,3.93099906158341,3.87127185769026,3.8423753782492,4.47330791738915
88,5.06258247989565e-12,4.15896079415627,3.96884746106532,3.91706053362886,3.86023737827223,4.51512632634371
89,5.11042183603083e-12,4.21214854722482,3.96312572600459,3.92338777073131,3.87711821677099,4.52930467832181
90,5.15826119216601e-12,4.22246238727198,3.98313522632218,3.90476183737817,3.908809429577,4.54043883477874
91,5.20610054830119e-12,4.27643810934887,4.0151151729789,3.95654809742811,3.88658723906021,4.54825836303332
92,5.25393990443636e-12,4.24342127754079,4.02129992376693,3.99901594353742,3.94045116485095,4.56597263055305
93,5.30177926057154e-12,4.29011999508532,4.0612834366374,3.97353028759317,3.95275761229179,4.60750924657924
94,5.34961861670672e-12,4.29869727572656,4.07035588809172,4.00641956748311,3.96612869694388,4.61955445589546
95,5.39745797284189e-12,4.30892513768955,4.09560213434834,4.03251697992208,3.99436417221042,4.63458275868261
96,5.44529732897707e-12,4.31523010986363,4.10365480211421,4.03974137305382,4.01328821651332,4.64296167132193
97,5.49313668511225e-12,4.36885696946475,4.15604017260737,4.06608576393259,4.04436867996393,4.69920699481614
98,5.54097604124743e-12,4.37469475282343,4.13100090004105,4.05516425546283,4.03262325534951,4.75210052199927
99,5.5888153973826e-12,4.38468048301492,4.17616015722655,4.07219455876105,4.06781387690922,4.7189094430485
100,5.63665475351778e-12,4.39593449866329,4.18262731841176,4.118012581481,4.07919958009802,4.78386655996962
101,5.68449410965296e-12,4.40154201258323,4.21099113584444,4.15665303202724,4.12691643093432,4.8037847938537
102,5.73233346578814e-12,4.43529930697652,4.24555895727757,4.08895549028231,4.11266249105109,4.86156170141053
103,5.78017282192331e-12,4.46085495329582,4.25677417850729,4.1579354435298,4.11903024811365,4.89885622590163
104,5.82801217805849e-12,4.47891948453794,4.26660948822066,4.19735324467191,4.14956096185124,4.9125917481654
105,5.87585153419367e-12,4.4851254898937,4.31524607533268,4.23859810940683,4.18512459374955,4.94214918288845
106,5.92369089032885e-12,4.51417606350631,4.28327469767884,4.18357420717019,4.18797061077536,4.97642688373602
107,5.97153024646402e-12,4.52484845050929,4.35370777522256,4.27277513833178,4.11174423486751,5.01234592224753
108,6.0193696025992e-12,4.55989834728262,4.37288214596849,4.27600113092907,4.18305504604252,5.01915480337127
109,6.06720895873438e-12,4.52655586741244,4.40206443420054,4.31271555354182,4.25860308928379,5.02520433183356
110,6.11504831486955e-12,4.61089512474927,4.40717485388116,4.24799817669004,4.26937106492117,5.06189600247616
111,6.16288767100473e-12,4.60033574736777,4.41367057809525,4.34694141326445,4.27793595658049,5.09668599103974
112,6.21072702713991e-12,4.64831273765651,4.42508810049461,4.23040812296164,4.27696252514532,5.10289641874516
113,6.25856638327509e-12,4.66048901068176,4.44985427262019,4.35954716390489,4.31538812212216,5.10996697147861
114,6.30640573941026e-12,4.71060355609649,4.4565988158731,4.41327754098403,4.34036504764323,5.17560302482216
115,6.35424509554544e-12,4.74115011366949,4.48655259008984,4.41102299048526,4.33408416713869,5.18318416845025
116,6.40208445168062e-12,4.74522922384306,4.43062688595168,4.44119532755192,4.39407819897209,5.19574121801993
117,6.4499238078158e-12,4.7966555431286,4.47021592483017,4.44922718136352,4.34003720498981,5.23295301093401
118,6.49776316395097e-12,4.78165285567753,4.5161768984071,4.47754762504499,4.40000606566826,5.26426019234055
119,6.54560252008615e-12,4.82897957877288,4.55740426321901,4.48272939800338,4.45234111146971,5.28897473588292
120,6.59344187622133e-12,4.82626951273417,4.56303954639366,4.49535134440705,4.45588648048145,5.32795615794141
121,6.64128123235651e-12,4.83890926472615,4.56825242221788,4.50446054398454,4.44226292583563,5.34218242292033
122,6.68912058849168e-12,4.9098196096155,4.57193220098737,4.52736649737121,4.46678582881332,5.36171783141504
123,6.73695994462686e-12,4.90273636606548,4.57528375020198,4.5363832668766,4.49701015959944,5.37299360532486
124,6.78479930076204e-12,4.89806568869767,4.59591501007446,4.55607703861443,4.5329258141092,5.40128527258878
125,6.83263865689722e-12,4.92314330353392,4.5898001505967,4.56038748626734,4.55240199306871,5.42246304232818
126,6.88047801303239e-12,4.94934725829209,4.61606536176829,4.5618512464439,4.5805138166058,5.44200635397169
