adc,\sigma_{sca} (m^{2})
148,-4.57033581953384e-12
149,-4.54531696992969e-12
150,-4.52029812032554e-12
151,-4.49527927072139e-12
152,-4.47026042111724e-12
153,-4.44524157151309e-12
154,-4.42022272190894e-12
155,-4.39520387230479e-12
156,-4.37018502270064e-12
157,-4.34516617309649e-12
158,-4.32014732349234e-12
159,-4.2951284738882e-12
160,-4.27010962428405e-12
161,-4.2450907746799e-12
162,-4.22007192507575e-12
163,-4.1950530754716e-12
164,-4.17003422586745e-12
165,-4.1450153762633e-12
166,-4.11999652665915e-12
167,-4.094977677055e-12
168,-4.06995882745085e-12
169,-4.0449399778467e-12
170,-4.01992112824255e-12
171,-3.9949022786384e-12
172,-3.96988342903425e-12
173,-3.9448645794301e-12
174,-3.91984572982596e-12
175,-3.89482688022181e-12
176,-3.86980803061766e-12
177,-3.84478918101351e-12
178,-3.81977033140936e-12
179,-3.79475148180521e-12
180,-3.76973263220106e-12
181,-3.74471378259691e-12
182,-3.71969493299276e-12
183,-3.69467608338861e-12
184,-3.66965723378446e-12
185,-3.64463838418031e-12
186,-3.61961953457616e-12
187,-3.59460068497201e-12
188,-3.56958183536786e-12
189,-3.54456298576371e-12
190,-3.51954413615956e-12
191,-3.49452528655541e-12
192,-3.46950643695127e-12
193,-3.44448758734712e-12
194,-3.41946873774297e-12
195,-3.39444988813882e-12
196,-3.36943103853467e-12
197,-3.34441218893052e-12
198,-3.31939333932637e-12
199,-3.29437448972222e-12
200,-3.26935564011807e-12
201,-3.24433679051392e-12
202,-3.21931794090977e-12
203,-3.19429909130562e-12
204,-3.16928024170147e-12
205,-3.14426139209732e-12
206,-3.11924254249317e-12
207,-3.09422369288902e-12
208,-3.06920484328488e-12
209,-3.04418599368073e-12
210,-3.01916714407658e-12
211,-2.99414829447243e-12
212,-2.96912944486828e-12
213,-2.94411059526413e-12
214,-2.91909174565998e-12
215,-2.89407289605583e-12
216,-2.86905404645168e-12
217,-2.84403519684753e-12
218,-2.81901634724338e-12
219,-2.79399749763923e-12
220,-2.76897864803508e-12
221,-2.74395979843093e-12
222,-2.71894094882678e-12
223,-2.69392209922263e-12
224,-2.66890324961848e-12
225,-2.64388440001434e-12
226,-2.61886555041019e-12
227,-2.59384670080604e-12
228,-2.56882785120189e-12
229,-2.54380900159774e-12
230,-2.51879015199359e-12
231,-2.49377130238944e-12
232,-2.46875245278529e-12
233,-2.44373360318114e-12
234,-2.41871475357699e-12
235,-2.39369590397284e-12
236,-2.36867705436869e-12
237,-2.34365820476454e-12
238,-2.31863935516039e-12
239,-2.29362050555624e-12
240,-2.26860165595209e-12
241,-2.24358280634795e-12
242,-2.2185639567438e-12
243,-2.19354510713965e-12
244,-2.1685262575355e-12
245,-2.14350740793135e-12
246,-2.1184885583272e-12
247,-2.09346970872305e-12
248,-2.0684508591189e-12
249,-2.04343200951475e-12
250,-2.0184131599106e-12
251,-1.99339431030645e-12
252,-1.9683754607023e-12
253,-1.94335661109815e-12
254,-1.918337761494e-12
255,-1.89331891188985e-12
256,-1.8683000622857e-12
257,-1.84328121268155e-12
258,-1.81826236307741e-12
259,-1.79324351347326e-12
260,-1.76822466386911e-12
261,-1.74320581426496e-12
262,-1.71818696466081e-12
263,-1.69316811505666e-12
264,-1.66814926545251e-12
265,-1.64313041584836e-12
266,-1.61811156624421e-12
267,-1.59309271664006e-12
268,-1.56807386703591e-12
269,-1.54305501743176e-12
270,-1.51803616782761e-12
271,-1.49301731822346e-12
272,-1.46799846861931e-12
273,-1.44297961901516e-12
274,-1.41796076941102e-12
275,-1.39294191980687e-12
276,-1.36792307020272e-12
277,-1.34290422059857e-12
278,-1.31788537099442e-12
279,-1.29286652139027e-12
280,-1.26784767178612e-12
281,-1.24282882218197e-12
282,-1.21780997257782e-12
283,-1.19279112297367e-12
284,-1.16777227336952e-12
285,-1.14275342376537e-12
286,-1.11773457416122e-12
287,-1.09271572455707e-12
288,-1.06769687495292e-12
289,-1.04267802534877e-12
290,-1.01765917574462e-12
291,-9.92640326140475e-13
292,-9.67621476536326e-13
293,-9.42602626932177e-13
294,-9.17583777328027e-13
295,-8.92564927723878e-13
296,-8.67546078119728e-13
297,-8.42527228515579e-13
298,-8.1750837891143e-13
299,-7.9248952930728e-13
300,-7.67470679703131e-13
301,-7.42451830098981e-13
302,-7.17432980494832e-13
303,-6.92414130890683e-13
304,-6.67395281286533e-13
305,-6.42376431682384e-13
306,-6.17357582078234e-13
307,-5.92338732474085e-13
308,-5.67319882869936e-13
309,-5.42301033265786e-13
310,-5.17282183661637e-13
311,-4.92263334057487e-13
312,-4.67244484453338e-13
313,-4.42225634849189e-13
314,-4.17206785245039e-13
315,-3.9218793564089e-13
316,-3.6716908603674e-13
317,-3.42150236432591e-13
318,-3.17131386828442e-13
319,-2.92112537224292e-13
320,-2.67093687620143e-13
321,-2.42074838015993e-13
322,-2.17055988411844e-13
323,-1.92037138807695e-13
324,-1.67018289203545e-13
325,-1.41999439599396e-13
326,-1.16980589995246e-13
327,-9.1961740391097e-14
328,-6.69428907869476e-14
329,-4.19240411827982e-14
330,-1.69051915786488e-14
331,8.11365802550059e-15
332,3.313250762965e-14
333,5.81513572337994e-14
334,8.31702068379488e-14
335,1.08189056442098e-13
336,1.33207906046248e-13
337,1.58226755650397e-13
338,1.83245605254546e-13
339,2.08264454858696e-13
340,2.33283304462845e-13
341,2.58302154066995e-13
342,2.83321003671144e-13
343,3.08339853275293e-13
344,3.33358702879443e-13
345,3.58377552483592e-13
346,3.83396402087742e-13
347,4.08415251691891e-13
348,4.3343410129604e-13
349,4.5845295090019e-13
350,4.83471800504339e-13
351,5.08490650108489e-13
352,5.33509499712638e-13
353,5.58528349316787e-13
354,5.83547198920937e-13
355,6.08566048525086e-13
356,6.33584898129236e-13
357,6.58603747733385e-13
358,6.83622597337534e-13
359,7.08641446941684e-13
360,7.33660296545833e-13
361,7.58679146149983e-13
362,7.83697995754132e-13
363,8.08716845358281e-13
364,8.33735694962431e-13
365,8.5875454456658e-13
366,8.8377339417073e-13
367,9.08792243774879e-13
368,9.33811093379028e-13
369,9.58829942983178e-13
370,9.83848792587327e-13
371,1.00886764219148e-12
372,1.03388649179563e-12
373,1.05890534139978e-12
374,1.08392419100392e-12
375,1.10894304060807e-12
376,1.13396189021222e-12
377,1.15898073981637e-12
378,1.18399958942052e-12
379,1.20901843902467e-12
380,1.23403728862882e-12
381,1.25905613823297e-12
382,1.28407498783712e-12
383,1.30909383744127e-12
384,1.33411268704542e-12
385,1.35913153664957e-12
386,1.38415038625372e-12
387,1.40916923585787e-12
388,1.43418808546202e-12
389,1.45920693506617e-12
390,1.48422578467032e-12
391,1.50924463427446e-12
392,1.53426348387861e-12
393,1.55928233348276e-12
394,1.58430118308691e-12
395,1.60932003269106e-12
396,1.63433888229521e-12
397,1.65935773189936e-12
398,1.68437658150351e-12
399,1.70939543110766e-12
400,1.73441428071181e-12
401,1.75943313031596e-12
402,1.78445197992011e-12
403,1.80947082952426e-12
404,1.83448967912841e-12
405,1.85950852873256e-12
406,1.88452737833671e-12
407,1.90954622794085e-12
408,1.934565077545e-12
409,1.95958392714915e-12
410,1.9846027767533e-12
411,2.00962162635745e-12
412,2.0346404759616e-12
413,2.05965932556575e-12
414,2.0846781751699e-12
415,2.10969702477405e-12
416,2.1347158743782e-12
417,2.15973472398235e-12
418,2.1847535735865e-12
419,2.20977242319065e-12
420,2.2347912727948e-12
421,2.25981012239895e-12
422,2.2848289720031e-12
423,2.30984782160725e-12
424,2.33486667121139e-12
425,2.35988552081554e-12
426,2.38490437041969e-12
427,2.40992322002384e-12
428,2.43494206962799e-12
429,2.45996091923214e-12
430,2.48497976883629e-12
431,2.50999861844044e-12
432,2.53501746804459e-12
433,2.56003631764874e-12
434,2.58505516725289e-12
435,2.61007401685704e-12
436,2.63509286646119e-12
437,2.66011171606534e-12
438,2.68513056566949e-12
439,2.71014941527364e-12
440,2.73516826487778e-12
441,2.76018711448193e-12
442,2.78520596408608e-12
443,2.81022481369023e-12
444,2.83524366329438e-12
445,2.86026251289853e-12
446,2.88528136250268e-12
447,2.91030021210683e-12
448,2.93531906171098e-12
449,2.96033791131513e-12
450,2.98535676091928e-12
451,3.01037561052343e-12
452,3.03539446012758e-12
453,3.06041330973173e-12
454,3.08543215933588e-12
455,3.11045100894003e-12
456,3.13546985854418e-12
457,3.16048870814832e-12
458,3.18550755775247e-12
459,3.21052640735662e-12
460,3.23554525696077e-12
461,3.26056410656492e-12
462,3.28558295616907e-12
463,3.31060180577322e-12
464,3.33562065537737e-12
465,3.36063950498152e-12
466,3.38565835458567e-12
467,3.41067720418982e-12
468,3.43569605379397e-12
469,3.46071490339812e-12
470,3.48573375300227e-12
471,3.51075260260642e-12
472,3.53577145221057e-12
473,3.56079030181472e-12
474,3.58580915141886e-12
475,3.61082800102301e-12
476,3.63584685062716e-12
477,3.66086570023131e-12
478,3.68588454983546e-12
479,3.71090339943961e-12
480,3.73592224904376e-12
481,3.76094109864791e-12
482,3.78595994825206e-12
483,3.81097879785621e-12
484,3.83599764746036e-12
485,3.86101649706451e-12
486,3.88603534666866e-12
487,3.91105419627281e-12
488,3.93607304587696e-12
489,3.96109189548111e-12
490,3.98611074508525e-12
491,4.0111295946894e-12
492,4.03614844429355e-12
493,4.0611672938977e-12
494,4.08618614350185e-12
495,4.111204993106e-12
496,4.13622384271015e-12
497,4.1612426923143e-12
498,4.18626154191845e-12
499,4.2112803915226e-12
500,4.23629924112675e-12
501,4.2613180907309e-12
502,4.28633694033505e-12
503,4.3113557899392e-12
504,4.33637463954335e-12
505,4.3613934891475e-12
506,4.38641233875164e-12
507,4.41143118835579e-12
508,4.43645003795994e-12
509,4.46146888756409e-12
510,4.48648773716824e-12
511,4.51150658677239e-12
512,4.53652543637654e-12
513,4.56154428598069e-12
514,4.58656313558484e-12
515,4.61158198518899e-12
516,4.63660083479314e-12
517,4.66161968439729e-12
518,4.68663853400144e-12
519,4.71165738360559e-12
520,4.73667623320974e-12
521,4.76169508281389e-12
522,4.78671393241804e-12
523,4.81173278202219e-12
524,4.83675163162633e-12
525,4.86177048123048e-12
526,4.88678933083463e-12
527,4.91180818043878e-12
528,4.93682703004293e-12
529,4.96184587964708e-12
530,4.98686472925123e-12
531,5.01188357885538e-12
532,5.03690242845953e-12
533,5.06192127806368e-12
534,5.08694012766783e-12
535,5.11195897727198e-12
536,5.13697782687613e-12
537,5.16199667648028e-12
538,5.18701552608443e-12
539,5.21203437568858e-12
540,5.23705322529272e-12
541,5.26207207489687e-12
542,5.28709092450102e-12
543,5.31210977410517e-12
544,5.33712862370932e-12
545,5.36214747331347e-12
546,5.38716632291762e-12
547,5.41218517252177e-12
548,5.43720402212592e-12
549,5.46222287173007e-12
550,5.48724172133422e-12
551,5.51226057093837e-12
552,5.53727942054252e-12
553,5.56229827014667e-12
554,5.58731711975082e-12
555,5.61233596935497e-12
556,5.63735481895912e-12
557,5.66237366856326e-12
558,5.68739251816741e-12
559,5.71241136777156e-12
560,5.73743021737571e-12
561,5.76244906697986e-12
562,5.78746791658401e-12
563,5.81248676618816e-12
564,5.83750561579231e-12
565,5.86252446539646e-12
566,5.88754331500061e-12
567,5.91256216460476e-12
568,5.93758101420891e-12
569,5.96259986381306e-12
570,5.98761871341721e-12
571,6.01263756302136e-12
572,6.03765641262551e-12
573,6.06267526222965e-12
574,6.0876941118338e-12
575,6.11271296143795e-12
576,6.1377318110421e-12
577,6.16275066064625e-12
578,6.1877695102504e-12
579,6.21278835985455e-12
580,6.2378072094587e-12
581,6.26282605906285e-12
582,6.287844908667e-12
583,6.31286375827115e-12
584,6.3378826078753e-12
585,6.36290145747945e-12
586,6.3879203070836e-12
587,6.41293915668775e-12
588,6.4379580062919e-12
589,6.46297685589604e-12
590,6.48799570550019e-12
591,6.51301455510434e-12
592,6.53803340470849e-12
593,6.56305225431264e-12
594,6.58807110391679e-12
595,6.61308995352094e-12
596,6.63810880312509e-12
597,6.66312765272924e-12
598,6.68814650233339e-12
599,6.71316535193754e-12
600,6.73818420154169e-12
601,6.76320305114584e-12
602,6.78822190074999e-12
603,6.81324075035414e-12
604,6.83825959995829e-12
605,6.86327844956244e-12
606,6.88829729916658e-12
607,6.91331614877073e-12
608,6.93833499837488e-12
609,6.96335384797903e-12
610,6.98837269758318e-12
611,7.01339154718733e-12
612,7.03841039679148e-12
613,7.06342924639563e-12
614,7.08844809599978e-12
615,7.11346694560393e-12
616,7.13848579520808e-12
617,7.16350464481223e-12
618,7.18852349441638e-12
619,7.21354234402053e-12
620,7.23856119362468e-12
621,7.26358004322883e-12
622,7.28859889283297e-12
623,7.31361774243712e-12
624,7.33863659204127e-12
625,7.36365544164542e-12
626,7.38867429124957e-12
627,7.41369314085372e-12
628,7.43871199045787e-12
629,7.46373084006202e-12
630,7.48874968966617e-12
631,7.51376853927032e-12
632,7.53878738887447e-12
633,7.56380623847862e-12
634,7.58882508808277e-12
635,7.61384393768692e-12
636,7.63886278729107e-12
637,7.66388163689522e-12
638,7.68890048649937e-12
639,7.71391933610352e-12
640,7.73893818570766e-12
641,7.76395703531181e-12
642,7.78897588491596e-12
643,7.81399473452011e-12
644,7.83901358412426e-12
645,7.86403243372841e-12
646,7.88905128333256e-12
647,7.91407013293671e-12
648,7.93908898254086e-12
649,7.96410783214501e-12
650,7.98912668174916e-12
651,8.01414553135331e-12
652,8.03916438095746e-12
653,8.06418323056161e-12
654,8.08920208016576e-12
655,8.11422092976991e-12
656,8.13923977937406e-12
657,8.1642586289782e-12
658,8.18927747858235e-12
659,8.2142963281865e-12
660,8.23931517779065e-12
661,8.2643340273948e-12
662,8.28935287699895e-12
663,8.3143717266031e-12
664,8.33939057620725e-12
665,8.3644094258114e-12
666,8.38942827541555e-12
667,8.4144471250197e-12
668,8.43946597462385e-12
669,8.464484824228e-12
670,8.48950367383215e-12
671,8.51452252343629e-12
672,8.53954137304044e-12
673,8.56456022264459e-12
674,8.58957907224874e-12
675,8.61459792185289e-12
676,8.63961677145704e-12
677,8.66463562106119e-12
678,8.68965447066534e-12
679,8.71467332026949e-12
680,8.73969216987364e-12
681,8.76471101947779e-12
682,8.78972986908194e-12
683,8.81474871868609e-12
684,8.83976756829024e-12
685,8.86478641789439e-12
686,8.88980526749854e-12
687,8.91482411710269e-12
688,8.93984296670684e-12
689,8.96486181631098e-12
690,8.98988066591513e-12
691,9.01489951551928e-12
692,9.03991836512343e-12
693,9.06493721472758e-12
694,9.08995606433173e-12
695,9.11497491393588e-12
696,9.13999376354003e-12
697,9.16501261314418e-12
698,9.19003146274833e-12
699,9.21505031235248e-12
700,9.24006916195663e-12
701,9.26508801156078e-12
702,9.29010686116493e-12
703,9.31512571076908e-12
704,9.34014456037323e-12
705,9.36516340997738e-12
706,9.39018225958153e-12
707,9.41520110918567e-12
708,9.44021995878982e-12
709,9.46523880839397e-12
710,9.49025765799812e-12
711,9.51527650760227e-12
712,9.54029535720642e-12
713,9.56531420681057e-12
714,9.59033305641472e-12
715,9.61535190601887e-12
716,9.64037075562302e-12
717,9.66538960522717e-12
718,9.69040845483132e-12
719,9.71542730443547e-12
720,9.74044615403962e-12
721,9.76546500364377e-12
722,9.79048385324791e-12
723,9.81550270285206e-12
724,9.84052155245621e-12
725,9.86554040206036e-12
726,9.89055925166451e-12
727,9.91557810126866e-12
728,9.94059695087281e-12
729,9.96561580047696e-12
730,9.99063465008111e-12
731,1.00156534996853e-11
732,1.00406723492894e-11
733,1.00656911988936e-11
734,1.00907100484977e-11
735,1.01157288981019e-11
736,1.0140747747706e-11
737,1.01657665973102e-11
738,1.01907854469143e-11
739,1.02158042965185e-11
740,1.02408231461226e-11
741,1.02658419957268e-11
742,1.02908608453309e-11
743,1.03158796949351e-11
744,1.03408985445392e-11
745,1.03659173941434e-11
746,1.03909362437475e-11
747,1.04159550933516e-11
748,1.04409739429558e-11
749,1.04659927925599e-11
750,1.04910116421641e-11
751,1.05160304917682e-11
752,1.05410493413724e-11
753,1.05660681909765e-11
754,1.05910870405807e-11
755,1.06161058901848e-11
756,1.0641124739789e-11
757,1.06661435893931e-11
758,1.06911624389973e-11
759,1.07161812886014e-11
760,1.07412001382056e-11
761,1.07662189878097e-11
762,1.07912378374139e-11
763,1.0816256687018e-11
764,1.08412755366222e-11
765,1.08662943862263e-11
766,1.08913132358305e-11
767,1.09163320854346e-11
768,1.09413509350388e-11
769,1.09663697846429e-11
770,1.09913886342471e-11
771,1.10164074838512e-11
772,1.10414263334554e-11
773,1.10664451830595e-11
774,1.10914640326637e-11
775,1.11164828822678e-11
776,1.1141501731872e-11
777,1.11665205814761e-11
778,1.11915394310803e-11
779,1.12165582806844e-11
780,1.12415771302886e-11
781,1.12665959798927e-11
782,1.12916148294969e-11
783,1.1316633679101e-11
784,1.13416525287052e-11
785,1.13666713783093e-11
786,1.13916902279135e-11
787,1.14167090775176e-11
788,1.14417279271218e-11
789,1.14667467767259e-11
790,1.14917656263301e-11
791,1.15167844759342e-11
792,1.15418033255384e-11
793,1.15668221751425e-11
794,1.15918410247467e-11
795,1.16168598743508e-11
796,1.1641878723955e-11
797,1.16668975735591e-11
798,1.16919164231633e-11
799,1.17169352727674e-11
800,1.17419541223716e-11
801,1.17669729719757e-11
802,1.17919918215799e-11
803,1.1817010671184e-11
804,1.18420295207882e-11
805,1.18670483703923e-11
806,1.18920672199965e-11
807,1.19170860696006e-11
808,1.19421049192048e-11
809,1.19671237688089e-11
810,1.19921426184131e-11
811,1.20171614680172e-11
812,1.20421803176214e-11
813,1.20671991672255e-11
814,1.20922180168297e-11
815,1.21172368664338e-11
816,1.2142255716038e-11
817,1.21672745656421e-11
818,1.21922934152463e-11
819,1.22173122648504e-11
820,1.22423311144546e-11
821,1.22673499640587e-11
822,1.22923688136629e-11
823,1.2317387663267e-11
824,1.23424065128712e-11
825,1.23674253624753e-11
826,1.23924442120795e-11
827,1.24174630616836e-11
828,1.24424819112878e-11
829,1.24675007608919e-11
830,1.24925196104961e-11
831,1.25175384601002e-11
832,1.25425573097043e-11
833,1.25675761593085e-11
834,1.25925950089126e-11
835,1.26176138585168e-11
836,1.26426327081209e-11
837,1.26676515577251e-11
838,1.26926704073292e-11
839,1.27176892569334e-11
840,1.27427081065375e-11
841,1.27677269561417e-11
842,1.27927458057458e-11
843,1.281776465535e-11
844,1.28427835049541e-11
845,1.28678023545583e-11
846,1.28928212041624e-11
847,1.29178400537666e-11
848,1.29428589033707e-11
849,1.29678777529749e-11
850,1.2992896602579e-11
851,1.30179154521832e-11
852,1.30429343017873e-11
853,1.30679531513915e-11
854,1.30929720009956e-11
855,1.31179908505998e-11
856,1.31430097002039e-11
857,1.31680285498081e-11
858,1.31930473994122e-11
859,1.32180662490164e-11
860,1.32430850986205e-11
861,1.32681039482247e-11
862,1.32931227978288e-11
863,1.3318141647433e-11
864,1.33431604970371e-11
865,1.33681793466413e-11
866,1.33931981962454e-11
867,1.34182170458496e-11
868,1.34432358954537e-11
869,1.34682547450579e-11
870,1.3493273594662e-11
871,1.35182924442662e-11
872,1.35433112938703e-11
873,1.35683301434745e-11
874,1.35933489930786e-11
875,1.36183678426828e-11
876,1.36433866922869e-11
877,1.36684055418911e-11
878,1.36934243914952e-11
879,1.37184432410994e-11
880,1.37434620907035e-11
881,1.37684809403077e-11
882,1.37934997899118e-11
883,1.3818518639516e-11
884,1.38435374891201e-11
885,1.38685563387243e-11
886,1.38935751883284e-11
887,1.39185940379326e-11
888,1.39436128875367e-11
889,1.39686317371409e-11
890,1.3993650586745e-11
891,1.40186694363492e-11
892,1.40436882859533e-11
893,1.40687071355575e-11
894,1.40937259851616e-11
895,1.41187448347658e-11
896,1.41437636843699e-11
897,1.41687825339741e-11
898,1.41938013835782e-11
899,1.42188202331824e-11
900,1.42438390827865e-11
901,1.42688579323907e-11
902,1.42938767819948e-11
903,1.4318895631599e-11
904,1.43439144812031e-11
905,1.43689333308073e-11
906,1.43939521804114e-11
907,1.44189710300156e-11
908,1.44439898796197e-11
909,1.44690087292239e-11
910,1.4494027578828e-11
911,1.45190464284322e-11
912,1.45440652780363e-11
913,1.45690841276404e-11
914,1.45941029772446e-11
915,1.46191218268487e-11
916,1.46441406764529e-11
917,1.4669159526057e-11
918,1.46941783756612e-11
919,1.47191972252653e-11
920,1.47442160748695e-11
921,1.47692349244736e-11
922,1.47942537740778e-11
923,1.48192726236819e-11
924,1.48442914732861e-11
925,1.48693103228902e-11
926,1.48943291724944e-11
927,1.49193480220985e-11
928,1.49443668717027e-11
929,1.49693857213068e-11
930,1.4994404570911e-11
931,1.50194234205151e-11
932,1.50444422701193e-11
933,1.50694611197234e-11
934,1.50944799693276e-11
935,1.51194988189317e-11
936,1.51445176685359e-11
937,1.516953651814e-11
938,1.51945553677442e-11
939,1.52195742173483e-11
940,1.52445930669525e-11
941,1.52696119165566e-11
942,1.52946307661608e-11
943,1.53196496157649e-11
944,1.53446684653691e-11
945,1.53696873149732e-11
946,1.53947061645774e-11
947,1.54197250141815e-11
948,1.54447438637857e-11
949,1.54697627133898e-11
950,1.5494781562994e-11
951,1.55198004125981e-11
952,1.55448192622023e-11
953,1.55698381118064e-11
954,1.55948569614106e-11
955,1.56198758110147e-11
956,1.56448946606189e-11
957,1.5669913510223e-11
958,1.56949323598272e-11
959,1.57199512094313e-11
960,1.57449700590355e-11
961,1.57699889086396e-11
962,1.57950077582438e-11
963,1.58200266078479e-11
964,1.58450454574521e-11
965,1.58700643070562e-11
966,1.58950831566604e-11
967,1.59201020062645e-11
968,1.59451208558687e-11
969,1.59701397054728e-11
970,1.5995158555077e-11
971,1.60201774046811e-11
972,1.60451962542853e-11
973,1.60702151038894e-11
974,1.60952339534936e-11
975,1.61202528030977e-11
976,1.61452716527019e-11
977,1.6170290502306e-11
978,1.61953093519102e-11
979,1.62203282015143e-11
980,1.62453470511185e-11
981,1.62703659007226e-11
982,1.62953847503268e-11
983,1.63204035999309e-11
984,1.63454224495351e-11
985,1.63704412991392e-11
986,1.63954601487434e-11
987,1.64204789983475e-11
988,1.64454978479517e-11
989,1.64705166975558e-11
990,1.649553554716e-11
991,1.65205543967641e-11
992,1.65455732463683e-11
993,1.65705920959724e-11
994,1.65956109455766e-11
995,1.66206297951807e-11
996,1.66456486447848e-11
997,1.6670667494389e-11
998,1.66956863439931e-11
999,1.67207051935973e-11
1000,1.67457240432014e-11
1001,1.67707428928056e-11
1002,1.67957617424097e-11
1003,1.68207805920139e-11
1004,1.6845799441618e-11
1005,1.68708182912222e-11
1006,1.68958371408263e-11
1007,1.69208559904305e-11
1008,1.69458748400346e-11
1009,1.69708936896388e-11
1010,1.69959125392429e-11
1011,1.70209313888471e-11
1012,1.70459502384512e-11
1013,1.70709690880554e-11
1014,1.70959879376595e-11
1015,1.71210067872637e-11
1016,1.71460256368678e-11
1017,1.7171044486472e-11
1018,1.71960633360761e-11
1019,1.72210821856803e-11
1020,1.72461010352844e-11
1021,1.72711198848886e-11
1022,1.72961387344927e-11
1023,1.73211575840969e-11
1024,1.7346176433701e-11
1025,1.73711952833052e-11
1026,1.73962141329093e-11
1027,1.74212329825135e-11
1028,1.74462518321176e-11
1029,1.74712706817218e-11
1030,1.74962895313259e-11
1031,1.75213083809301e-11
1032,1.75463272305342e-11
1033,1.75713460801384e-11
1034,1.75963649297425e-11
1035,1.76213837793467e-11
1036,1.76464026289508e-11
1037,1.7671421478555e-11
1038,1.76964403281591e-11
1039,1.77214591777633e-11
1040,1.77464780273674e-11
1041,1.77714968769716e-11
1042,1.77965157265757e-11
1043,1.78215345761799e-11
1044,1.7846553425784e-11
